datetime,CF2505
2024-05-20,15200.0
2024-05-21,15235.0
2024-05-22,15285.0
2024-05-23,15450.0
2024-05-24,15465.0
2024-05-27,15405.0
2024-05-28,15460.0
2024-05-29,15535.0
2024-05-30,15480.0
2024-05-31,15205.0
2024-06-03,15070.0
2024-06-04,15015.0
2024-06-05,15165.0
2024-06-06,15145.0
2024-06-07,15155.0
2024-06-11,15000.0
2024-06-12,15035.0
2024-06-13,14820.0
2024-06-14,14835.0
2024-06-17,14550.0
2024-06-18,14610.0
2024-06-19,14670.0
2024-06-20,14750.0
2024-06-21,14720.0
2024-06-24,14675.0
2024-06-25,14710.0
2024-06-26,14840.0
2024-06-27,14785.0
2024-06-28,14835.0
2024-07-01,14880.0
2024-07-02,14925.0
2024-07-03,14870.0
2024-07-04,14735.0
2024-07-05,14830.0
2024-07-08,14665.0
2024-07-09,14685.0
2024-07-10,14530.0
2024-07-11,14705.0
2024-07-12,14560.0
2024-07-15,14705.0
2024-07-16,14765.0
2024-07-17,14725.0
2024-07-18,14760.0
2024-07-19,14740.0
2024-07-22,14645.0
2024-07-23,14575.0
2024-07-24,14290.0
2024-07-25,14155.0
2024-07-26,14230.0
2024-07-29,14200.0
2024-07-30,14165.0
2024-07-31,14175.0
2024-08-01,14185.0
2024-08-02,14155.0
2024-08-05,13985.0
2024-08-06,13745.0
2024-08-07,13660.0
2024-08-08,13475.0
2024-08-09,13710.0
2024-08-12,13685.0
2024-08-13,13600.0
2024-08-14,13430.0
2024-08-15,13415.0
2024-08-16,13395.0
2024-08-19,13410.0
2024-08-20,13505.0
2024-08-21,13595.0
2024-08-22,13595.0
2024-08-23,13605.0
2024-08-26,13840.0
2024-08-27,13820.0
2024-08-28,13835.0
2024-08-29,13835.0
2024-08-30,13790.0
2024-09-02,13600.0
2024-09-03,13810.0
2024-09-04,13605.0
2024-09-05,13710.0
2024-09-06,13500.0
2024-09-09,13375.0
2024-09-10,13380.0
2024-09-11,13510.0
2024-09-12,13570.0
2024-09-13,13580.0
2024-09-18,13765.0
2024-09-19,13835.0
2024-09-20,14110.0
2024-09-23,14090.0
2024-09-24,14245.0
2024-09-25,14250.0
2024-09-26,14360.0
2024-09-27,14620.0
2024-09-30,14630.0
2024-10-08,14370.0
2024-10-09,14295.0
2024-10-10,14180.0
2024-10-11,14235.0
2024-10-14,14230.0
2024-10-15,14145.0
2024-10-16,14180.0
2024-10-17,14020.0
2024-10-18,14150.0
2024-10-21,14095.0
2024-10-22,14195.0
2024-10-23,14210.0
2024-10-24,14275.0
2024-10-25,14200.0
2024-10-28,14200.0
2024-10-29,14075.0
2024-10-30,14120.0
2024-10-31,14090.0
2024-11-01,14150.0
2024-11-04,14140.0
2024-11-05,14100.0
2024-11-06,13960.0
2024-11-07,14240.0
2024-11-08,14220.0
2024-11-11,14225.0
2024-11-12,14115.0
2024-11-13,14110.0
2024-11-14,14095.0
2024-11-15,14025.0
2024-11-18,13995.0
2024-11-19,13940.0
2024-11-20,13980.0
2024-11-21,14020.0
2024-11-22,13915.0
2024-11-25,13985.0
2024-11-26,13950.0
2024-11-27,13985.0
2024-11-28,13990.0
2024-11-29,14085.0
2024-12-02,14030.0
2024-12-03,13970.0
2024-12-04,13915.0
2024-12-05,13935.0
2024-12-06,13895.0
2024-12-09,13760.0
2024-12-10,13780.0
2024-12-11,13765.0
2024-12-12,13760.0
2024-12-13,13650.0
2024-12-16,13570.0
2024-12-17,13535.0
2024-12-18,13390.0
2024-12-19,13350.0
2024-12-20,13395.0
2024-12-23,13455.0
2024-12-24,13450.0
2024-12-25,13465.0
2024-12-26,13445.0
2024-12-27,13500.0
2024-12-30,13430.0
2024-12-31,13495.0
2025-01-02,13535.0
2025-01-03,13405.0
2025-01-06,13345.0
2025-01-07,13425.0
2025-01-08,13445.0
2025-01-09,13470.0
2025-01-10,13540.0
2025-01-13,13510.0
2025-01-14,13600.0
2025-01-15,13590.0
2025-01-16,13600.0
2025-01-17,13660.0
2025-01-20,13680.0
2025-01-21,13670.0
2025-01-22,13610.0
2025-01-23,13455.0
2025-01-24,13590.0
2025-01-27,13690.0
2025-02-05,13645.0
2025-02-06,13535.0
2025-02-07,13635.0
2025-02-10,13635.0
2025-02-11,13735.0
2025-02-12,13770.0
2025-02-13,13685.0
2025-02-14,13740.0
2025-02-17,13820.0
2025-02-18,13885.0
2025-02-19,13885.0
2025-02-20,13890.0
2025-02-21,13870.0
2025-02-24,13865.0
2025-02-25,13830.0
2025-02-26,13805.0
2025-02-27,13740.0
2025-02-28,13570.0
2025-03-03,13595.0
2025-03-04,13605.0
2025-03-05,13520.0
2025-03-06,13545.0
2025-03-07,13580.0
2025-03-10,13650.0
2025-03-11,13635.0
2025-03-12,13610.0
2025-03-13,13660.0
2025-03-14,13680.0
2025-03-17,13655.0
2025-03-18,13575.0
2025-03-19,13645.0
2025-03-20,13690.0
2025-03-21,13650.0
2025-03-24,13605.0
2025-03-25,13585.0
2025-03-26,13635.0
2025-03-27,13570.0
2025-03-28,13580.0
2025-03-31,13540.0
2025-04-01,13590.0
2025-04-02,13660.0
2025-04-03,13510.0
2025-04-07,13090.0
2025-04-08,12835.0
2025-04-09,12585.0
2025-04-10,12820.0
2025-04-11,12810.0
2025-04-14,12810.0
2025-04-15,12700.0
2025-04-16,12655.0
2025-04-17,12695.0
2025-04-18,12680.0
2025-04-21,12685.0
2025-04-22,12565.0
2025-04-23,12745.0
2025-04-24,12735.0
2025-04-25,12725.0
2025-04-28,12675.0
2025-04-29,12560.0
2025-04-30,12450.0
2025-05-06,12460.0
2025-05-07,12625.0
2025-05-08,12625.0
2025-05-09,12685.0
2025-05-12,12980.0
2025-05-13,13070.0
2025-05-14,13210.0
2025-05-15,13165.0
2025-05-16,13135.0
2025-05-19,13125.0
