datetime,SM2401
2023-01-17,7624.0
2023-01-18,7656.0
2023-01-20,7578.0
2023-01-31,7468.0
2023-02-01,7374.0
2023-02-02,7358.0
2023-02-03,7366.0
2023-02-06,7330.0
2023-02-07,7338.0
2023-02-08,7356.0
2023-02-09,7520.0
2023-02-10,7308.0
2023-02-13,7254.0
2023-02-14,7334.0
2023-02-15,7382.0
2023-02-16,7400.0
2023-02-17,7302.0
2023-02-20,7336.0
2023-02-21,7482.0
2023-02-22,7464.0
2023-02-23,7454.0
2023-02-24,7380.0
2023-02-27,7306.0
2023-02-28,7332.0
2023-03-01,7416.0
2023-03-02,7392.0
2023-03-03,7420.0
2023-03-06,7318.0
2023-03-07,7310.0
2023-03-08,7308.0
2023-03-09,7336.0
2023-03-10,7268.0
2023-03-13,7262.0
2023-03-14,7268.0
2023-03-15,7240.0
2023-03-16,7160.0
2023-03-17,7220.0
2023-03-20,7242.0
2023-03-21,7214.0
2023-03-22,7178.0
2023-03-23,7172.0
2023-03-24,7244.0
2023-03-27,7230.0
2023-03-28,7228.0
2023-03-29,7192.0
2023-03-30,7150.0
2023-03-31,7150.0
2023-04-03,7120.0
2023-04-04,7116.0
2023-04-06,7042.0
2023-04-07,7080.0
2023-04-10,7002.0
2023-04-11,6992.0
2023-04-12,7020.0
2023-04-13,7010.0
2023-04-14,6964.0
2023-04-17,6884.0
2023-04-18,7002.0
2023-04-19,7036.0
2023-04-20,7030.0
2023-04-21,6830.0
2023-04-24,6798.0
2023-04-25,6752.0
2023-04-26,6760.0
2023-04-27,6916.0
2023-04-28,6930.0
2023-05-04,6902.0
2023-05-05,6844.0
2023-05-08,6842.0
2023-05-09,6796.0
2023-05-10,6766.0
2023-05-11,6746.0
2023-05-12,6738.0
2023-05-15,6768.0
2023-05-16,6682.0
2023-05-17,6716.0
2023-05-18,6756.0
2023-05-19,6718.0
2023-05-22,6640.0
2023-05-23,6628.0
2023-05-24,6590.0
2023-05-25,6596.0
2023-05-26,6564.0
2023-05-29,6598.0
2023-05-30,6546.0
2023-05-31,6470.0
2023-06-01,6486.0
2023-06-02,6528.0
2023-06-05,6512.0
2023-06-06,6512.0
2023-06-07,6414.0
2023-06-08,6414.0
2023-06-09,6454.0
2023-06-12,6404.0
2023-06-13,6428.0
2023-06-14,6420.0
2023-06-15,6448.0
2023-06-16,6520.0
2023-06-19,6514.0
2023-06-20,6454.0
2023-06-21,6508.0
2023-06-26,6460.0
2023-06-27,6500.0
2023-06-28,6498.0
2023-06-29,6508.0
2023-06-30,6464.0
2023-07-03,6464.0
2023-07-04,6472.0
2023-07-05,6426.0
2023-07-06,6416.0
2023-07-07,6482.0
2023-07-10,6448.0
2023-07-11,6558.0
2023-07-12,6584.0
2023-07-13,6592.0
2023-07-14,6642.0
2023-07-17,6496.0
2023-07-18,6576.0
2023-07-19,6650.0
2023-07-20,6658.0
2023-07-21,6674.0
2023-07-24,6646.0
2023-07-25,6670.0
2023-07-26,6720.0
2023-07-27,6714.0
2023-07-28,6692.0
2023-07-31,6710.0
2023-08-01,6718.0
2023-08-02,6802.0
2023-08-03,6724.0
2023-08-04,6790.0
2023-08-07,6786.0
2023-08-08,6788.0
2023-08-09,6850.0
2023-08-10,6816.0
2023-08-11,6858.0
2023-08-14,6718.0
2023-08-15,6742.0
2023-08-16,6704.0
2023-08-17,6676.0
2023-08-18,6700.0
2023-08-21,6700.0
2023-08-22,6724.0
2023-08-23,6772.0
2023-08-24,6740.0
2023-08-25,6780.0
2023-08-28,6714.0
2023-08-29,6684.0
2023-08-30,6746.0
2023-08-31,6860.0
2023-09-01,6922.0
2023-09-04,6922.0
2023-09-05,6922.0
2023-09-06,6948.0
2023-09-07,7016.0
2023-09-08,6984.0
2023-09-11,7062.0
2023-09-12,7118.0
2023-09-13,6968.0
