datetime,JM2009
2019-09-17,1256.0
2019-09-18,1237.5
2019-09-19,1226.0
2019-09-20,1189.5
2019-09-23,1203.0
2019-09-24,1170.5
2019-09-25,1172.0
2019-09-26,1171.0
2019-09-27,1157.0
2019-09-30,1163.0
2019-10-08,1170.5
2019-10-09,1160.0
2019-10-10,1160.5
2019-10-11,1161.5
2019-10-14,1154.0
2019-10-15,1155.0
2019-10-16,1133.5
2019-10-17,1145.0
2019-10-18,1163.0
2019-10-21,1150.0
2019-10-22,1153.0
2019-10-23,1164.0
2019-10-24,1165.0
2019-10-25,1165.0
2019-10-28,1156.5
2019-10-29,1165.0
2019-10-30,1152.5
2019-10-31,1136.0
2019-11-01,1132.0
2019-11-04,1122.5
2019-11-05,1132.0
2019-11-06,1129.0
2019-11-07,1135.5
2019-11-08,1138.5
2019-11-11,1129.5
2019-11-12,1132.0
2019-11-13,1122.0
2019-11-14,1129.5
2019-11-15,1122.0
2019-11-18,1122.0
2019-11-19,1138.0
2019-11-20,1141.0
2019-11-21,1144.0
2019-11-22,1142.0
2019-11-25,1169.0
2019-11-26,1147.0
2019-11-27,1148.5
2019-11-28,1133.0
2019-11-29,1144.0
2019-12-02,1148.5
2019-12-03,1144.0
2019-12-04,1140.0
2019-12-05,1141.5
2019-12-06,1148.5
2019-12-09,1155.0
2019-12-10,1152.0
2019-12-11,1149.0
2019-12-12,1143.5
2019-12-13,1141.0
2019-12-16,1145.0
2019-12-17,1142.5
2019-12-18,1146.5
2019-12-19,1151.0
2019-12-20,1152.5
2019-12-23,1146.0
2019-12-24,1129.0
2019-12-25,1131.5
2019-12-26,1123.0
2019-12-27,1125.5
2019-12-30,1132.5
2019-12-31,1142.0
2020-01-02,1153.0
2020-01-03,1154.0
2020-01-06,1154.0
2020-01-07,1167.0
2020-01-08,1181.5
2020-01-09,1176.0
2020-01-10,1184.0
2020-01-13,1184.5
2020-01-14,1188.0
2020-01-15,1186.5
2020-01-16,1198.5
2020-01-17,1191.5
2020-01-20,1196.5
2020-01-21,1194.5
2020-01-22,1191.0
2020-01-23,1181.5
2020-02-03,1138.0
2020-02-04,1158.0
2020-02-05,1163.5
2020-02-06,1197.5
2020-02-07,1201.5
2020-02-10,1184.5
2020-02-11,1205.0
2020-02-12,1215.0
2020-02-13,1211.0
2020-02-14,1214.5
2020-02-17,1218.5
2020-02-18,1212.5
2020-02-19,1214.0
2020-02-20,1219.5
2020-02-21,1214.5
2020-02-24,1229.0
2020-02-25,1226.0
2020-02-26,1222.0
2020-02-27,1212.0
2020-02-28,1194.0
2020-03-02,1220.0
2020-03-03,1219.0
2020-03-04,1218.5
2020-03-05,1215.5
2020-03-06,1224.0
2020-03-09,1210.0
2020-03-10,1222.5
2020-03-11,1220.5
2020-03-12,1220.0
2020-03-13,1232.0
2020-03-16,1219.5
2020-03-17,1217.5
2020-03-18,1205.0
2020-03-19,1204.0
2020-03-20,1169.5
2020-03-23,1150.5
2020-03-24,1181.5
2020-03-25,1183.5
2020-03-26,1160.5
2020-03-27,1156.0
2020-03-30,1122.5
2020-03-31,1117.0
2020-04-01,1093.5
2020-04-02,1119.0
2020-04-03,1075.0
2020-04-07,1088.0
2020-04-08,1096.5
2020-04-09,1103.5
2020-04-10,1131.0
2020-04-13,1132.0
2020-04-14,1130.5
2020-04-15,1124.0
2020-04-16,1137.0
2020-04-17,1136.5
2020-04-20,1132.0
2020-04-21,1108.0
2020-04-22,1117.0
2020-04-23,1100.5
2020-04-24,1093.0
2020-04-27,1075.0
2020-04-28,1035.5
2020-04-29,1039.5
2020-04-30,1069.0
2020-05-06,1081.0
