datetime,FG2401
2023-01-17,1693.0
2023-01-18,1724.0
2023-01-19,1735.0
2023-01-20,1749.0
2023-01-30,1676.0
2023-01-31,1653.0
2023-02-01,1646.0
2023-02-02,1598.0
2023-02-03,1614.0
2023-02-06,1600.0
2023-02-07,1578.0
2023-02-08,1575.0
2023-02-09,1569.0
2023-02-10,1562.0
2023-02-13,1552.0
2023-02-14,1562.0
2023-02-15,1565.0
2023-02-16,1571.0
2023-02-17,1564.0
2023-02-20,1569.0
2023-02-21,1590.0
2023-02-22,1582.0
2023-02-23,1584.0
2023-02-24,1567.0
2023-02-27,1562.0
2023-02-28,1564.0
2023-03-01,1564.0
2023-03-02,1575.0
2023-03-03,1585.0
2023-03-06,1608.0
2023-03-07,1614.0
2023-03-08,1610.0
2023-03-09,1605.0
2023-03-10,1629.0
2023-03-13,1650.0
2023-03-14,1622.0
2023-03-15,1619.0
2023-03-16,1545.0
2023-03-17,1562.0
2023-03-20,1538.0
2023-03-21,1540.0
2023-03-22,1532.0
2023-03-23,1529.0
2023-03-24,1536.0
2023-03-27,1558.0
2023-03-28,1584.0
2023-03-29,1570.0
2023-03-30,1577.0
2023-03-31,1550.0
2023-04-03,1561.0
2023-04-04,1539.0
2023-04-06,1562.0
2023-04-07,1579.0
2023-04-10,1564.0
2023-04-11,1548.0
2023-04-12,1547.0
2023-04-13,1537.0
2023-04-14,1571.0
2023-04-17,1622.0
2023-04-18,1628.0
2023-04-19,1640.0
2023-04-20,1694.0
2023-04-21,1665.0
2023-04-24,1689.0
2023-04-25,1666.0
2023-04-26,1632.0
2023-04-27,1584.0
2023-04-28,1615.0
2023-05-04,1575.0
2023-05-05,1592.0
2023-05-08,1599.0
2023-05-09,1557.0
2023-05-10,1552.0
2023-05-11,1533.0
2023-05-12,1524.0
2023-05-15,1482.0
2023-05-16,1479.0
2023-05-17,1505.0
2023-05-18,1496.0
2023-05-19,1459.0
2023-05-22,1359.0
2023-05-23,1341.0
2023-05-24,1316.0
2023-05-25,1335.0
2023-05-26,1342.0
2023-05-29,1345.0
2023-05-30,1311.0
2023-05-31,1296.0
2023-06-01,1319.0
2023-06-02,1401.0
2023-06-05,1386.0
2023-06-06,1383.0
2023-06-07,1383.0
2023-06-08,1400.0
2023-06-09,1413.0
2023-06-12,1404.0
2023-06-13,1448.0
2023-06-14,1470.0
2023-06-15,1441.0
2023-06-16,1455.0
2023-06-19,1392.0
2023-06-20,1386.0
2023-06-21,1368.0
2023-06-26,1349.0
2023-06-27,1361.0
2023-06-28,1364.0
2023-06-29,1371.0
2023-06-30,1382.0
2023-07-03,1390.0
2023-07-04,1409.0
2023-07-05,1408.0
2023-07-06,1400.0
2023-07-07,1409.0
2023-07-10,1404.0
2023-07-11,1425.0
2023-07-12,1438.0
2023-07-13,1431.0
2023-07-14,1473.0
2023-07-17,1426.0
2023-07-18,1460.0
2023-07-19,1499.0
