datetime,OI2401
2023-09-28,8902.0
2023-10-09,8795.0
2023-10-10,8637.0
2023-10-11,8620.0
2023-10-12,8772.0
2023-10-13,8959.0
2023-10-16,8977.0
2023-10-17,8982.0
2023-10-18,8918.0
2023-10-19,8847.0
2023-10-20,8621.0
2023-10-23,8642.0
2023-10-24,8437.0
2023-10-25,8395.0
2023-10-26,8567.0
2023-10-27,8501.0
2023-10-30,8508.0
2023-10-31,8436.0
2023-11-01,8452.0
2023-11-02,8514.0
2023-11-03,8608.0
2023-11-06,8603.0
2023-11-07,8492.0
2023-11-08,8521.0
2023-11-09,8441.0
2023-11-10,8505.0
2023-11-13,8611.0
2023-11-14,8712.0
2023-11-15,8790.0
2023-11-16,8676.0
2023-11-17,8520.0
2023-11-20,8575.0
2023-11-21,8525.0
2023-11-22,8635.0
2023-11-23,8468.0
2023-11-24,8432.0
2023-11-27,8491.0
2023-11-28,8573.0
2023-11-29,8493.0
2023-11-30,8626.0
2023-12-01,8432.0
2023-12-04,8391.0
2023-12-05,8350.0
2023-12-06,8162.0
2023-12-07,8131.0
2023-12-08,8301.0
2023-12-11,8260.0
2023-12-12,8310.0
2023-12-13,8188.0
2023-12-14,8117.0
2023-12-15,8111.0
2023-12-18,8106.0
2023-12-19,8070.0
2023-12-20,8041.0
2023-12-21,8086.0
2023-12-22,8048.0
2023-12-25,8081.0
2023-12-26,8079.0
2023-12-27,8145.0
2023-12-28,8117.0
2023-12-29,7925.0
2024-01-02,7862.0
2024-01-03,7755.0
2024-01-04,7801.0
2024-01-05,7788.0
2024-01-08,7747.0
2024-01-09,7840.0
2024-01-10,7905.0
2024-01-11,7926.0
2024-01-12,7893.0
2024-01-15,7996.0
