datetime,MA2301
2022-09-08,2692.0
2022-09-09,2740.0
2022-09-13,2743.0
2022-09-14,2724.0
2022-09-15,2716.0
2022-09-16,2749.0
2022-09-19,2695.0
2022-09-20,2660.0
2022-09-21,2696.0
2022-09-22,2727.0
2022-09-23,2639.0
2022-09-26,2647.0
2022-09-27,2739.0
2022-09-28,2734.0
2022-09-29,2815.0
2022-09-30,2817.0
2022-10-10,2848.0
2022-10-11,2776.0
2022-10-12,2763.0
2022-10-13,2722.0
2022-10-14,2734.0
2022-10-17,2667.0
2022-10-18,2667.0
2022-10-19,2674.0
2022-10-20,2699.0
2022-10-21,2632.0
2022-10-24,2647.0
2022-10-25,2588.0
2022-10-26,2564.0
2022-10-27,2536.0
2022-10-28,2534.0
2022-10-31,2476.0
2022-11-01,2554.0
2022-11-02,2563.0
2022-11-03,2554.0
2022-11-04,2613.0
2022-11-07,2585.0
2022-11-08,2587.0
2022-11-09,2537.0
2022-11-10,2472.0
2022-11-11,2556.0
2022-11-14,2570.0
2022-11-15,2594.0
2022-11-16,2610.0
2022-11-17,2541.0
2022-11-18,2598.0
2022-11-21,2532.0
2022-11-22,2542.0
2022-11-23,2542.0
2022-11-24,2582.0
2022-11-25,2637.0
2022-11-28,2560.0
2022-11-29,2616.0
2022-11-30,2593.0
2022-12-01,2572.0
2022-12-02,2594.0
2022-12-05,2534.0
2022-12-06,2502.0
2022-12-07,2451.0
2022-12-08,2474.0
2022-12-09,2494.0
2022-12-12,2527.0
2022-12-13,2542.0
2022-12-14,2572.0
2022-12-15,2590.0
2022-12-16,2567.0
2022-12-19,2548.0
2022-12-20,2544.0
2022-12-21,2554.0
2022-12-22,2536.0
2022-12-23,2529.0
2022-12-26,2526.0
2022-12-27,2544.0
2022-12-28,2555.0
2022-12-29,2554.0
2022-12-30,2625.0
2023-01-03,2651.0
2023-01-04,2598.0
2023-01-05,2565.0
2023-01-06,2542.0
2023-01-09,2600.0
2023-01-10,2604.0
2023-01-11,2620.0
2023-01-13,2544.0
2023-01-16,2602.0
