datetime,TA2001
2019-01-16,5788.0
2019-01-17,5780.0
2019-01-18,5858.0
2019-01-21,5940.0
2019-01-22,5980.0
2019-01-23,5950.0
2019-01-24,5944.0
2019-01-25,6030.0
2019-01-28,5932.0
2019-01-29,5936.0
2019-01-30,5974.0
2019-01-31,6092.0
2019-02-01,6118.0
2019-02-11,6104.0
2019-02-12,6174.0
2019-02-13,6032.0
2019-02-14,6030.0
2019-02-15,5974.0
2019-02-18,6066.0
2019-02-19,6048.0
2019-02-20,6040.0
2019-02-21,6070.0
2019-02-22,6086.0
2019-02-25,6106.0
2019-02-26,6016.0
2019-02-27,5966.0
2019-02-28,5980.0
2019-03-01,6148.0
2019-03-04,6210.0
2019-03-05,6178.0
2019-03-06,6218.0
2019-03-07,6126.0
2019-03-08,5966.0
2019-03-11,5876.0
2019-03-12,5924.0
2019-03-13,5912.0
2019-03-14,5892.0
2019-03-15,5702.0
2019-03-18,5672.0
2019-03-19,5722.0
2019-03-20,5744.0
2019-03-21,5712.0
2019-03-22,5706.0
2019-03-25,5664.0
2019-03-26,5662.0
2019-03-27,5654.0
2019-03-28,5608.0
2019-03-29,5564.0
2019-04-01,5638.0
2019-04-02,5626.0
2019-04-03,5676.0
2019-04-04,5738.0
2019-04-08,5800.0
2019-04-09,5844.0
2019-04-10,5836.0
2019-04-11,5878.0
2019-04-12,5868.0
2019-04-15,5884.0
2019-04-16,5898.0
2019-04-17,5866.0
2019-04-18,5632.0
2019-04-19,5692.0
2019-04-23,5732.0
2019-04-24,5690.0
2019-04-25,5688.0
2019-04-26,5622.0
2019-04-29,5600.0
2019-04-30,5618.0
2019-05-06,5496.0
2019-05-07,5502.0
2019-05-08,5480.0
2019-05-09,5480.0
2019-05-10,5518.0
2019-05-13,5416.0
2019-05-14,5284.0
2019-05-15,5310.0
2019-05-16,5360.0
2019-05-17,5318.0
2019-05-20,5370.0
2019-05-21,5388.0
2019-05-22,5344.0
2019-05-23,5232.0
2019-05-24,5168.0
2019-05-27,5230.0
2019-05-28,5234.0
