datetime,CF2305
2022-05-19,20715.0
2022-05-20,20665.0
2022-05-23,20525.0
2022-05-24,20395.0
2022-05-25,20310.0
2022-05-26,20185.0
2022-05-27,20200.0
2022-05-30,19910.0
2022-05-31,20320.0
2022-06-01,20050.0
2022-06-02,19805.0
2022-06-06,19910.0
2022-06-07,19730.0
2022-06-08,19725.0
2022-06-09,19760.0
2022-06-10,19705.0
2022-06-13,19725.0
2022-06-14,19545.0
2022-06-15,19105.0
2022-06-16,18700.0
2022-06-17,18630.0
2022-06-20,18120.0
2022-06-21,17870.0
2022-06-22,17600.0
2022-06-23,17170.0
2022-06-24,16420.0
2022-06-27,16345.0
2022-06-28,16785.0
2022-06-29,16680.0
2022-06-30,17010.0
2022-07-01,16605.0
2022-07-04,16450.0
2022-07-05,16250.0
2022-07-06,15630.0
2022-07-07,15405.0
2022-07-08,15375.0
2022-07-11,15490.0
2022-07-12,15075.0
2022-07-13,14380.0
2022-07-14,14080.0
2022-07-15,13965.0
2022-07-18,14525.0
2022-07-19,13870.0
2022-07-20,14335.0
2022-07-21,14390.0
2022-07-22,14430.0
2022-07-25,14130.0
2022-07-26,14180.0
2022-07-27,14220.0
2022-07-28,14350.0
2022-07-29,14540.0
2022-08-01,14145.0
2022-08-02,13870.0
2022-08-03,13995.0
2022-08-04,13865.0
2022-08-05,13785.0
2022-08-08,14225.0
2022-08-09,14320.0
2022-08-10,14260.0
2022-08-11,14800.0
2022-08-12,14805.0
2022-08-15,15555.0
2022-08-16,15520.0
2022-08-17,15660.0
2022-08-18,14945.0
2022-08-19,14925.0
2022-08-22,15135.0
2022-08-23,15060.0
2022-08-24,15100.0
2022-08-25,15050.0
2022-08-26,15205.0
2022-08-29,15180.0
2022-08-30,15035.0
2022-08-31,15105.0
2022-09-01,14990.0
2022-09-02,14305.0
2022-09-05,14590.0
2022-09-06,14635.0
2022-09-07,14570.0
2022-09-08,14450.0
2022-09-09,14595.0
2022-09-13,14580.0
2022-09-14,14505.0
2022-09-15,14860.0
2022-09-16,14490.0
2022-09-19,14300.0
2022-09-20,14210.0
2022-09-21,14095.0
2022-09-22,14265.0
2022-09-23,13845.0
2022-09-26,13600.0
2022-09-27,13460.0
2022-09-28,13235.0
2022-09-29,13425.0
2022-09-30,13465.0
2022-10-10,13470.0
2022-10-11,13750.0
2022-10-12,13870.0
2022-10-13,13555.0
2022-10-14,13745.0
2022-10-17,13655.0
2022-10-18,13555.0
2022-10-19,13465.0
2022-10-20,13185.0
2022-10-21,13200.0
2022-10-24,13260.0
2022-10-25,13140.0
2022-10-26,13095.0
2022-10-27,12965.0
2022-10-28,12795.0
2022-10-31,12390.0
2022-11-01,12515.0
2022-11-02,12670.0
2022-11-03,12660.0
2022-11-04,12980.0
2022-11-07,13015.0
2022-11-08,12995.0
2022-11-09,12885.0
2022-11-10,12960.0
2022-11-11,13165.0
2022-11-14,13105.0
2022-11-15,13190.0
2022-11-16,13260.0
2022-11-17,13310.0
2022-11-18,13305.0
2022-11-21,13010.0
2022-11-22,13130.0
2022-11-23,13145.0
2022-11-24,13170.0
2022-11-25,13175.0
2022-11-28,12980.0
2022-11-29,13115.0
2022-11-30,13035.0
2022-12-01,13380.0
2022-12-02,13455.0
2022-12-05,13455.0
2022-12-06,13620.0
2022-12-07,13620.0
2022-12-08,13690.0
2022-12-09,13845.0
2022-12-12,13795.0
2022-12-13,13840.0
2022-12-14,13900.0
2022-12-15,14030.0
2022-12-16,14145.0
2022-12-19,13775.0
2022-12-20,13880.0
2022-12-21,14075.0
2022-12-22,13880.0
2022-12-23,13910.0
2022-12-26,14025.0
2022-12-27,14220.0
2022-12-28,14230.0
2022-12-29,14180.0
2022-12-30,14260.0
2023-01-03,14360.0
2023-01-04,14305.0
2023-01-05,14275.0
2023-01-06,14360.0
2023-01-09,14390.0
2023-01-10,14445.0
2023-01-11,14420.0
2023-01-12,14370.0
2023-01-13,14405.0
2023-01-16,14290.0
2023-01-17,14375.0
2023-01-18,14705.0
2023-01-19,14810.0
2023-01-20,14850.0
2023-01-30,14885.0
2023-01-31,15100.0
2023-02-01,15190.0
2023-02-02,15105.0
2023-02-03,15045.0
2023-02-06,14925.0
2023-02-07,14915.0
2023-02-08,14780.0
2023-02-09,14830.0
2023-02-10,14480.0
2023-02-13,14315.0
2023-02-14,14310.0
2023-02-15,14350.0
2023-02-16,14350.0
2023-02-17,14170.0
2023-02-20,14370.0
2023-02-21,14460.0
2023-02-22,14465.0
2023-02-23,14445.0
2023-02-24,14285.0
2023-02-27,14290.0
2023-02-28,14365.0
2023-03-01,14445.0
2023-03-02,14710.0
2023-03-03,14750.0
2023-03-06,14690.0
2023-03-07,14665.0
2023-03-08,14665.0
2023-03-09,14485.0
2023-03-10,14340.0
2023-03-13,14235.0
2023-03-14,14235.0
2023-03-15,14275.0
2023-03-16,13830.0
2023-03-17,13900.0
2023-03-20,13980.0
2023-03-21,13930.0
2023-03-22,13990.0
2023-03-23,13965.0
2023-03-24,13895.0
2023-03-27,13910.0
2023-03-28,14205.0
2023-03-29,14380.0
2023-03-30,14325.0
2023-03-31,14325.0
2023-04-03,14335.0
2023-04-04,14365.0
2023-04-06,14485.0
2023-04-07,14680.0
2023-04-10,14610.0
2023-04-11,14595.0
2023-04-12,14550.0
2023-04-13,14665.0
2023-04-14,14615.0
2023-04-17,14925.0
2023-04-18,14950.0
2023-04-19,14975.0
2023-04-20,14990.0
2023-04-21,14680.0
2023-04-24,14715.0
2023-04-25,15025.0
2023-04-26,15145.0
2023-04-27,15055.0
2023-04-28,15340.0
2023-05-04,15510.0
2023-05-05,15815.0
2023-05-08,15740.0
2023-05-09,15415.0
2023-05-10,15475.0
2023-05-11,15395.0
2023-05-12,15255.0
2023-05-15,15515.0
2023-05-16,15500.0
2023-05-17,15520.0
