datetime,CF2201
2021-01-18,15645.0
2021-01-19,15535.0
2021-01-20,15405.0
2021-01-21,15550.0
2021-01-22,15455.0
2021-01-25,15430.0
2021-01-26,15210.0
2021-01-27,15415.0
2021-01-28,15220.0
2021-01-29,15160.0
2021-02-01,15395.0
2021-02-02,15275.0
2021-02-03,15245.0
2021-02-04,15550.0
2021-02-05,15830.0
2021-02-08,15800.0
2021-02-09,15850.0
2021-02-10,15945.0
2021-02-18,16300.0
2021-02-19,16350.0
2021-02-22,16585.0
2021-02-23,16580.0
2021-02-24,16500.0
2021-02-25,16970.0
2021-02-26,16475.0
2021-03-01,16865.0
2021-03-02,16630.0
2021-03-03,16575.0
2021-03-04,16300.0
2021-03-05,16260.0
2021-03-08,16365.0
2021-03-09,16135.0
2021-03-10,15905.0
2021-03-11,16180.0
2021-03-12,16225.0
2021-03-15,16070.0
2021-03-16,15950.0
2021-03-17,16175.0
2021-03-18,16095.0
2021-03-19,15780.0
2021-03-22,15845.0
2021-03-23,15875.0
2021-03-24,15465.0
2021-03-25,15435.0
2021-03-26,15200.0
2021-03-29,15300.0
2021-03-30,15440.0
2021-03-31,15280.0
2021-04-01,15315.0
2021-04-02,15440.0
2021-04-06,15585.0
2021-04-07,15480.0
2021-04-08,15395.0
2021-04-09,15550.0
2021-04-12,15405.0
2021-04-13,15190.0
2021-04-14,15340.0
2021-04-15,15595.0
2021-04-16,15730.0
2021-04-19,15675.0
2021-04-20,15755.0
2021-04-21,15700.0
2021-04-22,15880.0
2021-04-23,16180.0
2021-04-26,16000.0
2021-04-27,16230.0
2021-04-28,16255.0
2021-04-29,16195.0
2021-04-30,15950.0
2021-05-06,16195.0
2021-05-07,16345.0
2021-05-10,16430.0
2021-05-11,16230.0
2021-05-12,16655.0
2021-05-13,16165.0
2021-05-14,15925.0
2021-05-17,15905.0
2021-05-18,16040.0
2021-05-19,15880.0
2021-05-20,16095.0
2021-05-21,16300.0
2021-05-24,15990.0
2021-05-25,16055.0
2021-05-26,15870.0
2021-05-27,15630.0
2021-05-28,15750.0
2021-05-31,15815.0
2021-06-01,15890.0
2021-06-02,15985.0
2021-06-03,16220.0
2021-06-04,16185.0
2021-06-07,16150.0
2021-06-08,16205.0
2021-06-09,16355.0
2021-06-10,16300.0
2021-06-11,16380.0
2021-06-15,16080.0
2021-06-16,15995.0
