datetime,J2609
2025-09-15,1861.5
2025-09-16,1913.5
2025-09-17,1900.0
2025-09-18,1893.5
2025-09-19,1944.0
2025-09-22,1914.5
2025-09-23,1936.0
2025-09-24,1945.0
2025-09-25,1966.0
2025-09-26,1918.0
2025-09-29,1879.0
2025-09-30,1850.5
2025-10-09,1895.0
2025-10-10,1896.5
2025-10-13,1879.0
2025-10-14,1871.5
2025-10-15,1871.5
2025-10-16,1900.0
2025-10-17,1906.0
2025-10-20,1940.0
2025-10-21,1919.0
2025-10-22,1929.5
2025-10-23,1971.0
2025-10-24,1961.5
2025-10-27,1983.5
2025-10-28,1975.5
2025-10-29,2034.5
2025-10-30,2012.5
2025-10-31,2000.5
2025-11-03,1997.5
2025-11-04,1958.5
2025-11-05,1977.5
2025-11-06,1993.0
2025-11-07,1964.5
2025-11-10,1964.0
2025-11-11,1913.5
2025-11-12,1909.0
2025-11-13,1905.0
2025-11-14,1899.5
2025-11-17,1928.5
2025-11-18,1888.0
2025-11-19,1897.0
2025-11-20,1850.0
2025-11-21,1848.5
2025-11-24,1856.0
2025-11-25,1851.5
2025-11-26,1839.0
2025-11-27,1818.0
2025-11-28,1797.5
2025-12-01,1833.5
2025-12-02,1830.5
2025-12-03,1804.0
2025-12-04,1840.0
2025-12-05,1800.0
2025-12-08,1761.5
2025-12-09,1757.0
2025-12-10,1782.0
2025-12-11,1737.0
2025-12-12,1711.0
2025-12-15,1751.5
2025-12-16,1748.5
2025-12-17,1732.5
2025-12-18,1811.5
2025-12-19,1814.0
2025-12-22,1817.0
2025-12-23,1817.0
2025-12-24,1820.5
2025-12-25,1806.5
2025-12-26,1796.5
2025-12-29,1762.5
2025-12-30,1795.5
2025-12-31,1768.5
2026-01-05,1724.0
2026-01-06,1732.5
2026-01-07,1851.5
2026-01-08,1838.0
2026-01-09,1828.0
2026-01-12,1844.0
2026-01-13,1824.0
2026-01-14,1815.5
2026-01-15,1819.5
2026-01-16,1796.5
2026-01-19,1798.5
2026-01-20,1748.5
2026-01-21,1758.5
2026-01-22,1758.0
2026-01-23,1791.5
2026-01-26,1788.5
2026-01-27,1736.5
2026-01-28,1755.0
2026-01-29,1791.5
2026-01-30,1787.0
2026-02-02,1746.5
2026-02-03,1784.0
2026-02-04,1831.5
2026-02-05,1804.0
2026-02-06,1769.0
2026-02-09,1774.0
2026-02-10,1739.5
2026-02-11,1742.0
2026-02-12,1739.0
2026-02-13,1751.0
2026-02-24,1706.5
2026-02-25,1743.5
2026-02-26,1721.0
2026-02-27,1714.5
2026-03-02,1731.0
2026-03-03,1770.0
2026-03-04,1748.0
2026-03-05,1745.0
2026-03-06,1762.0
2026-03-09,1803.5
2026-03-10,1756.5
2026-03-11,1793.5
2026-03-12,1801.5
2026-03-13,1812.0
2026-03-16,1813.5
2026-03-17,1809.5
2026-03-18,1803.0
2026-03-19,1804.5
2026-03-20,1815.5
2026-03-23,1915.0
2026-03-24,1873.5
2026-03-25,1864.5
2026-03-26,1846.0
2026-03-27,1839.5
2026-03-30,1842.0
2026-03-31,1787.0
2026-04-01,1766.5
2026-04-02,1782.5
2026-04-03,1764.0
2026-04-07,1755.0
2026-04-08,1780.0
2026-04-09,1759.0
2026-04-10,1741.0
2026-04-13,1752.0
2026-04-14,1750.0
2026-04-15,1790.0
2026-04-16,1795.5
2026-04-17,1778.0
2026-04-20,1825.0
2026-04-21,1838.0
2026-04-22,1844.5
2026-04-23,1835.5
2026-04-24,1833.0
2026-04-27,1848.5
2026-04-28,1818.0
2026-04-29,1834.0
2026-04-30,1841.0
2026-05-06,1879.5
2026-05-07,1860.0
2026-05-08,1828.0
2026-05-11,1868.0
2026-05-12,1803.0
2026-05-13,1816.0
2026-05-14,1826.5
2026-05-15,1807.0
2026-05-18,1771.5
2026-05-19,1782.0
2026-05-20,1782.0
2026-05-21,1755.0
2026-05-22,1731.0
2026-05-25,1879.0
2026-05-26,1851.5
2026-05-27,1877.5
2026-05-28,1899.5
2026-05-29,1903.0
2026-06-01,1993.0
2026-06-02,1979.0
2026-06-03,2000.0
2026-06-04,2043.0
2026-06-05,2041.5
2026-06-08,2022.0
