d,c
2021-01-18,2744.0
2021-01-19,2738.0
2021-01-20,2714.0
2021-01-21,2716.0
2021-01-22,2700.0
2021-01-25,2656.0
2021-01-26,2660.0
2021-01-27,2666.0
2021-01-28,2660.0
2021-01-29,2630.0
2021-02-01,2667.0
2021-02-02,2653.0
2021-02-03,2664.0
2021-02-04,2668.0
2021-02-05,2675.0
2021-02-08,2651.0
2021-02-09,2667.0
2021-02-10,2667.0
2021-02-18,2692.0
2021-02-19,2689.0
2021-02-22,2708.0
2021-02-23,2702.0
2021-02-24,2707.0
2021-02-25,2713.0
2021-02-26,2683.0
2021-03-01,2684.0
2021-03-02,2663.0
2021-03-03,2673.0
2021-03-04,2664.0
2021-03-05,2700.0
2021-03-08,2707.0
2021-03-09,2674.0
2021-03-10,2650.0
2021-03-11,2637.0
2021-03-12,2644.0
2021-03-15,2642.0
2021-03-16,2645.0
2021-03-17,2647.0
2021-03-18,2645.0
2021-03-19,2640.0
2021-03-22,2662.0
2021-03-23,2644.0
2021-03-24,2648.0
2021-03-25,2639.0
2021-03-26,2648.0
2021-03-29,2591.0
2021-03-30,2586.0
2021-03-31,2568.0
2021-04-01,2580.0
2021-04-02,2589.0
2021-04-06,2610.0
2021-04-07,2626.0
2021-04-08,2643.0
2021-04-09,2615.0
2021-04-12,2591.0
2021-04-13,2610.0
2021-04-14,2607.0
2021-04-15,2638.0
2021-04-16,2650.0
2021-04-19,2671.0
2021-04-20,2661.0
2021-04-21,2670.0
2021-04-22,2700.0
2021-04-23,2717.0
2021-04-26,2694.0
2021-04-27,2713.0
2021-04-28,2716.0
2021-04-29,2695.0
2021-04-30,2686.0
2021-05-06,2721.0
2021-05-07,2778.0
2021-05-10,2809.0
2021-05-11,2800.0
2021-05-12,2849.0
2021-05-13,2782.0
2021-05-14,2767.0
2021-05-17,2752.0
2021-05-18,2754.0
2021-05-19,2742.0
2021-05-20,2734.0
2021-05-21,2729.0
2021-05-24,2703.0
2021-05-25,2697.0
2021-05-26,2652.0
2021-05-27,2649.0
2021-05-28,2654.0
2021-05-31,2642.0
2021-06-01,2670.0
2021-06-02,2688.0
2021-06-03,2699.0
2021-06-04,2685.0
2021-06-07,2685.0
2021-06-08,2673.0
2021-06-09,2676.0
2021-06-10,2691.0
2021-06-11,2735.0
2021-06-15,2658.0
2021-06-16,2643.0
2021-06-17,2643.0
2021-06-18,2602.0
2021-06-21,2596.0
2021-06-22,2579.0
2021-06-23,2598.0
2021-06-24,2589.0
2021-06-25,2586.0
2021-06-28,2617.0
2021-06-29,2625.0
2021-06-30,2615.0
2021-07-01,2630.0
2021-07-02,2641.0
2021-07-05,2620.0
2021-07-06,2597.0
2021-07-07,2584.0
2021-07-08,2578.0
2021-07-09,2570.0
2021-07-12,2564.0
2021-07-13,2591.0
2021-07-14,2608.0
2021-07-15,2599.0
2021-07-16,2575.0
2021-07-19,2531.0
2021-07-20,2529.0
2021-07-21,2532.0
2021-07-22,2532.0
2021-07-23,2537.0
2021-07-26,2553.0
2021-07-27,2579.0
2021-07-28,2561.0
2021-07-29,2564.0
2021-07-30,2570.0
2021-08-02,2585.0
2021-08-03,2596.0
2021-08-04,2587.0
2021-08-05,2576.0
2021-08-06,2568.0
2021-08-09,2565.0
2021-08-10,2541.0
2021-08-11,2545.0
2021-08-12,2572.0
2021-08-13,2600.0
2021-08-16,2597.0
2021-08-17,2593.0
2021-08-18,2556.0
2021-08-19,2552.0
2021-08-20,2501.0
2021-08-23,2497.0
2021-08-24,2510.0
2021-08-25,2502.0
2021-08-26,2494.0
2021-08-27,2478.0
2021-08-30,2482.0
2021-08-31,2487.0
2021-09-01,2463.0
2021-09-02,2495.0
2021-09-03,2491.0
2021-09-06,2461.0
2021-09-07,2462.0
2021-09-08,2461.0
2021-09-09,2463.0
2021-09-10,2453.0
2021-09-13,2477.0
2021-09-14,2457.0
2021-09-15,2459.0
2021-09-16,2437.0
2021-09-17,2437.0
2021-09-22,2463.0
2021-09-23,2484.0
2021-09-24,2485.0
2021-09-27,2481.0
2021-09-28,2473.0
2021-09-29,2481.0
2021-09-30,2520.0
2021-10-08,2490.0
2021-10-11,2544.0
2021-10-12,2537.0
2021-10-13,2558.0
2021-10-14,2527.0
2021-10-15,2572.0
2021-10-18,2542.0
2021-10-19,2569.0
2021-10-20,2568.0
2021-10-21,2569.0
2021-10-22,2568.0
2021-10-25,2618.0
2021-10-26,2628.0
2021-10-27,2609.0
2021-10-28,2587.0
2021-10-29,2627.0
2021-11-01,2616.0
2021-11-02,2637.0
2021-11-03,2657.0
2021-11-04,2676.0
2021-11-05,2674.0
2021-11-08,2690.0
2021-11-09,2720.0
2021-11-10,2727.0
2021-11-11,2685.0
2021-11-12,2663.0
2021-11-15,2658.0
2021-11-16,2680.0
2021-11-17,2678.0
2021-11-18,2679.0
2021-11-19,2705.0
2021-11-22,2670.0
2021-11-23,2642.0
2021-11-24,2637.0
2021-11-25,2644.0
2021-11-26,2648.0
2021-11-29,2658.0
2021-11-30,2645.0
2021-12-01,2666.0
2021-12-02,2676.0
2021-12-03,2661.0
2021-12-06,2643.0
2021-12-07,2646.0
2021-12-08,2662.0
2021-12-09,2648.0
2021-12-10,2654.0
2021-12-13,2677.0
2021-12-14,2682.0
2021-12-15,2691.0
2021-12-16,2676.0
2021-12-17,2678.0
2021-12-20,2653.0
2021-12-21,2647.0
2021-12-22,2630.0
2021-12-23,2634.0
2021-12-24,2626.0
2021-12-27,2625.0
2021-12-28,2607.0
2021-12-29,2595.0
2021-12-30,2608.0
2021-12-31,2600.0
2022-01-04,2618.0
2022-01-05,2634.0
2022-01-06,2635.0
2022-01-07,2632.0
2022-01-10,2635.0
2022-01-11,2630.0
2022-01-12,2648.0
2022-01-13,2652.0
2022-01-14,2625.0
