d,c
2019-01-16,4676.0
2019-01-17,4658.0
2019-01-18,4740.0
2019-01-21,4846.0
2019-01-22,4838.0
2019-01-23,4850.0
2019-01-24,4858.0
2019-01-25,4862.0
2019-01-28,4924.0
2019-01-29,4922.0
2019-01-30,4896.0
2019-01-31,4870.0
2019-02-01,4856.0
2019-02-11,4858.0
2019-02-12,4852.0
2019-02-13,4862.0
2019-02-14,4878.0
2019-02-15,4864.0
2019-02-18,4856.0
2019-02-19,4922.0
2019-02-20,4812.0
2019-02-21,4802.0
2019-02-22,4808.0
2019-02-25,4800.0
2019-02-26,4742.0
2019-02-27,4726.0
2019-02-28,4730.0
2019-03-01,4798.0
2019-03-04,4810.0
2019-03-05,4812.0
2019-03-06,4826.0
2019-03-07,4796.0
2019-03-08,4802.0
2019-03-11,4780.0
2019-03-12,4798.0
2019-03-13,4782.0
2019-03-14,4786.0
2019-03-15,4780.0
2019-03-18,4802.0
2019-03-19,4792.0
2019-03-20,4824.0
2019-03-21,4824.0
2019-03-22,4822.0
2019-03-25,4766.0
2019-03-26,4750.0
2019-03-27,4730.0
2019-03-28,4708.0
2019-03-29,4680.0
2019-04-01,4710.0
2019-04-02,4732.0
2019-04-03,4760.0
2019-04-04,4776.0
2019-04-08,4772.0
2019-04-09,4800.0
2019-04-10,4772.0
2019-04-11,4748.0
2019-04-12,4774.0
2019-04-15,4758.0
2019-04-16,4740.0
2019-04-17,4770.0
2019-04-18,4714.0
2019-04-19,4740.0
2019-04-23,4730.0
2019-04-24,4702.0
2019-04-25,4708.0
2019-04-26,4650.0
2019-04-29,4656.0
2019-04-30,4662.0
2019-05-06,4570.0
2019-05-07,4622.0
2019-05-08,4600.0
2019-05-09,4620.0
2019-05-10,4598.0
2019-05-13,4568.0
2019-05-14,4578.0
2019-05-15,4626.0
2019-05-16,4650.0
2019-05-17,4654.0
2019-05-20,4646.0
2019-05-21,4660.0
2019-05-22,4602.0
2019-05-23,4558.0
2019-05-24,4554.0
2019-05-27,4572.0
2019-05-28,4550.0
2019-05-29,4634.0
2019-05-30,4598.0
2019-05-31,4622.0
2019-06-03,4546.0
2019-06-04,4574.0
2019-06-05,4578.0
2019-06-06,4550.0
2019-06-10,4556.0
2019-06-11,4560.0
2019-06-12,4520.0
2019-06-13,4550.0
2019-06-14,4574.0
2019-06-17,4578.0
2019-06-18,4568.0
2019-06-19,4550.0
2019-06-20,4542.0
2019-06-21,4526.0
2019-06-24,4500.0
2019-06-25,4496.0
2019-06-26,4470.0
2019-06-27,4486.0
2019-06-28,4486.0
2019-07-01,4510.0
2019-07-02,4488.0
2019-07-03,4470.0
2019-07-04,4484.0
2019-07-05,4452.0
2019-07-08,4456.0
2019-07-09,4400.0
2019-07-10,4404.0
2019-07-11,4414.0
2019-07-12,4402.0
2019-07-15,4446.0
2019-07-16,4430.0
2019-07-17,4418.0
2019-07-18,4416.0
2019-07-19,4396.0
2019-07-22,4400.0
2019-07-23,4414.0
2019-07-24,4480.0
2019-07-25,4496.0
2019-07-26,4502.0
2019-07-29,4538.0
2019-07-30,4544.0
2019-07-31,4534.0
2019-08-01,4502.0
2019-08-02,4528.0
2019-08-05,4612.0
2019-08-06,4628.0
2019-08-07,4630.0
2019-08-08,4662.0
2019-08-09,4784.0
2019-08-12,4830.0
2019-08-13,4862.0
2019-08-14,4820.0
2019-08-15,4780.0
2019-08-16,4768.0
2019-08-19,4728.0
2019-08-20,4766.0
2019-08-21,4728.0
2019-08-22,4842.0
2019-08-23,4878.0
2019-08-26,4988.0
2019-08-27,4864.0
2019-08-28,4898.0
2019-08-29,4852.0
2019-08-30,4774.0
2019-09-02,4870.0
2019-09-03,4838.0
2019-09-04,4856.0
2019-09-05,4768.0
2019-09-06,4794.0
2019-09-09,4838.0
2019-09-10,4796.0
2019-09-11,4848.0
2019-09-12,4784.0
2019-09-16,4884.0
2019-09-17,5016.0
2019-09-18,4888.0
2019-09-19,4820.0
2019-09-20,4790.0
2019-09-23,4814.0
2019-09-24,4720.0
2019-09-25,4720.0
2019-09-26,4726.0
2019-09-27,4682.0
2019-09-30,4664.0
2019-10-08,4716.0
2019-10-09,4792.0
2019-10-10,4792.0
2019-10-11,4826.0
2019-10-14,4682.0
2019-10-15,4682.0
2019-10-16,4810.0
2019-10-17,4800.0
2019-10-18,4808.0
2019-10-21,4878.0
2019-10-22,4846.0
2019-10-23,4920.0
2019-10-24,4980.0
2019-10-25,5068.0
2019-10-28,5150.0
2019-10-29,5120.0
2019-10-30,5220.0
2019-10-31,5216.0
2019-11-01,5222.0
2019-11-04,5300.0
2019-11-05,5404.0
2019-11-06,5382.0
2019-11-07,5312.0
2019-11-08,5338.0
2019-11-11,5542.0
2019-11-12,5524.0
2019-11-13,5472.0
2019-11-14,5438.0
2019-11-15,5372.0
2019-11-18,5390.0
2019-11-19,5438.0
2019-11-20,5626.0
2019-11-21,5554.0
2019-11-22,5564.0
2019-11-25,5706.0
2019-11-26,5462.0
2019-11-27,5440.0
2019-11-28,5400.0
2019-11-29,5594.0
2019-12-02,5552.0
2019-12-03,5594.0
2019-12-04,5640.0
2019-12-05,5656.0
2019-12-06,5766.0
2019-12-09,5880.0
2019-12-10,5914.0
2019-12-11,5888.0
2019-12-12,5964.0
2019-12-13,5994.0
2019-12-16,5976.0
2019-12-17,6032.0
2019-12-18,5980.0
2019-12-19,6010.0
2019-12-20,6184.0
2019-12-23,6182.0
2019-12-24,6228.0
2019-12-25,6224.0
2019-12-26,6156.0
2019-12-27,6392.0
2019-12-30,6410.0
2019-12-31,6470.0
2020-01-02,6450.0
2020-01-03,6404.0
2020-01-06,6402.0
2020-01-07,6398.0
2020-01-08,6408.0
2020-01-13,6478.0
2020-01-14,6500.0
2020-01-15,6500.0
