datetime,L2209
2022-03-31,9162.0
2022-04-01,9060.0
2022-04-06,9088.0
2022-04-07,9058.0
2022-04-08,8993.0
2022-04-11,8898.0
2022-04-12,8940.0
2022-04-13,8860.0
2022-04-14,8910.0
2022-04-15,8839.0
2022-04-18,9028.0
2022-04-19,9001.0
2022-04-20,8971.0
2022-04-21,8955.0
2022-04-22,8872.0
2022-04-25,8644.0
2022-04-26,8625.0
2022-04-27,8681.0
2022-04-28,8680.0
2022-04-29,8765.0
2022-05-05,8926.0
2022-05-06,8825.0
2022-05-09,8704.0
2022-05-10,8636.0
2022-05-11,8682.0
2022-05-12,8609.0
2022-05-13,8647.0
2022-05-16,8669.0
2022-05-17,8719.0
2022-05-18,8659.0
2022-05-19,8582.0
2022-05-20,8468.0
2022-05-23,8535.0
2022-05-24,8494.0
2022-05-25,8542.0
2022-05-26,8749.0
2022-05-27,8794.0
2022-05-30,8874.0
2022-05-31,8996.0
2022-06-01,9015.0
2022-06-02,9048.0
2022-06-06,9023.0
2022-06-07,9051.0
2022-06-08,9144.0
2022-06-09,9118.0
2022-06-10,9110.0
2022-06-13,8982.0
2022-06-14,8959.0
2022-06-15,8889.0
2022-06-16,8751.0
2022-06-17,8698.0
2022-06-20,8592.0
2022-06-21,8578.0
2022-06-22,8482.0
2022-06-23,8481.0
2022-06-24,8330.0
2022-06-27,8438.0
2022-06-28,8545.0
2022-06-29,8503.0
2022-06-30,8447.0
2022-07-01,8341.0
2022-07-04,8523.0
2022-07-05,8504.0
2022-07-06,8252.0
2022-07-07,8208.0
2022-07-08,8357.0
2022-07-11,8148.0
2022-07-12,8023.0
2022-07-13,7948.0
2022-07-14,7922.0
2022-07-15,7568.0
2022-07-18,7927.0
2022-07-19,7857.0
2022-07-20,7850.0
2022-07-21,7675.0
2022-07-22,7729.0
2022-07-25,7825.0
2022-07-26,7906.0
2022-07-27,7912.0
2022-07-28,8059.0
2022-07-29,8105.0
2022-08-01,8086.0
2022-08-02,8079.0
2022-08-03,8044.0
2022-08-04,7842.0
2022-08-05,7787.0
2022-08-08,7951.0
2022-08-09,7885.0
2022-08-10,7770.0
2022-08-11,7861.0
2022-08-12,7852.0
2022-08-15,7796.0
2022-08-16,7699.0
2022-08-17,7608.0
2022-08-18,7611.0
2022-08-19,7691.0
2022-08-22,7688.0
2022-08-23,7710.0
2022-08-24,7776.0
2022-08-25,7807.0
2022-08-26,7863.0
2022-08-29,7834.0
2022-08-30,7860.0
2022-08-31,7857.0
2022-09-01,7890.0
2022-09-02,7900.0
2022-09-05,8150.0
2022-09-06,8230.0
2022-09-07,8193.0
2022-09-08,8250.0
2022-09-09,8300.0
2022-09-13,8208.0
2022-09-15,8400.0
