datetime,CY2201
2021-01-19,22925.0
2021-01-20,22730.0
2021-01-27,22380.0
2021-01-28,22425.0
2021-02-01,22700.0
2021-02-05,22775.0
2021-02-08,22925.0
2021-02-10,23055.0
2021-02-19,23725.0
2021-02-22,24130.0
2021-02-23,24270.0
2021-03-04,24175.0
2021-03-05,23865.0
2021-03-24,23175.0
2021-03-25,23175.0
2021-03-26,22495.0
2021-03-29,22505.0
2021-03-31,22935.0
2021-04-01,22695.0
2021-04-08,22540.0
2021-04-12,22855.0
2021-04-13,22350.0
2021-04-14,22470.0
2021-04-15,22980.0
2021-04-19,23005.0
2021-04-20,23180.0
2021-04-23,23405.0
2021-04-27,23525.0
2021-04-30,23475.0
2021-05-07,24100.0
2021-05-11,24005.0
2021-05-12,24450.0
2021-05-20,23830.0
2021-05-24,23730.0
2021-05-25,23730.0
2021-05-26,23700.0
2021-06-04,24130.0
2021-06-08,24020.0
2021-06-10,24120.0
2021-06-11,24305.0
2021-06-15,23790.0
2021-06-18,23445.0
2021-06-21,23580.0
2021-06-22,23635.0
2021-06-23,23835.0
2021-06-24,23925.0
2021-06-25,23990.0
2021-06-28,23905.0
2021-06-29,23950.0
2021-06-30,23975.0
2021-07-01,23845.0
2021-07-02,24100.0
2021-07-05,24430.0
2021-07-06,24500.0
2021-07-07,24285.0
2021-07-08,24305.0
2021-07-09,24240.0
2021-07-12,24275.0
2021-07-13,24410.0
2021-07-14,24615.0
2021-07-15,24855.0
2021-07-16,24840.0
2021-07-19,24665.0
2021-07-20,24430.0
2021-07-21,24635.0
2021-07-22,25255.0
2021-07-23,25590.0
2021-07-26,25420.0
2021-07-27,26130.0
2021-07-28,26310.0
2021-07-29,26550.0
2021-07-30,26180.0
2021-08-02,26250.0
2021-08-03,26040.0
2021-08-04,26325.0
2021-08-05,26155.0
2021-08-06,26800.0
2021-08-09,26620.0
2021-08-10,26735.0
2021-08-11,26660.0
2021-08-12,26510.0
2021-08-13,26580.0
2021-08-16,26670.0
2021-08-17,26685.0
2021-08-18,26665.0
2021-08-19,26615.0
2021-08-20,25660.0
2021-08-23,26045.0
2021-08-24,25445.0
2021-08-25,25695.0
2021-08-26,25640.0
2021-08-27,25480.0
2021-08-30,24975.0
2021-08-31,24780.0
2021-09-01,24560.0
2021-09-02,24855.0
2021-09-03,25490.0
2021-09-06,25380.0
2021-09-07,25470.0
2021-09-08,25695.0
2021-09-09,25630.0
2021-09-10,24940.0
2021-09-13,24615.0
2021-09-14,24710.0
2021-09-15,24885.0
2021-09-16,25100.0
2021-09-17,24760.0
2021-09-22,24555.0
2021-09-23,24275.0
2021-09-24,24765.0
2021-09-27,25705.0
2021-09-28,26430.0
2021-09-29,26745.0
2021-09-30,27350.0
2021-10-08,29265.0
2021-10-11,29230.0
2021-10-12,29175.0
2021-10-13,28570.0
2021-10-14,28800.0
2021-10-15,30460.0
2021-10-18,29500.0
2021-10-19,29435.0
2021-10-20,29105.0
2021-10-21,28780.0
2021-10-22,28950.0
2021-10-25,29310.0
2021-10-26,29030.0
2021-10-27,28870.0
2021-10-28,29260.0
2021-10-29,29230.0
2021-11-01,29600.0
2021-11-02,29520.0
2021-11-03,29190.0
2021-11-04,29010.0
2021-11-05,29120.0
2021-11-08,29200.0
2021-11-09,29060.0
2021-11-10,29125.0
2021-11-11,29060.0
2021-11-12,29035.0
2021-11-15,29360.0
2021-11-16,29720.0
2021-11-17,29675.0
2021-11-18,29770.0
2021-11-19,29725.0
2021-11-22,29580.0
2021-11-23,29155.0
2021-11-24,29470.0
2021-11-25,29285.0
2021-11-26,29265.0
2021-11-29,28310.0
2021-11-30,27245.0
2021-12-01,27630.0
2021-12-02,27455.0
2021-12-03,27330.0
2021-12-06,27210.0
2021-12-07,26765.0
2021-12-08,26385.0
2021-12-09,26210.0
2021-12-10,26070.0
2021-12-13,25850.0
2021-12-14,25855.0
2021-12-15,26175.0
2021-12-16,26690.0
2021-12-17,27030.0
2021-12-20,26900.0
2021-12-21,27250.0
2021-12-22,27195.0
2021-12-23,26985.0
2021-12-24,26895.0
2021-12-27,26990.0
2021-12-28,27095.0
2021-12-29,26920.0
2021-12-30,26905.0
2021-12-31,27425.0
2022-01-04,27495.0
2022-01-07,27985.0
2022-01-10,27730.0
2022-01-11,27625.0
2022-01-12,28100.0
