d,c
2022-05-19,754.5
2022-05-20,771.0
2022-05-23,782.0
2022-05-24,748.0
2022-05-25,772.0
2022-05-26,757.0
2022-05-27,777.0
2022-05-30,788.0
2022-05-31,796.0
2022-06-01,806.0
2022-06-02,833.5
2022-06-06,825.5
2022-06-07,833.0
2022-06-08,826.0
2022-06-09,830.0
2022-06-10,815.0
2022-06-13,794.0
2022-06-14,785.5
2022-06-15,766.5
2022-06-16,766.0
2022-06-17,724.0
2022-06-20,670.0
2022-06-21,672.0
2022-06-22,653.0
2022-06-23,687.0
2022-06-24,676.5
2022-06-27,704.0
2022-06-28,722.5
2022-06-29,718.0
2022-06-30,707.5
2022-07-01,675.5
2022-07-04,649.0
2022-07-05,666.0
2022-07-06,659.5
2022-07-07,672.0
2022-07-08,666.0
2022-07-11,653.0
2022-07-12,624.0
2022-07-13,646.0
2022-07-14,618.5
2022-07-15,590.5
2022-07-18,617.0
2022-07-19,614.0
2022-07-20,625.0
2022-07-21,627.5
2022-07-22,630.5
2022-07-25,656.0
2022-07-26,682.0
2022-07-27,670.5
2022-07-28,712.0
2022-07-29,702.0
2022-08-01,709.0
2022-08-02,719.0
2022-08-03,701.5
2022-08-04,672.0
2022-08-05,707.5
2022-08-08,718.5
2022-08-09,701.5
2022-08-10,703.5
2022-08-11,718.5
2022-08-12,708.0
2022-08-15,687.0
2022-08-16,699.0
2022-08-17,665.0
2022-08-18,659.0
2022-08-19,654.0
2022-08-22,668.0
2022-08-23,677.0
2022-08-24,684.5
2022-08-25,674.5
2022-08-26,698.5
2022-08-29,680.0
2022-08-30,648.5
2022-08-31,654.5
2022-09-01,645.5
2022-09-02,634.0
2022-09-05,658.5
2022-09-06,657.0
2022-09-07,645.5
2022-09-08,668.0
2022-09-09,675.5
2022-09-13,685.0
2022-09-14,679.5
2022-09-15,678.5
2022-09-16,671.5
2022-09-19,667.0
2022-09-20,656.5
2022-09-21,663.5
2022-09-22,677.0
2022-09-23,678.5
2022-09-26,668.5
2022-09-27,676.5
2022-09-28,671.5
2022-09-29,684.0
2022-09-30,682.0
2022-10-10,697.0
2022-10-11,680.5
2022-10-12,675.5
2022-10-13,658.5
2022-10-14,664.5
2022-10-17,650.5
2022-10-18,648.0
2022-10-19,648.0
2022-10-20,630.5
2022-10-21,639.0
2022-10-24,640.5
2022-10-25,632.5
2022-10-26,626.0
2022-10-27,611.5
2022-10-28,599.0
2022-10-31,583.0
2022-11-01,604.0
2022-11-02,605.0
2022-11-03,606.5
2022-11-04,630.5
2022-11-07,636.0
2022-11-08,656.0
2022-11-09,665.0
2022-11-10,663.0
2022-11-11,689.5
2022-11-14,697.5
2022-11-15,703.5
2022-11-16,713.5
2022-11-17,720.0
2022-11-18,724.0
2022-11-21,709.5
2022-11-22,691.0
2022-11-23,703.0
2022-11-24,702.0
2022-11-25,726.0
2022-11-28,728.5
2022-11-29,748.5
2022-11-30,752.0
2022-12-01,753.5
2022-12-02,777.5
2022-12-05,779.5
2022-12-06,780.0
2022-12-07,765.0
2022-12-08,790.0
2022-12-09,814.5
2022-12-12,802.5
2022-12-13,808.5
2022-12-14,808.5
2022-12-15,830.0
2022-12-16,821.0
2022-12-19,793.5
2022-12-20,804.5
2022-12-21,829.0
2022-12-22,817.5
2022-12-23,825.0
2022-12-26,828.0
2022-12-27,836.0
2022-12-28,835.5
2022-12-29,845.0
2022-12-30,863.0
2023-01-03,851.5
2023-01-04,846.5
2023-01-05,840.0
2023-01-06,855.0
2023-01-09,823.0
2023-01-10,839.5
2023-01-11,847.5
2023-01-12,855.5
2023-01-13,881.0
2023-01-16,832.5
2023-01-17,835.0
2023-01-18,841.5
2023-01-19,852.5
2023-01-20,865.0
2023-01-30,873.5
2023-01-31,866.0
2023-02-01,867.0
2023-02-02,841.5
2023-02-03,853.5
2023-02-06,853.5
2023-02-07,840.5
2023-02-08,848.0
2023-02-09,863.0
2023-02-10,863.5
2023-02-13,841.5
2023-02-14,856.5
2023-02-15,865.5
2023-02-16,880.0
2023-02-17,889.5
2023-02-20,894.0
2023-02-21,919.0
2023-02-22,909.5
2023-02-23,908.5
2023-02-24,909.5
2023-02-27,885.5
2023-02-28,888.5
2023-03-01,908.5
2023-03-02,912.5
2023-03-03,919.0
2023-03-06,897.0
2023-03-07,909.5
2023-03-08,912.0
2023-03-09,916.5
2023-03-10,910.0
2023-03-13,929.0
2023-03-14,920.0
2023-03-15,926.5
2023-03-16,902.0
2023-03-17,915.0
2023-03-20,883.0
2023-03-21,879.0
2023-03-22,865.5
2023-03-23,854.0
2023-03-24,866.5
2023-03-27,873.5
2023-03-28,882.0
2023-03-29,890.5
2023-03-30,905.5
2023-03-31,907.0
2023-04-03,890.5
2023-04-04,881.5
2023-04-06,875.5
2023-04-07,887.5
2023-04-10,880.5
2023-04-11,895.5
2023-04-12,888.0
2023-04-13,879.0
2023-04-14,882.0
2023-04-17,890.0
2023-04-18,901.0
2023-04-19,903.5
2023-04-20,893.5
2023-04-21,858.0
2023-04-24,824.0
2023-04-25,817.0
2023-04-26,821.0
2023-04-27,839.5
2023-04-28,862.0
2023-05-04,840.0
2023-05-05,822.0
2023-05-08,851.0
2023-05-09,857.0
2023-05-10,839.0
2023-05-11,817.0
2023-05-12,832.0
2023-05-16,839.0
2023-05-17,839.0
