datetime,CY2005
2019-05-20,22210.0
2019-05-21,22870.0
2019-05-22,22495.0
2019-05-23,22295.0
2019-05-27,22305.0
2019-05-30,22620.0
2019-05-31,22425.0
2019-06-04,21980.0
2019-06-19,22730.0
2019-06-25,22760.0
2019-07-02,23145.0
2019-07-03,22975.0
2019-07-04,22635.0
2019-07-10,21695.0
2019-07-29,21885.0
2019-08-05,20820.0
2019-08-09,21225.0
2019-08-14,21305.0
2019-08-16,21200.0
2019-09-06,21190.0
2019-09-10,21325.0
2019-09-12,21580.0
2019-09-16,21570.0
2019-09-17,21660.0
2019-09-18,21215.0
2019-09-24,21000.0
2019-09-25,20800.0
2019-09-30,21715.0
2019-10-15,21185.0
2019-10-17,21950.0
2019-10-28,21450.0
2019-10-29,21605.0
2019-10-31,21665.0
2019-11-05,21540.0
2019-11-06,21635.0
2019-11-07,21540.0
2019-11-12,21170.0
2019-11-13,21455.0
2019-11-14,21700.0
2019-11-19,21495.0
2019-11-22,21250.0
2019-11-25,21290.0
2019-11-26,21510.0
2019-11-27,21195.0
2019-11-28,21200.0
2019-11-29,21275.0
2019-12-02,21090.0
2019-12-03,20970.0
2019-12-04,20860.0
2019-12-05,21025.0
2019-12-06,21245.0
2019-12-09,21205.0
2019-12-10,21150.0
2019-12-11,21135.0
2019-12-12,21295.0
2019-12-13,21380.0
2019-12-16,21375.0
2019-12-17,21400.0
2019-12-18,21355.0
2019-12-19,21450.0
2019-12-20,21445.0
2019-12-23,21385.0
2019-12-24,21425.0
2019-12-25,21355.0
2019-12-26,21455.0
2019-12-27,21695.0
2019-12-30,22170.0
2019-12-31,22110.0
2020-01-02,21980.0
2020-01-03,21985.0
2020-01-06,22035.0
2020-01-07,22215.0
2020-01-08,22180.0
2020-01-09,22270.0
2020-01-10,22260.0
2020-01-13,22425.0
2020-01-14,22160.0
2020-01-15,21915.0
2020-01-16,22020.0
2020-01-17,22055.0
2020-01-20,22010.0
2020-01-21,21810.0
2020-01-22,21700.0
2020-01-23,21390.0
2020-02-03,20080.0
2020-02-04,20390.0
2020-02-05,20840.0
2020-02-06,21070.0
2020-02-07,21080.0
2020-02-10,21090.0
2020-02-11,21155.0
2020-02-12,21140.0
2020-02-13,21105.0
2020-02-14,20935.0
2020-02-17,21615.0
2020-02-18,21250.0
2020-02-19,21340.0
2020-02-20,21345.0
2020-02-21,21280.0
2020-02-24,21030.0
2020-02-25,21100.0
2020-02-26,20870.0
2020-02-27,20705.0
2020-02-28,20210.0
2020-03-02,20620.0
2020-03-03,20805.0
2020-03-04,20765.0
2020-03-05,21030.0
2020-03-06,20830.0
2020-03-09,20285.0
2020-03-10,20595.0
2020-03-11,20395.0
2020-03-12,20215.0
2020-03-13,19655.0
2020-03-16,19335.0
2020-03-17,19365.0
2020-03-18,19240.0
2020-03-19,18635.0
2020-03-20,18470.0
2020-03-23,17670.0
2020-03-24,17520.0
2020-03-25,18240.0
2020-03-26,17780.0
2020-03-27,18045.0
2020-03-30,17635.0
2020-03-31,17920.0
2020-04-01,17965.0
2020-04-02,18160.0
2020-04-03,18055.0
2020-04-07,18470.0
2020-04-08,18615.0
2020-04-09,18815.0
2020-04-10,18790.0
2020-04-13,18705.0
2020-04-14,18750.0
2020-04-15,18810.0
2020-04-16,18315.0
2020-04-17,17395.0
2020-04-20,17255.0
2020-04-21,16600.0
2020-04-22,15955.0
2020-04-23,16805.0
2020-04-24,16580.0
2020-04-27,16370.0
2020-04-28,17445.0
2020-04-29,17005.0
2020-04-30,18300.0
2020-05-11,17260.0
2020-05-15,17900.0
