datetime,L1905
2018-11-13,8595.0
2018-11-14,8550.0
2018-11-15,8635.0
2018-11-16,8655.0
2018-11-19,8645.0
2018-11-20,8540.0
2018-11-21,8600.0
2018-11-22,8460.0
2018-11-23,8250.0
2018-11-26,8170.0
2018-11-27,8150.0
2018-11-28,8295.0
2018-11-29,8270.0
2018-11-30,8340.0
2018-12-03,8360.0
2018-12-04,8425.0
2018-12-05,8460.0
2018-12-06,8445.0
2018-12-07,8500.0
2018-12-10,8480.0
2018-12-11,8355.0
2018-12-12,8375.0
2018-12-13,8480.0
2018-12-14,8515.0
2018-12-17,8575.0
2018-12-18,8630.0
2018-12-19,8695.0
2018-12-20,8620.0
2018-12-21,8605.0
2018-12-24,8495.0
2018-12-25,8440.0
2018-12-26,8485.0
2018-12-27,8570.0
2018-12-28,8600.0
2019-01-02,8490.0
2019-01-03,8480.0
2019-01-04,8645.0
2019-01-07,8655.0
2019-01-08,8595.0
2019-01-09,8565.0
2019-01-10,8535.0
2019-01-11,8610.0
2019-01-14,8580.0
2019-01-15,8575.0
2019-01-16,8655.0
2019-01-17,8680.0
2019-01-18,8780.0
2019-01-21,8790.0
2019-01-22,8695.0
2019-01-23,8725.0
2019-01-24,8685.0
2019-01-25,8700.0
2019-01-28,8665.0
2019-01-29,8610.0
2019-01-30,8735.0
2019-01-31,8785.0
2019-02-01,8780.0
2019-02-11,8585.0
2019-02-12,8595.0
2019-02-13,8490.0
2019-02-14,8565.0
2019-02-15,8505.0
2019-02-18,8535.0
2019-02-19,8695.0
2019-02-20,8730.0
2019-02-21,8690.0
2019-02-22,8705.0
2019-02-25,8635.0
2019-02-26,8690.0
2019-02-27,8615.0
2019-02-28,8580.0
2019-03-01,8730.0
2019-03-04,8750.0
2019-03-05,8720.0
2019-03-06,8785.0
2019-03-07,8710.0
2019-03-08,8650.0
2019-03-11,8655.0
2019-03-12,8680.0
2019-03-13,8680.0
2019-03-14,8615.0
2019-03-15,8505.0
2019-03-18,8325.0
2019-03-19,8370.0
2019-03-20,8360.0
2019-03-21,8405.0
2019-03-22,8430.0
2019-03-25,8425.0
2019-03-26,8385.0
2019-03-27,8405.0
2019-03-28,8310.0
2019-03-29,8365.0
2019-04-01,8455.0
2019-04-02,8475.0
2019-04-03,8505.0
2019-04-04,8505.0
2019-04-08,8610.0
2019-04-09,8615.0
2019-04-10,8620.0
2019-04-11,8625.0
2019-04-12,8630.0
2019-04-15,8570.0
2019-04-16,8550.0
2019-04-17,8525.0
2019-04-18,8415.0
2019-04-19,8395.0
2019-04-23,8375.0
2019-04-24,8345.0
2019-04-25,8355.0
2019-04-26,8380.0
2019-04-29,8350.0
2019-04-30,8330.0
2019-05-06,8235.0
2019-05-07,8230.0
2019-05-08,8065.0
2019-05-09,7870.0
2019-05-10,7940.0
2019-05-13,7805.0
2019-05-14,7620.0
2019-05-15,7575.0
2019-05-16,7630.0
2019-05-17,7700.0
