datetime,TA1905
2018-05-16,5794.0
2018-05-17,5760.0
2018-05-18,5778.0
2018-05-21,5812.0
2018-05-22,5744.0
2018-05-23,5738.0
2018-05-24,5764.0
2018-05-25,5784.0
2018-05-28,5692.0
2018-05-29,5702.0
2018-05-30,5688.0
2018-05-31,5694.0
2018-06-01,5730.0
2018-06-04,5708.0
2018-06-05,5682.0
2018-06-06,5688.0
2018-06-07,5692.0
2018-06-08,5674.0
2018-06-11,5680.0
2018-06-12,5700.0
2018-06-13,5656.0
2018-06-14,5682.0
2018-06-15,5666.0
2018-06-19,5548.0
2018-06-20,5546.0
2018-06-21,5554.0
2018-06-22,5566.0
2018-06-25,5572.0
2018-06-26,5576.0
2018-06-27,5716.0
2018-06-28,5708.0
2018-06-29,5698.0
2018-07-02,5706.0
2018-07-03,5714.0
2018-07-04,5720.0
2018-07-05,5706.0
2018-07-06,5736.0
2018-07-09,5728.0
2018-07-10,5752.0
2018-07-11,5712.0
2018-07-12,5710.0
2018-07-13,5720.0
2018-07-16,5754.0
2018-07-17,5720.0
2018-07-18,5716.0
2018-07-19,5772.0
2018-07-20,5822.0
2018-07-23,5840.0
2018-07-24,5926.0
2018-07-25,5938.0
2018-07-26,6000.0
2018-07-27,6028.0
2018-07-30,6110.0
2018-07-31,6094.0
2018-08-01,6120.0
2018-08-02,6192.0
2018-08-03,6302.0
2018-08-06,6396.0
2018-08-07,6398.0
2018-08-08,6592.0
2018-08-09,6494.0
2018-08-10,6578.0
2018-08-13,6672.0
2018-08-14,6726.0
2018-08-15,6764.0
2018-08-16,7052.0
2018-08-17,7010.0
2018-08-20,7210.0
2018-08-21,7208.0
2018-08-22,7266.0
2018-08-23,7224.0
2018-08-24,7116.0
2018-08-27,7196.0
2018-08-28,7400.0
2018-08-29,7340.0
2018-08-30,7452.0
2018-08-31,7444.0
2018-09-03,7490.0
2018-09-04,7360.0
2018-09-05,7318.0
2018-09-06,7320.0
2018-09-07,7272.0
2018-09-10,7324.0
2018-09-11,7104.0
2018-09-12,7122.0
2018-09-13,7074.0
2018-09-14,7028.0
2018-09-17,7006.0
2018-09-18,6958.0
2018-09-19,6896.0
2018-09-20,6902.0
2018-09-21,6976.0
2018-09-25,6918.0
2018-09-26,6926.0
2018-09-27,6930.0
2018-09-28,7028.0
2018-10-08,7070.0
2018-10-09,7284.0
2018-10-10,7324.0
2018-10-11,7238.0
2018-10-12,7214.0
2018-10-15,7216.0
2018-10-16,7138.0
2018-10-17,7108.0
2018-10-18,6928.0
2018-10-19,6922.0
2018-10-22,6866.0
2018-10-23,6870.0
2018-10-24,6780.0
2018-10-25,6648.0
2018-10-26,6658.0
2018-10-29,6812.0
2018-10-30,6836.0
2018-10-31,6788.0
2018-11-01,6690.0
2018-11-02,6566.0
2018-11-05,6546.0
2018-11-06,6522.0
2018-11-07,6344.0
2018-11-08,6354.0
2018-11-09,6260.0
2018-11-12,6384.0
2018-11-13,6336.0
2018-11-14,6204.0
2018-11-15,6262.0
2018-11-16,6378.0
2018-11-19,6322.0
2018-11-20,6164.0
2018-11-21,6066.0
2018-11-22,5996.0
2018-11-23,5878.0
2018-11-26,5852.0
2018-11-27,5732.0
2018-11-28,5880.0
2018-11-29,5808.0
2018-11-30,5846.0
2018-12-03,5900.0
2018-12-04,5986.0
2018-12-05,6148.0
2018-12-06,6100.0
2018-12-07,6292.0
2018-12-10,6134.0
2018-12-11,6054.0
2018-12-12,6088.0
2018-12-13,6088.0
2018-12-14,6204.0
2018-12-17,6236.0
2018-12-18,6216.0
2018-12-19,6174.0
2018-12-20,6124.0
2018-12-21,6018.0
2018-12-24,5910.0
2018-12-25,5750.0
2018-12-26,5764.0
2018-12-27,5762.0
2018-12-28,5640.0
