datetime,CF2005
2019-05-20,14860.0
2019-05-21,14850.0
2019-05-22,14380.0
2019-05-23,14255.0
2019-05-24,14370.0
2019-05-27,14415.0
2019-05-28,14525.0
2019-05-29,14555.0
2019-05-30,14355.0
2019-05-31,14370.0
2019-06-03,13855.0
2019-06-04,14110.0
2019-06-05,14055.0
2019-06-06,13855.0
2019-06-10,13930.0
2019-06-11,14145.0
2019-06-12,14420.0
2019-06-13,14385.0
2019-06-14,14395.0
2019-06-17,14535.0
2019-06-18,14435.0
2019-06-19,14930.0
2019-06-20,14990.0
2019-06-21,14765.0
2019-06-24,14665.0
2019-06-25,14745.0
2019-06-26,14880.0
2019-06-27,14850.0
2019-06-28,14835.0
2019-07-01,15140.0
2019-07-02,15080.0
2019-07-03,14865.0
2019-07-04,14845.0
2019-07-05,15020.0
2019-07-08,14855.0
2019-07-09,14325.0
2019-07-10,14295.0
2019-07-11,14300.0
2019-07-12,14235.0
2019-07-15,14220.0
2019-07-16,14205.0
2019-07-17,14190.0
2019-07-18,14150.0
2019-07-19,14100.0
2019-07-22,14350.0
2019-07-23,14205.0
2019-07-24,14390.0
2019-07-25,14380.0
2019-07-26,14495.0
2019-07-29,14225.0
2019-07-30,14250.0
2019-07-31,14205.0
2019-08-01,14140.0
2019-08-02,13780.0
2019-08-05,13260.0
2019-08-06,13330.0
2019-08-07,13255.0
2019-08-08,13275.0
2019-08-09,13220.0
2019-08-12,13285.0
2019-08-13,13185.0
2019-08-14,13365.0
2019-08-15,13275.0
2019-08-16,13295.0
2019-08-19,13305.0
2019-08-20,13300.0
2019-08-21,13140.0
2019-08-22,13290.0
2019-08-23,13180.0
2019-08-26,12720.0
2019-08-27,12770.0
2019-08-28,12935.0
2019-08-29,12850.0
2019-08-30,12955.0
2019-09-02,12875.0
2019-09-03,12965.0
2019-09-04,13035.0
2019-09-05,13085.0
2019-09-06,13365.0
2019-09-09,13335.0
2019-09-10,13390.0
2019-09-11,13400.0
2019-09-12,13380.0
2019-09-16,13490.0
2019-09-17,13500.0
2019-09-18,13365.0
2019-09-19,13345.0
2019-09-20,13385.0
2019-09-23,13300.0
2019-09-24,13065.0
2019-09-25,13025.0
2019-09-26,12890.0
2019-09-27,12565.0
2019-09-30,12450.0
2019-10-08,12615.0
2019-10-09,12765.0
2019-10-10,12810.0
2019-10-11,12800.0
2019-10-14,13190.0
2019-10-15,13005.0
2019-10-16,13020.0
2019-10-17,13100.0
2019-10-18,13135.0
2019-10-21,13110.0
2019-10-22,13200.0
2019-10-23,13225.0
2019-10-24,13210.0
2019-10-25,13270.0
2019-10-28,13190.0
2019-10-29,13500.0
2019-10-30,13535.0
2019-10-31,13655.0
2019-11-01,13570.0
2019-11-04,13465.0
2019-11-05,13610.0
2019-11-06,13555.0
2019-11-07,13395.0
2019-11-08,13420.0
2019-11-11,13290.0
2019-11-12,13300.0
2019-11-13,13520.0
2019-11-14,13460.0
2019-11-15,13495.0
2019-11-18,13505.0
2019-11-19,13335.0
2019-11-20,13400.0
2019-11-21,13180.0
2019-11-22,13255.0
2019-11-25,13265.0
2019-11-26,13350.0
2019-11-27,13315.0
2019-11-28,13215.0
2019-11-29,13245.0
2019-12-02,13085.0
2019-12-03,12995.0
2019-12-04,12930.0
2019-12-05,13030.0
2019-12-06,13270.0
2019-12-09,13220.0
2019-12-10,13195.0
2019-12-11,13215.0
2019-12-12,13330.0
2019-12-13,13370.0
2019-12-16,13340.0
2019-12-17,13380.0
2019-12-18,13310.0
2019-12-19,13390.0
2019-12-20,13400.0
2019-12-23,13340.0
2019-12-24,13380.0
2019-12-25,13315.0
2019-12-26,13415.0
2019-12-27,13645.0
2019-12-30,14005.0
2019-12-31,13980.0
2020-01-02,13975.0
2020-01-03,14015.0
2020-01-06,14070.0
2020-01-07,14215.0
2020-01-08,14165.0
2020-01-09,14260.0
2020-01-10,14285.0
2020-01-13,14430.0
2020-01-14,14160.0
2020-01-15,13930.0
2020-01-16,14020.0
2020-01-17,14030.0
2020-01-20,13995.0
2020-01-21,13795.0
2020-01-22,13705.0
2020-01-23,13440.0
2020-02-03,12565.0
2020-02-04,12620.0
2020-02-05,12950.0
2020-02-06,13120.0
2020-02-07,13135.0
2020-02-10,13075.0
2020-02-11,13125.0
2020-02-12,13070.0
2020-02-13,13045.0
2020-02-14,13030.0
2020-02-17,13510.0
2020-02-18,13180.0
2020-02-19,13260.0
2020-02-20,13325.0
2020-02-21,13265.0
2020-02-24,12935.0
2020-02-25,13015.0
2020-02-26,12805.0
2020-02-27,12625.0
2020-02-28,12180.0
2020-03-02,12390.0
2020-03-03,12520.0
2020-03-04,12490.0
2020-03-05,12770.0
2020-03-06,12600.0
2020-03-09,12175.0
2020-03-10,12450.0
2020-03-11,12325.0
2020-03-12,12150.0
2020-03-13,11775.0
2020-03-16,11435.0
2020-03-17,11560.0
2020-03-18,11530.0
2020-03-19,11095.0
2020-03-20,10990.0
2020-03-23,10570.0
2020-03-24,10360.0
2020-03-25,10695.0
2020-03-26,10645.0
2020-03-27,10720.0
2020-03-30,10410.0
2020-03-31,10540.0
2020-04-01,10355.0
2020-04-02,10485.0
2020-04-03,10475.0
2020-04-07,10785.0
2020-04-08,11080.0
2020-04-09,11110.0
2020-04-10,11130.0
2020-04-13,10950.0
2020-04-14,11025.0
2020-04-15,11010.0
2020-04-16,10940.0
2020-04-17,11030.0
2020-04-20,11140.0
2020-04-21,10810.0
2020-04-22,10920.0
2020-04-23,11310.0
2020-04-24,11085.0
2020-04-27,11090.0
2020-04-28,11040.0
2020-04-29,11120.0
2020-04-30,11300.0
2020-05-06,10980.0
2020-05-07,11170.0
2020-05-08,11280.0
2020-05-11,11250.0
2020-05-12,11150.0
2020-05-13,11170.0
2020-05-14,11120.0
2020-05-15,11280.0
2020-05-18,11250.0
2020-05-19,11385.0
