datetime,CF2001
2019-01-16,15730.0
2019-01-17,15955.0
2019-01-18,16000.0
2019-01-21,16130.0
2019-01-22,15985.0
2019-01-23,15920.0
2019-01-24,15940.0
2019-01-25,15985.0
2019-01-28,15975.0
2019-01-29,15970.0
2019-01-30,15995.0
2019-01-31,15980.0
2019-02-01,15930.0
2019-02-11,15885.0
2019-02-12,15910.0
2019-02-13,15735.0
2019-02-14,15760.0
2019-02-15,15730.0
2019-02-18,15785.0
2019-02-19,16050.0
2019-02-20,16105.0
2019-02-21,16070.0
2019-02-22,16425.0
2019-02-25,16275.0
2019-02-26,16120.0
2019-02-27,16070.0
2019-02-28,16070.0
2019-03-01,16215.0
2019-03-04,16200.0
2019-03-05,16060.0
2019-03-06,16085.0
2019-03-07,16240.0
2019-03-08,16080.0
2019-03-11,15970.0
2019-03-12,16000.0
2019-03-13,16140.0
2019-03-14,16085.0
2019-03-15,16050.0
2019-03-18,16090.0
2019-03-19,16095.0
2019-03-20,16195.0
2019-03-21,16175.0
2019-03-22,16190.0
2019-03-25,16090.0
2019-03-26,16070.0
2019-03-27,16035.0
2019-03-28,15940.0
2019-03-29,15950.0
2019-04-01,16015.0
2019-04-02,16075.0
2019-04-03,16110.0
2019-04-04,16110.0
2019-04-08,16260.0
2019-04-09,16375.0
2019-04-10,16490.0
2019-04-11,16540.0
2019-04-12,16535.0
2019-04-15,16705.0
2019-04-16,16485.0
2019-04-17,16510.0
2019-04-18,16410.0
2019-04-19,16450.0
2019-04-23,16505.0
2019-04-24,16405.0
2019-04-25,16320.0
2019-04-26,16200.0
2019-04-29,16095.0
2019-04-30,16195.0
2019-05-06,15860.0
2019-05-07,16120.0
2019-05-08,15980.0
2019-05-09,15685.0
2019-05-10,15755.0
2019-05-13,15095.0
2019-05-14,14325.0
2019-05-15,14535.0
2019-05-16,14825.0
2019-05-17,14630.0
2019-05-20,14430.0
2019-05-21,14470.0
2019-05-22,13965.0
2019-05-23,13870.0
2019-05-24,13985.0
2019-05-27,14025.0
2019-05-28,14140.0
2019-05-29,14165.0
2019-05-30,13950.0
2019-05-31,13995.0
2019-06-03,13480.0
2019-06-04,13705.0
2019-06-05,13660.0
2019-06-06,13455.0
2019-06-10,13535.0
2019-06-11,13760.0
2019-06-12,13995.0
2019-06-13,13990.0
2019-06-14,13985.0
