datetime,CF2409
2023-09-15,16805.0
2023-09-18,16690.0
2023-09-19,16815.0
2023-09-20,16615.0
2023-09-21,16690.0
2023-09-22,16825.0
2023-09-25,16875.0
2023-09-26,16815.0
2023-09-27,16940.0
2023-09-28,17015.0
2023-10-09,17120.0
2023-10-10,16875.0
2023-10-11,16770.0
2023-10-12,16780.0
2023-10-13,16810.0
2023-10-16,16785.0
2023-10-17,16550.0
2023-10-18,16380.0
2023-10-19,16315.0
2023-10-20,16000.0
2023-10-23,15810.0
2023-10-24,16095.0
2023-10-25,16155.0
2023-10-26,16175.0
2023-10-27,16180.0
2023-10-30,16150.0
2023-10-31,15795.0
2023-11-01,15520.0
2023-11-02,15640.0
2023-11-03,15745.0
2023-11-06,15745.0
2023-11-07,15620.0
2023-11-08,15645.0
2023-11-09,15585.0
2023-11-10,15590.0
2023-11-13,15525.0
2023-11-14,15730.0
2023-11-15,15650.0
2023-11-16,15680.0
2023-11-17,15630.0
2023-11-20,15525.0
2023-11-21,15110.0
2023-11-22,15290.0
2023-11-23,15235.0
2023-11-24,15065.0
2023-11-27,14870.0
2023-11-28,14820.0
2023-11-29,14920.0
2023-11-30,15040.0
2023-12-01,15060.0
2023-12-04,14985.0
2023-12-05,15030.0
2023-12-06,15235.0
2023-12-07,15280.0
2023-12-08,15505.0
2023-12-11,15535.0
2023-12-12,15495.0
2023-12-13,15410.0
2023-12-14,15500.0
2023-12-15,15500.0
2023-12-18,15325.0
2023-12-19,15330.0
2023-12-20,15395.0
2023-12-21,15415.0
2023-12-22,15570.0
2023-12-25,15560.0
2023-12-26,15600.0
2023-12-27,15690.0
2023-12-28,15710.0
2023-12-29,15640.0
2024-01-02,15780.0
2024-01-03,15840.0
2024-01-04,15870.0
2024-01-05,15795.0
2024-01-08,15685.0
2024-01-09,15690.0
2024-01-10,15670.0
2024-01-11,15765.0
2024-01-12,15690.0
2024-01-15,15625.0
2024-01-16,15775.0
2024-01-17,15715.0
2024-01-18,16025.0
2024-01-19,16065.0
2024-01-22,16060.0
2024-01-23,16110.0
2024-01-24,16125.0
2024-01-25,16155.0
2024-01-26,16135.0
2024-01-29,16230.0
2024-01-31,16210.0
2024-02-01,16165.0
2024-02-02,16120.0
2024-02-05,16145.0
2024-02-06,16170.0
2024-02-07,16125.0
2024-02-08,16170.0
2024-02-19,16395.0
2024-02-20,16380.0
2024-02-21,16385.0
2024-02-22,16465.0
2024-02-23,16475.0
2024-02-26,16350.0
2024-02-27,16425.0
2024-02-28,16520.0
2024-02-29,16265.0
2024-03-04,16130.0
2024-03-05,16175.0
2024-03-06,16210.0
2024-03-07,16210.0
2024-03-08,16350.0
2024-03-11,16145.0
2024-03-12,16085.0
2024-03-13,16075.0
2024-03-14,16090.0
2024-03-15,16145.0
2024-03-18,16250.0
2024-03-19,16150.0
2024-03-20,16075.0
2024-03-21,16230.0
2024-03-22,16095.0
2024-03-25,16055.0
2024-03-26,16130.0
2024-03-27,16085.0
2024-03-28,16090.0
2024-03-29,16265.0
2024-04-01,16390.0
2024-04-02,16435.0
2024-04-03,16460.0
2024-04-08,16385.0
2024-04-09,16465.0
2024-04-10,16485.0
2024-04-11,16405.0
2024-04-12,16355.0
2024-04-15,16395.0
2024-04-16,16345.0
2024-04-17,16100.0
2024-04-18,15935.0
2024-04-19,15825.0
2024-04-22,15870.0
2024-04-23,15840.0
2024-04-24,15805.0
2024-04-25,15700.0
2024-04-26,15730.0
2024-04-29,15765.0
2024-04-30,15655.0
2024-05-06,15555.0
2024-05-07,15595.0
2024-05-08,15635.0
2024-05-09,15310.0
2024-05-10,15200.0
2024-05-13,15145.0
2024-05-14,15165.0
2024-05-15,14920.0
2024-05-16,15200.0
2024-05-17,15245.0
2024-05-20,15320.0
2024-05-21,15340.0
2024-05-22,15375.0
2024-05-23,15530.0
2024-05-24,15540.0
2024-05-27,15465.0
2024-05-28,15490.0
2024-05-29,15570.0
2024-05-30,15470.0
2024-05-31,15120.0
2024-06-03,15010.0
2024-06-04,14940.0
2024-06-05,15150.0
2024-06-06,15145.0
2024-06-07,15135.0
2024-06-11,14995.0
2024-06-12,14995.0
2024-06-13,14760.0
2024-06-14,14795.0
2024-06-17,14435.0
2024-06-18,14490.0
2024-06-19,14560.0
2024-06-20,14570.0
2024-06-21,14560.0
2024-06-24,14560.0
2024-06-25,14595.0
2024-06-26,14735.0
2024-06-27,14675.0
2024-06-28,14705.0
2024-07-01,14830.0
2024-07-02,14845.0
2024-07-03,14825.0
2024-07-04,14650.0
2024-07-05,14770.0
2024-07-08,14595.0
2024-07-09,14615.0
2024-07-10,14405.0
2024-07-11,14665.0
2024-07-12,14470.0
2024-07-15,14660.0
2024-07-16,14705.0
2024-07-17,14690.0
2024-07-18,14715.0
2024-07-19,14715.0
2024-07-22,14615.0
2024-07-23,14530.0
2024-07-24,14245.0
2024-07-25,14060.0
2024-07-26,14155.0
2024-07-29,14140.0
2024-07-30,14120.0
2024-07-31,14150.0
2024-08-01,14200.0
2024-08-02,14160.0
2024-08-05,13955.0
2024-08-06,13655.0
2024-08-07,13525.0
2024-08-08,13290.0
2024-08-09,13630.0
2024-08-12,13625.0
2024-08-13,13545.0
2024-08-14,13320.0
2024-08-15,13300.0
2024-08-16,13270.0
2024-08-19,13275.0
2024-08-20,13360.0
2024-08-21,13450.0
2024-08-22,13455.0
2024-08-23,13435.0
2024-08-26,13630.0
2024-08-27,13595.0
2024-08-28,13595.0
2024-08-29,13580.0
2024-08-30,13510.0
2024-09-02,13365.0
2024-09-03,13520.0
2024-09-04,13365.0
2024-09-05,13475.0
2024-09-06,13285.0
2024-09-09,13115.0
2024-09-10,13180.0
2024-09-11,13285.0
2024-09-12,13380.0
2024-09-13,13330.0
