datetime,J2309
2023-07-05,2069.5
2023-07-06,2120.0
2023-07-07,2069.5
2023-07-10,2076.0
2023-07-11,2150.5
2023-07-12,2178.5
2023-07-13,2184.5
2023-07-14,2219.0
2023-07-17,2167.0
2023-07-18,2245.5
2023-07-19,2255.0
2023-07-20,2298.5
2023-07-21,2285.5
2023-07-24,2257.0
2023-07-25,2289.0
2023-07-26,2338.0
2023-07-27,2305.5
2023-07-28,2297.5
2023-07-31,2282.0
2023-08-01,2364.0
2023-08-02,2355.5
2023-08-03,2218.5
2023-08-04,2231.0
2023-08-07,2236.5
2023-08-08,2221.0
2023-08-09,2273.5
2023-08-10,2210.5
2023-08-11,2219.5
2023-08-14,2192.0
2023-08-15,2235.0
2023-08-16,2215.5
2023-08-17,2215.5
2023-08-18,2203.0
2023-08-21,2236.5
2023-08-22,2280.0
2023-08-23,2306.0
2023-08-24,2261.0
2023-08-25,2253.0
2023-08-28,2216.0
2023-08-29,2191.5
2023-08-30,2222.0
2023-08-31,2186.5
2023-09-01,2285.5
2023-09-05,2260.0
2023-09-06,2280.0
2023-09-07,2285.0
2023-09-12,2500.0
