datetime,Y2509
2024-09-18,7430.0
2024-09-19,7480.0
2024-09-20,7530.0
2024-09-23,7528.0
2024-09-24,7600.0
2024-09-25,7652.0
2024-09-26,7676.0
2024-09-27,7658.0
2024-09-30,7654.0
2024-10-08,7672.0
2024-10-09,7668.0
2024-10-10,7702.0
2024-10-11,7752.0
2024-10-14,7690.0
2024-10-15,7604.0
2024-10-16,7684.0
2024-10-17,7626.0
2024-10-18,7684.0
2024-10-21,7626.0
2024-10-22,7706.0
2024-10-23,7854.0
2024-10-24,7862.0
2024-10-25,7888.0
2024-10-28,7824.0
2024-10-29,7786.0
2024-10-30,7810.0
2024-10-31,7826.0
2024-11-01,7972.0
2024-11-04,8032.0
2024-11-05,7934.0
2024-11-06,7998.0
2024-11-07,8100.0
2024-11-08,8176.0
2024-11-11,8212.0
2024-11-12,8098.0
2024-11-13,7772.0
2024-11-14,7732.0
2024-11-15,7720.0
2024-11-18,7628.0
2024-11-19,7752.0
2024-11-20,7676.0
2024-11-21,7608.0
2024-11-22,7580.0
2024-11-25,7666.0
2024-11-26,7644.0
2024-11-27,7750.0
2024-11-28,7720.0
2024-11-29,7874.0
2024-12-02,7784.0
2024-12-03,7742.0
2024-12-04,7802.0
2024-12-05,7802.0
2024-12-06,7810.0
2024-12-09,7762.0
2024-12-10,7778.0
2024-12-11,7918.0
2024-12-12,7840.0
2024-12-13,7814.0
2024-12-16,7820.0
2024-12-17,7786.0
2024-12-18,7526.0
2024-12-19,7384.0
2024-12-20,7532.0
2024-12-23,7536.0
2024-12-24,7570.0
2024-12-25,7582.0
2024-12-26,7586.0
2024-12-27,7618.0
2024-12-30,7616.0
2024-12-31,7614.0
2025-01-02,7654.0
2025-01-03,7568.0
2025-01-06,7484.0
2025-01-07,7512.0
2025-01-08,7488.0
2025-01-09,7410.0
2025-01-10,7494.0
2025-01-13,7654.0
2025-01-14,7692.0
2025-01-15,7652.0
2025-01-16,7548.0
2025-01-17,7556.0
2025-01-20,7630.0
2025-01-21,7676.0
2025-01-22,7638.0
2025-01-23,7552.0
2025-01-24,7540.0
2025-01-27,7682.0
2025-02-05,7756.0
2025-02-06,7814.0
2025-02-07,7920.0
2025-02-10,7862.0
2025-02-11,7898.0
2025-02-12,7894.0
2025-02-13,7774.0
2025-02-14,7834.0
2025-02-17,7756.0
2025-02-18,7752.0
2025-02-19,7826.0
2025-02-20,7866.0
2025-02-21,7842.0
2025-02-24,7840.0
2025-02-25,7816.0
2025-02-26,7784.0
2025-02-27,7816.0
2025-02-28,7858.0
2025-03-03,7856.0
2025-03-04,7790.0
2025-03-05,7718.0
2025-03-06,7790.0
2025-03-07,7856.0
2025-03-10,7900.0
2025-03-11,7762.0
2025-03-12,7748.0
2025-03-13,7866.0
2025-03-14,7930.0
2025-03-17,7936.0
2025-03-18,7980.0
2025-03-19,7932.0
2025-03-20,7932.0
2025-03-21,7922.0
2025-03-24,7858.0
2025-03-25,7806.0
2025-03-26,7818.0
2025-03-27,7856.0
2025-03-28,7938.0
2025-03-31,7954.0
2025-04-01,7888.0
2025-04-02,7968.0
2025-04-03,7894.0
2025-04-07,7620.0
2025-04-08,7628.0
2025-04-09,7576.0
2025-04-10,7646.0
2025-04-11,7680.0
2025-04-14,7698.0
2025-04-15,7676.0
2025-04-16,7652.0
2025-04-17,7748.0
2025-04-18,7704.0
2025-04-21,7722.0
2025-04-22,7808.0
2025-04-23,7838.0
2025-04-24,7846.0
2025-04-25,7934.0
2025-04-28,7814.0
2025-04-29,7780.0
2025-04-30,7832.0
2025-05-06,7760.0
2025-05-07,7786.0
2025-05-08,7760.0
2025-05-09,7780.0
2025-05-12,7814.0
2025-05-13,7792.0
2025-05-14,7914.0
2025-05-15,7796.0
2025-05-16,7754.0
2025-05-19,7776.0
2025-05-20,7820.0
2025-05-21,7814.0
2025-05-22,7760.0
2025-05-23,7774.0
2025-05-26,7704.0
2025-05-27,7740.0
2025-05-28,7712.0
2025-05-29,7724.0
2025-05-30,7638.0
2025-06-03,7692.0
2025-06-04,7688.0
2025-06-05,7676.0
2025-06-06,7738.0
2025-06-09,7766.0
2025-06-10,7758.0
2025-06-11,7694.0
2025-06-12,7688.0
2025-06-13,7786.0
2025-06-16,7960.0
2025-06-17,7972.0
2025-06-18,8084.0
2025-06-19,8152.0
2025-06-20,8156.0
2025-06-23,8126.0
2025-06-24,7950.0
2025-06-25,7984.0
2025-06-26,8000.0
2025-06-27,8002.0
2025-06-30,7984.0
2025-07-01,7972.0
2025-07-02,8018.0
2025-07-03,7994.0
2025-07-04,7944.0
2025-07-07,7894.0
2025-07-08,7946.0
2025-07-09,7920.0
2025-07-10,7944.0
2025-07-11,7986.0
2025-07-14,7994.0
2025-07-15,8012.0
2025-07-16,8042.0
2025-07-17,8072.0
2025-07-18,8160.0
2025-07-21,8092.0
2025-07-22,8076.0
2025-07-23,8074.0
2025-07-24,8166.0
2025-07-25,8144.0
