datetime,PP2401
2023-01-17,7997.0
2023-01-18,8020.0
2023-01-20,8144.0
2023-01-30,8174.0
2023-01-31,8139.0
2023-02-01,8101.0
2023-02-02,8043.0
2023-02-03,7942.0
2023-02-06,7925.0
2023-02-07,7904.0
2023-02-08,7900.0
2023-02-09,7908.0
2023-02-10,7785.0
2023-02-13,7790.0
2023-02-14,7802.0
2023-02-15,7780.0
2023-02-16,7794.0
2023-02-17,7834.0
2023-02-20,7861.0
2023-02-21,7920.0
2023-02-22,7890.0
2023-02-23,7915.0
2023-02-24,7901.0
2023-02-27,7820.0
2023-02-28,7845.0
2023-03-01,7884.0
2023-03-02,7876.0
2023-03-03,7871.0
2023-03-06,7873.0
2023-03-07,7861.0
2023-03-08,7795.0
2023-03-09,7771.0
2023-03-10,7730.0
2023-03-13,7765.0
2023-03-14,7684.0
2023-03-15,7633.0
2023-03-16,7501.0
2023-03-17,7528.0
2023-03-20,7478.0
2023-03-21,7481.0
2023-03-22,7495.0
2023-03-23,7466.0
2023-03-24,7498.0
2023-03-27,7504.0
2023-03-28,7540.0
2023-03-29,7528.0
2023-03-30,7522.0
2023-03-31,7582.0
2023-04-03,7627.0
2023-04-04,7586.0
2023-04-06,7513.0
2023-04-07,7531.0
2023-04-10,7461.0
2023-04-11,7495.0
2023-04-12,7481.0
2023-04-13,7465.0
2023-04-14,7497.0
2023-04-17,7564.0
2023-04-18,7580.0
2023-04-19,7539.0
2023-04-20,7502.0
2023-04-21,7531.0
2023-04-24,7463.0
2023-04-25,7513.0
2023-04-26,7483.0
2023-04-27,7375.0
2023-04-28,7387.0
2023-05-04,7292.0
2023-05-05,7250.0
2023-05-08,7277.0
2023-05-09,7205.0
2023-05-10,7200.0
2023-05-11,7157.0
2023-05-12,7072.0
2023-05-15,7072.0
2023-05-16,7073.0
2023-05-17,7090.0
2023-05-18,7085.0
2023-05-19,6985.0
2023-05-22,6875.0
2023-05-23,6841.0
2023-05-24,6921.0
2023-05-25,6936.0
2023-05-26,6899.0
2023-05-29,6960.0
2023-05-30,6925.0
2023-05-31,6814.0
2023-06-01,6925.0
2023-06-02,6944.0
2023-06-05,6908.0
2023-06-06,6890.0
2023-06-07,6840.0
2023-06-08,6883.0
2023-06-09,6878.0
2023-06-12,6827.0
2023-06-13,6856.0
2023-06-14,6900.0
2023-06-15,6914.0
2023-06-16,6987.0
2023-06-19,6972.0
2023-06-20,6995.0
2023-06-21,6998.0
2023-06-26,6892.0
2023-06-27,6942.0
2023-06-28,6918.0
2023-06-29,6977.0
2023-06-30,7003.0
2023-07-03,7001.0
2023-07-04,7013.0
2023-07-05,6990.0
2023-07-06,7011.0
2023-07-07,7074.0
2023-07-10,7068.0
2023-07-11,7136.0
2023-07-12,7225.0
2023-07-13,7244.0
2023-07-14,7314.0
2023-07-17,7172.0
2023-07-18,7238.0
2023-07-19,7274.0
2023-07-20,7238.0
2023-07-21,7220.0
2023-07-24,7182.0
2023-07-25,7262.0
2023-07-26,7313.0
2023-07-27,7300.0
2023-07-28,7413.0
2023-07-31,7412.0
2023-08-01,7430.0
2023-08-02,7432.0
2023-08-03,7322.0
2023-08-04,7370.0
2023-08-07,7344.0
2023-08-08,7300.0
2023-08-09,7360.0
2023-08-10,7368.0
2023-08-11,7391.0
2023-08-14,7339.0
2023-08-15,7379.0
2023-08-16,7331.0
2023-08-17,7409.0
2023-08-18,7574.0
2023-08-21,7630.0
2023-08-22,7660.0
2023-08-23,7645.0
2023-08-24,7620.0
2023-08-25,7653.0
2023-08-28,7626.0
2023-08-29,7617.0
2023-08-30,7736.0
2023-08-31,7745.0
2023-09-01,7851.0
2023-09-04,7813.0
2023-09-05,7871.0
2023-09-06,7962.0
2023-09-07,7894.0
2023-09-08,7822.0
2023-09-11,7865.0
2023-09-12,7985.0
2023-09-13,7966.0
2023-09-14,7957.0
2023-09-15,7970.0
2023-09-18,7991.0
2023-09-19,8073.0
2023-09-20,7972.0
2023-09-21,7876.0
2023-09-22,7889.0
2023-09-25,7789.0
2023-09-26,7731.0
2023-09-27,7716.0
2023-09-28,7746.0
2023-10-09,7586.0
2023-10-10,7460.0
2023-10-11,7458.0
2023-10-12,7462.0
2023-10-13,7473.0
2023-10-16,7517.0
2023-10-17,7452.0
2023-10-18,7421.0
2023-10-19,7434.0
2023-10-20,7441.0
2023-10-23,7443.0
2023-10-24,7465.0
2023-10-25,7496.0
2023-10-26,7479.0
2023-10-27,7599.0
2023-10-30,7615.0
