datetime,CY1905
2018-05-22,27775.0
2018-05-23,27040.0
2018-05-24,27640.0
2018-05-25,26900.0
2018-05-29,28025.0
2018-05-30,27735.0
2018-05-31,27500.0
2018-06-05,26435.0
2018-06-06,26770.0
2018-06-07,26840.0
2018-06-08,26515.0
2018-06-11,26860.0
2018-06-12,26800.0
2018-06-13,27475.0
2018-06-14,27035.0
2018-06-15,26910.0
2018-06-19,26300.0
2018-06-20,26035.0
2018-06-26,26135.0
2018-07-25,26375.0
2018-07-31,26375.0
2018-08-14,26770.0
2018-08-27,26360.0
2018-08-28,26555.0
2018-08-31,26260.0
2018-09-03,26450.0
2018-09-04,26000.0
2018-09-12,26250.0
2018-09-19,25890.0
2018-09-28,25440.0
2018-10-16,25790.0
2018-10-22,25490.0
2018-10-23,25595.0
2018-10-24,25450.0
2018-10-25,24940.0
2018-10-26,25000.0
2018-10-29,24890.0
2018-10-30,24580.0
2018-11-01,24380.0
2018-11-02,24605.0
2018-11-07,24280.0
2018-11-08,24625.0
2018-11-13,24525.0
2018-11-14,23670.0
2018-11-15,23810.0
2018-11-16,24040.0
2018-11-19,23800.0
2018-11-20,23615.0
2018-11-21,23955.0
2018-11-26,23820.0
2018-11-27,23560.0
2018-11-28,23570.0
2018-11-29,23685.0
2018-11-30,23700.0
2018-12-03,23900.0
2018-12-04,23830.0
2018-12-05,23720.0
2018-12-07,23550.0
2018-12-10,24040.0
2018-12-11,24140.0
2018-12-14,24240.0
2018-12-17,24115.0
2018-12-18,24050.0
2018-12-19,24015.0
2018-12-20,24030.0
2018-12-21,24030.0
2018-12-24,23840.0
2018-12-25,23460.0
2018-12-26,23610.0
2018-12-27,23825.0
2018-12-28,23780.0
2019-01-02,23855.0
2019-01-03,23870.0
2019-01-04,24150.0
2019-01-07,24300.0
2019-01-08,24245.0
2019-01-09,24270.0
2019-01-10,24355.0
2019-01-11,24245.0
2019-01-14,24300.0
2019-01-15,24300.0
2019-01-16,24240.0
2019-01-17,24480.0
2019-01-18,24500.0
2019-01-21,24705.0
2019-01-22,24215.0
2019-01-23,24250.0
2019-01-24,24240.0
2019-01-25,24300.0
2019-01-28,24365.0
2019-01-29,24345.0
2019-01-30,24410.0
2019-01-31,24560.0
2019-02-01,24325.0
2019-02-11,24515.0
2019-02-12,24455.0
2019-02-13,24205.0
2019-02-14,24285.0
2019-02-15,24285.0
2019-02-18,24290.0
2019-02-19,24550.0
2019-02-20,24570.0
2019-02-21,24530.0
2019-02-22,24815.0
2019-02-25,24600.0
2019-02-26,24485.0
2019-02-27,24395.0
2019-02-28,24445.0
2019-03-01,24580.0
2019-03-04,24635.0
2019-03-05,24545.0
2019-03-06,24560.0
2019-03-07,24695.0
2019-03-08,24490.0
2019-03-11,24375.0
2019-03-12,24425.0
2019-03-13,24565.0
2019-03-14,24455.0
2019-03-15,24430.0
2019-03-18,24410.0
2019-03-19,24480.0
2019-03-20,24530.0
2019-03-21,24520.0
2019-03-22,24565.0
2019-03-25,24395.0
2019-03-26,24390.0
2019-03-27,24380.0
2019-03-28,24325.0
2019-03-29,24415.0
2019-04-01,24425.0
2019-04-02,24555.0
2019-04-03,24435.0
2019-04-04,24545.0
2019-04-08,24535.0
2019-04-09,24350.0
2019-04-10,24405.0
2019-04-11,24320.0
2019-04-12,24165.0
2019-04-15,24360.0
2019-04-16,24305.0
2019-04-17,24080.0
2019-04-18,23880.0
2019-04-19,23875.0
2019-04-23,23705.0
2019-04-24,22975.0
2019-04-25,23210.0
2019-04-26,22355.0
2019-04-29,21650.0
2019-04-30,20575.0
2019-05-06,19300.0
2019-05-07,19300.0
2019-05-08,20075.0
2019-05-09,21485.0
2019-05-10,23000.0
2019-05-13,23000.0
2019-05-14,23000.0
2019-05-15,20880.0
2019-05-16,20880.0
2019-05-17,21215.0
