datetime,B2205
2021-05-20,4139.0
2021-05-24,4122.0
2021-05-25,4159.0
2021-05-26,4175.0
2021-05-28,4214.0
2021-06-01,4186.0
2021-06-02,4200.0
2021-06-03,4275.0
2021-06-04,4229.0
2021-06-07,4284.0
2021-06-09,4249.0
2021-06-10,4261.0
2021-06-11,4212.0
2021-06-15,4054.0
2021-06-16,4059.0
2021-06-17,4030.0
2021-06-18,3937.0
2021-06-22,3943.0
2021-06-23,3970.0
2021-06-24,3950.0
2021-06-25,4000.0
2021-06-28,3977.0
2021-06-29,3995.0
2021-06-30,3999.0
2021-07-01,4115.0
2021-07-02,4157.0
2021-07-05,4125.0
2021-07-06,4129.0
2021-07-07,4057.0
2021-07-08,4061.0
2021-07-09,4048.0
2021-07-12,4066.0
2021-07-13,4100.0
2021-07-14,4108.0
2021-07-15,4135.0
2021-07-16,4164.0
2021-07-19,4215.0
2021-07-20,4161.0
2021-07-21,4149.0
2021-07-22,4118.0
2021-07-23,4079.0
2021-07-26,4037.0
2021-07-27,4110.0
2021-07-28,4097.0
2021-07-29,4125.0
2021-07-30,4133.0
2021-08-02,4066.0
2021-08-03,4080.0
2021-08-04,4064.0
2021-08-05,4024.0
2021-08-06,4020.0
2021-08-09,4035.0
2021-08-10,4067.0
2021-08-11,4100.0
2021-08-12,4061.0
2021-08-13,4097.0
2021-08-16,4165.0
2021-08-17,4182.0
2021-08-18,4135.0
2021-08-19,4098.0
2021-08-20,4065.0
2021-08-23,4043.0
2021-08-24,4049.0
2021-08-25,4071.0
2021-08-26,4093.0
2021-08-27,4070.0
2021-08-30,4057.0
2021-08-31,4078.0
2021-09-01,4036.0
2021-09-02,4017.0
2021-09-03,4021.0
2021-09-06,4050.0
2021-09-07,4052.0
2021-09-08,4032.0
2021-09-09,4006.0
2021-09-10,4002.0
2021-09-13,4025.0
2021-09-14,4018.0
2021-09-15,4001.0
2021-09-16,4037.0
2021-09-17,4026.0
2021-09-22,3986.0
2021-09-23,4018.0
2021-09-24,4023.0
2021-09-27,4044.0
2021-09-28,4019.0
2021-09-29,4014.0
2021-09-30,4000.0
2021-10-08,4013.0
2021-10-11,4025.0
2021-10-12,3995.0
2021-10-13,3961.0
2021-10-14,3945.0
2021-10-15,3958.0
2021-10-18,3964.0
2021-10-19,3951.0
2021-10-20,3984.0
2021-10-21,4030.0
2021-10-22,3950.0
2021-10-25,3990.0
2021-10-26,3966.0
2021-10-27,3947.0
2021-10-28,3942.0
2021-10-29,3973.0
2021-11-01,3918.0
2021-11-02,3915.0
2021-11-03,3899.0
2021-11-04,3847.0
2021-11-05,3801.0
2021-11-08,3781.0
2021-11-09,3711.0
2021-11-10,3782.0
2021-11-11,3817.0
2021-11-12,3826.0
2021-11-15,3850.0
2021-11-16,3852.0
2021-11-17,3863.0
2021-11-18,3905.0
2021-11-19,3930.0
2021-11-22,3892.0
2021-11-23,3908.0
2021-11-24,3916.0
2021-11-25,3914.0
2021-11-26,3912.0
2021-11-29,3899.0
2021-11-30,3819.0
2021-12-01,3818.0
2021-12-02,3802.0
2021-12-03,3866.0
2021-12-06,3865.0
2021-12-07,3862.0
2021-12-08,3830.0
2021-12-09,3860.0
2021-12-10,3875.0
2021-12-13,3878.0
2021-12-14,3822.0
2021-12-15,3846.0
2021-12-16,3899.0
2021-12-17,3921.0
2021-12-20,3886.0
2021-12-21,3900.0
2021-12-22,3936.0
2021-12-23,4006.0
2021-12-24,4045.0
2021-12-27,4043.0
2021-12-28,4079.0
2021-12-29,4013.0
2021-12-30,4044.0
2021-12-31,3998.0
2022-01-04,4070.0
2022-01-05,4135.0
2022-01-06,4055.0
2022-01-07,4071.0
2022-01-10,4105.0
2022-01-11,4093.0
2022-01-12,4089.0
2022-01-13,4091.0
2022-01-14,4051.0
2022-01-17,4035.0
2022-01-18,4043.0
2022-01-19,4077.0
2022-01-20,4149.0
2022-01-21,4194.0
2022-01-24,4144.0
2022-01-25,4126.0
2022-01-26,4159.0
2022-01-27,4261.0
2022-01-28,4362.0
2022-02-07,4563.0
2022-02-08,4618.0
2022-02-09,4645.0
2022-02-10,4730.0
2022-02-11,4650.0
2022-02-14,4654.0
2022-02-15,4626.0
2022-02-16,4614.0
2022-02-17,4674.0
2022-02-18,4719.0
2022-02-21,4744.0
2022-02-22,4829.0
2022-02-23,4871.0
2022-02-24,5067.0
2022-02-25,4886.0
2022-02-28,4871.0
2022-03-01,4957.0
2022-03-02,4982.0
2022-03-03,5022.0
2022-03-04,4945.0
2022-03-07,5097.0
2022-03-08,5159.0
2022-03-09,5254.0
2022-03-10,5111.0
2022-03-11,5145.0
2022-03-14,5123.0
2022-03-15,5007.0
2022-03-16,5137.0
2022-03-17,5102.0
2022-03-18,5226.0
2022-03-21,5210.0
2022-03-22,5334.0
2022-03-23,5319.0
2022-03-24,5304.0
2022-03-25,5264.0
2022-03-28,5204.0
2022-03-29,5124.0
2022-03-30,5033.0
2022-03-31,5074.0
2022-04-01,4842.0
2022-04-06,4930.0
2022-04-07,4903.0
2022-04-08,4978.0
2022-04-11,5048.0
2022-04-12,5084.0
2022-04-13,5073.0
2022-04-14,5135.0
2022-04-15,5164.0
2022-04-18,5166.0
2022-04-19,5305.0
2022-04-20,5287.0
2022-04-21,5367.0
2022-04-22,5298.0
2022-04-25,5192.0
2022-04-26,5188.0
2022-04-27,5198.0
2022-04-28,5251.0
2022-04-29,5638.0
2022-05-05,5550.0
2022-05-09,5662.0
2022-05-11,5662.0
2022-05-17,5520.0
