d,c
2020-05-20,604.0
2020-05-21,619.5
2020-05-22,605.5
2020-05-25,604.5
2020-05-26,590.5
2020-05-27,594.5
2020-05-28,598.5
2020-05-29,629.0
2020-06-01,626.0
2020-06-02,635.5
2020-06-03,632.5
2020-06-04,619.5
2020-06-05,626.0
2020-06-08,648.5
2020-06-09,641.0
2020-06-10,632.5
2020-06-11,632.5
2020-06-12,638.5
2020-06-15,630.0
2020-06-16,647.0
2020-06-17,639.0
2020-06-18,639.5
2020-06-19,642.5
2020-06-22,629.0
2020-06-23,634.5
2020-06-24,640.5
2020-06-29,617.0
2020-06-30,626.0
2020-07-01,629.0
2020-07-02,629.5
2020-07-03,632.5
2020-07-06,638.0
2020-07-07,647.5
2020-07-08,661.0
2020-07-09,661.0
2020-07-10,664.0
2020-07-13,690.0
2020-07-14,688.5
2020-07-15,690.0
2020-07-16,682.5
2020-07-17,688.5
2020-07-20,685.0
2020-07-21,701.0
2020-07-22,705.0
2020-07-23,707.0
2020-07-24,690.5
2020-07-27,678.5
2020-07-28,679.0
2020-07-29,696.5
2020-07-30,698.0
2020-07-31,706.5
2020-08-03,716.5
2020-08-04,732.0
2020-08-05,732.5
2020-08-06,755.5
2020-08-07,746.5
2020-08-10,759.0
2020-08-11,774.0
2020-08-12,770.5
2020-08-13,764.5
2020-08-14,776.0
2020-08-17,776.0
2020-08-18,803.0
2020-08-19,800.5
2020-08-20,791.0
2020-08-21,784.5
2020-08-24,770.0
2020-08-25,750.5
2020-08-26,766.5
2020-08-27,755.0
2020-08-28,770.0
2020-08-31,777.5
2020-09-01,783.5
2020-09-02,789.0
2020-09-03,788.0
2020-09-04,781.5
2020-09-07,778.5
2020-09-08,770.5
2020-09-09,757.0
2020-09-10,756.0
2020-09-11,767.5
2020-09-14,777.5
2020-09-15,761.0
2020-09-16,733.0
2020-09-17,728.0
2020-09-18,739.0
2020-09-21,717.0
2020-09-22,714.5
2020-09-23,708.5
2020-09-24,708.5
2020-09-25,707.0
2020-09-28,712.0
2020-09-29,722.5
2020-09-30,749.5
2020-10-09,766.5
2020-10-12,757.5
2020-10-13,750.5
2020-10-14,739.0
2020-10-15,725.5
2020-10-16,730.5
2020-10-19,729.5
2020-10-20,734.5
2020-10-21,742.5
2020-10-22,740.0
2020-10-23,718.5
2020-10-26,705.0
2020-10-27,711.5
2020-10-28,727.0
2020-10-29,721.5
2020-10-30,736.0
2020-11-02,741.5
2020-11-03,728.0
2020-11-04,724.0
2020-11-05,720.0
2020-11-06,726.5
2020-11-09,746.5
2020-11-10,749.0
2020-11-11,763.5
2020-11-12,762.0
2020-11-13,759.5
2020-11-16,770.0
2020-11-17,782.5
2020-11-18,783.0
2020-11-19,793.5
2020-11-20,800.5
2020-11-23,787.5
2020-11-24,794.5
2020-11-25,807.5
2020-11-26,825.0
2020-11-27,835.0
2020-11-30,844.0
2020-12-01,843.5
2020-12-02,859.5
2020-12-03,869.0
2020-12-04,897.5
2020-12-07,913.5
2020-12-08,912.0
2020-12-09,918.5
2020-12-10,971.0
2020-12-11,989.5
2020-12-14,966.0
2020-12-15,994.0
2020-12-16,1008.0
2020-12-17,1026.5
2020-12-18,1073.5
2020-12-21,1144.5
2020-12-22,1055.0
2020-12-23,1027.0
2020-12-24,1036.0
2020-12-25,1063.5
2020-12-28,1025.5
2020-12-29,1010.5
2020-12-30,984.0
2020-12-31,996.0
2021-01-04,1019.5
2021-01-05,1039.0
2021-01-06,1033.5
2021-01-07,1061.5
2021-01-08,1067.5
2021-01-11,1046.0
2021-01-12,1049.0
2021-01-13,1034.5
2021-01-14,1055.0
2021-01-15,1053.0
2021-01-18,1075.5
2021-01-19,1046.0
2021-01-20,1059.0
2021-01-21,1061.0
2021-01-22,1046.5
2021-01-25,1047.0
2021-01-26,1025.0
2021-01-27,1041.5
2021-01-28,985.5
2021-01-29,990.0
2021-02-01,977.5
2021-02-02,933.5
2021-02-03,948.0
2021-02-04,991.0
2021-02-05,1004.5
2021-02-08,1028.0
2021-02-09,1062.0
2021-02-10,1071.5
2021-02-18,1131.5
2021-02-19,1117.0
2021-02-22,1139.0
2021-02-23,1107.0
2021-02-24,1129.5
2021-02-25,1131.0
2021-02-26,1151.0
2021-03-01,1132.5
2021-03-02,1154.5
2021-03-03,1153.5
2021-03-04,1174.5
2021-03-05,1127.5
2021-03-08,1143.5
2021-03-09,1031.5
2021-03-10,1040.5
2021-03-11,1093.5
2021-03-12,1059.0
2021-03-15,1035.0
2021-03-16,1070.0
2021-03-17,1068.0
2021-03-18,1089.0
2021-03-19,1042.0
2021-03-22,1004.5
2021-03-23,1039.5
2021-03-24,1053.0
2021-03-25,1067.5
2021-03-26,1088.5
2021-03-29,1123.0
2021-03-30,1098.5
2021-03-31,1079.5
2021-04-01,1104.0
2021-04-02,1110.0
2021-04-06,1103.5
2021-04-07,1120.0
2021-04-08,1117.5
2021-04-09,1121.0
2021-04-12,1140.0
2021-04-13,1150.0
2021-04-14,1148.5
2021-04-15,1179.5
2021-04-16,1173.0
2021-04-19,1188.5
2021-04-20,1218.5
2021-04-21,1222.0
2021-04-22,1214.5
2021-04-23,1232.0
2021-04-26,1268.5
2021-04-27,1274.5
2021-04-28,1255.0
2021-04-29,1244.0
2021-04-30,1183.0
2021-05-06,1241.0
2021-05-07,1280.0
2021-05-10,1394.0
2021-05-11,1373.0
2021-05-12,1370.0
2021-05-13,1238.0
2021-05-14,1260.0
2021-05-17,1256.0
2021-05-18,1350.0
2021-05-19,1320.0
