datetime,SF2309
2022-09-20,7850.0
2022-09-21,7888.0
2022-09-22,8134.0
2022-09-23,7968.0
2022-09-26,8058.0
2022-09-27,7994.0
2022-09-28,7858.0
2022-09-29,7928.0
2022-09-30,7974.0
2022-10-10,8262.0
2022-10-11,8120.0
2022-10-12,8162.0
2022-10-13,7988.0
2022-10-14,8020.0
2022-10-17,7946.0
2022-10-18,7850.0
2022-10-19,7854.0
2022-10-20,7800.0
2022-10-21,7826.0
2022-10-24,7748.0
2022-10-25,7538.0
2022-10-26,7516.0
2022-10-27,7510.0
2022-10-28,7490.0
2022-10-31,7430.0
2022-11-01,7528.0
2022-11-02,7634.0
2022-11-03,7788.0
2022-11-04,7978.0
2022-11-07,7952.0
2022-11-08,7974.0
2022-11-09,7960.0
2022-11-10,7924.0
2022-11-11,8056.0
2022-11-14,8066.0
2022-11-15,8132.0
2022-11-16,8250.0
2022-11-17,8190.0
2022-11-18,8304.0
2022-11-21,8040.0
2022-11-22,7808.0
2022-11-23,7822.0
2022-11-24,8018.0
2022-11-25,8160.0
2022-11-28,8104.0
2022-11-29,8102.0
2022-11-30,8100.0
2022-12-01,8024.0
2022-12-02,8220.0
2022-12-05,8236.0
2022-12-06,8208.0
2022-12-07,8080.0
2022-12-08,8218.0
2022-12-09,8354.0
2022-12-12,8310.0
2022-12-13,8342.0
2022-12-14,8454.0
2022-12-15,8476.0
2022-12-16,8342.0
2022-12-19,8004.0
2022-12-20,7948.0
2022-12-21,7998.0
2022-12-22,8116.0
2022-12-23,7912.0
2022-12-26,7942.0
2022-12-27,8046.0
2022-12-28,7986.0
2022-12-29,8150.0
2022-12-30,8306.0
2023-01-03,8262.0
2023-01-04,8126.0
2023-01-05,8114.0
2023-01-06,8130.0
2023-01-09,8274.0
2023-01-10,8274.0
2023-01-11,8326.0
2023-01-12,8312.0
2023-01-13,8380.0
2023-01-16,8294.0
2023-01-17,8444.0
2023-01-18,8418.0
2023-01-19,8490.0
2023-01-20,8422.0
2023-01-30,8378.0
2023-01-31,8202.0
2023-02-01,8084.0
2023-02-02,7978.0
2023-02-03,7958.0
2023-02-06,7960.0
2023-02-07,7940.0
2023-02-08,7956.0
2023-02-09,8000.0
2023-02-10,7844.0
2023-02-13,7700.0
2023-02-14,7802.0
2023-02-15,7794.0
2023-02-16,7820.0
2023-02-17,7744.0
2023-02-20,7788.0
2023-02-21,7960.0
2023-02-22,8060.0
2023-02-23,8104.0
2023-02-24,8102.0
2023-02-27,7920.0
2023-02-28,7902.0
2023-03-01,8050.0
2023-03-02,8048.0
2023-03-03,8032.0
2023-03-06,7848.0
2023-03-07,7850.0
2023-03-08,7838.0
2023-03-09,7802.0
2023-03-10,7698.0
2023-03-13,7742.0
2023-03-14,7724.0
2023-03-15,7730.0
2023-03-16,7680.0
2023-03-17,7766.0
2023-03-20,7732.0
2023-03-21,7736.0
2023-03-22,7744.0
2023-03-23,7818.0
2023-03-24,7936.0
2023-03-27,7930.0
2023-03-28,7928.0
2023-03-29,7822.0
2023-03-30,7794.0
2023-03-31,7808.0
2023-04-03,7788.0
2023-04-04,7764.0
2023-04-06,7674.0
2023-04-07,7716.0
2023-04-10,7646.0
2023-04-11,7674.0
2023-04-12,7680.0
2023-04-13,7692.0
2023-04-14,7726.0
2023-04-17,7614.0
2023-04-18,7796.0
2023-04-19,7822.0
2023-04-20,7698.0
2023-04-21,7556.0
2023-04-24,7504.0
2023-04-25,7436.0
2023-04-26,7436.0
2023-04-27,7392.0
2023-04-28,7378.0
2023-05-04,7302.0
2023-05-05,7310.0
2023-05-08,7352.0
2023-05-09,7298.0
2023-05-10,7312.0
2023-05-11,7290.0
2023-05-12,7352.0
2023-05-15,7366.0
2023-05-16,7282.0
2023-05-17,7296.0
2023-05-18,7380.0
2023-05-19,7396.0
2023-05-22,7178.0
2023-05-23,7158.0
2023-05-24,7072.0
2023-05-25,7082.0
2023-05-26,7040.0
2023-05-29,7110.0
2023-05-30,7030.0
2023-05-31,6886.0
2023-06-01,6952.0
