datetime,JM2205
2021-05-20,1703.0
2021-05-21,1625.5
2021-05-24,1684.5
2021-05-26,1675.0
2021-05-27,1702.5
2021-05-28,1732.0
2021-06-01,1737.5
2021-06-02,1780.0
2021-06-03,1810.0
2021-06-04,1786.5
2021-06-07,1729.5
2021-06-08,1736.5
2021-06-09,1752.5
2021-06-10,1767.0
2021-06-11,1860.0
2021-06-15,1852.5
2021-06-17,1865.0
2021-06-18,1806.5
2021-06-21,1750.0
2021-06-22,1796.5
2021-06-23,1800.0
2021-06-24,1793.0
2021-06-25,1813.5
2021-06-28,1784.5
2021-06-29,1760.5
2021-06-30,1763.0
2021-07-01,1768.0
2021-07-02,1765.0
2021-07-05,1774.0
2021-07-06,1745.0
2021-07-07,1758.0
2021-07-08,1733.5
2021-07-09,1725.0
2021-07-12,1724.5
2021-07-13,1728.0
2021-07-14,1778.0
2021-07-15,1793.0
2021-07-16,1850.5
2021-07-19,1870.0
2021-07-20,1877.0
2021-07-21,1876.0
2021-07-22,1867.5
2021-07-23,1905.0
2021-07-26,1915.0
2021-07-27,1900.0
2021-07-28,1935.5
2021-07-29,1978.0
2021-07-30,1997.5
2021-08-02,1923.5
2021-08-03,1861.0
2021-08-04,1912.0
2021-08-05,1885.0
2021-08-06,1912.0
2021-08-09,1955.0
2021-08-10,2027.0
2021-08-11,2081.0
2021-08-12,2017.0
2021-08-13,2006.0
2021-08-16,2010.0
2021-08-17,2031.5
2021-08-18,2015.5
2021-08-19,2029.0
2021-08-20,1981.0
2021-08-23,2150.5
2021-08-24,2165.0
2021-08-25,2323.5
2021-08-26,2284.0
2021-08-27,2249.0
2021-08-30,2230.5
2021-08-31,2203.0
2021-09-01,2186.0
2021-09-02,2338.0
2021-09-03,2268.0
2021-09-06,2361.0
2021-09-07,2473.0
2021-09-08,2479.0
2021-09-09,2668.0
2021-09-10,2518.5
2021-09-13,2455.5
2021-09-14,2355.0
2021-09-15,2301.5
2021-09-16,2228.0
2021-09-17,2240.0
2021-09-22,2428.0
2021-09-23,2505.0
2021-09-24,2360.5
2021-09-27,2450.0
2021-09-28,2514.5
2021-09-29,2526.5
2021-09-30,2781.5
2021-10-08,2677.0
2021-10-11,2874.0
2021-10-12,2895.0
2021-10-13,2892.5
2021-10-14,2905.5
2021-10-15,3033.0
2021-10-18,3230.5
2021-10-19,3135.5
2021-10-20,2906.0
2021-10-21,2630.5
2021-10-22,2328.0
2021-10-25,2310.0
2021-10-26,2276.0
2021-10-27,2095.5
2021-10-28,1947.5
2021-10-29,1905.0
2021-11-01,1785.0
2021-11-02,1715.0
2021-11-03,1905.0
2021-11-04,1811.0
2021-11-05,1819.0
2021-11-08,1805.5
2021-11-09,1760.5
2021-11-10,1723.0
2021-11-11,1848.0
2021-11-12,1754.0
2021-11-15,1718.0
2021-11-16,1671.0
2021-11-17,1661.0
2021-11-18,1556.0
2021-11-19,1603.0
2021-11-22,1663.0
2021-11-23,1713.5
2021-11-24,1907.0
2021-11-25,1891.0
2021-11-26,1738.5
2021-11-29,1795.5
2021-11-30,1887.0
2021-12-01,1977.5
2021-12-02,1877.5
2021-12-03,1986.0
2021-12-06,1930.0
2021-12-07,2040.0
2021-12-08,2055.5
2021-12-09,2044.0
2021-12-10,1934.5
2021-12-13,2034.5
2021-12-14,2015.0
2021-12-15,2036.0
2021-12-16,2139.5
2021-12-17,2168.0
2021-12-20,2174.0
2021-12-21,2228.0
2021-12-22,2219.0
2021-12-23,2250.0
2021-12-24,2327.0
2021-12-27,2189.5
2021-12-28,2165.0
2021-12-29,2186.0
2021-12-30,2184.5
2021-12-31,2228.5
2022-01-04,2337.0
2022-01-05,2354.0
2022-01-06,2334.0
2022-01-07,2277.5
2022-01-10,2285.5
2022-01-11,2295.0
2022-01-12,2350.5
2022-01-13,2304.5
2022-01-14,2299.5
2022-01-17,2197.0
2022-01-18,2312.0
2022-01-19,2257.0
2022-01-20,2312.0
