d,c
2021-09-15,7526.0
2021-09-16,7624.0
2021-09-17,7358.0
2021-09-22,7406.0
2021-09-23,7572.0
2021-09-24,7592.0
2021-09-27,7538.0
2021-09-28,7568.0
2021-09-29,7566.0
2021-09-30,7702.0
2021-10-08,8078.0
2021-10-11,8262.0
2021-10-12,8194.0
2021-10-13,8224.0
2021-10-14,8150.0
2021-10-15,8274.0
2021-10-18,8420.0
2021-10-19,8552.0
2021-10-20,8634.0
2021-10-21,8560.0
2021-10-22,8266.0
2021-10-25,8322.0
2021-10-26,8364.0
2021-10-27,8324.0
2021-10-28,8106.0
2021-10-29,8270.0
2021-11-01,8124.0
2021-11-02,8126.0
2021-11-03,8232.0
2021-11-04,7982.0
2021-11-05,7880.0
2021-11-08,7706.0
2021-11-09,7462.0
2021-11-10,7678.0
2021-11-11,7776.0
2021-11-12,7776.0
2021-11-15,7814.0
2021-11-16,7794.0
2021-11-17,7884.0
2021-11-18,7954.0
2021-11-19,8088.0
2021-11-22,7868.0
2021-11-23,7720.0
2021-11-24,7802.0
2021-11-25,7930.0
2021-11-26,7850.0
2021-11-29,7750.0
2021-11-30,7408.0
2021-12-01,7486.0
2021-12-02,7320.0
2021-12-03,7602.0
2021-12-06,7646.0
2021-12-07,7830.0
2021-12-08,7688.0
2021-12-09,7634.0
2021-12-10,7572.0
2021-12-13,7548.0
2021-12-14,7406.0
2021-12-15,7358.0
2021-12-16,7454.0
2021-12-17,7558.0
2021-12-20,7324.0
2021-12-21,7472.0
2021-12-22,7516.0
2021-12-23,7588.0
2021-12-24,7744.0
2021-12-27,7748.0
2021-12-28,7856.0
2021-12-29,7714.0
2021-12-30,7820.0
2021-12-31,7888.0
2022-01-04,8026.0
2022-01-05,8156.0
2022-01-06,8082.0
2022-01-07,8180.0
2022-01-10,8278.0
2022-01-11,8242.0
2022-01-12,8232.0
2022-01-13,8290.0
2022-01-14,8328.0
2022-01-17,8300.0
2022-01-18,8402.0
2022-01-19,8478.0
2022-01-20,8610.0
2022-01-21,8730.0
2022-01-24,8670.0
2022-01-25,8620.0
2022-01-26,8734.0
2022-01-27,8884.0
2022-01-28,9098.0
2022-02-07,9308.0
2022-02-08,9148.0
2022-02-09,9004.0
2022-02-10,9064.0
2022-02-11,8988.0
2022-02-14,9116.0
2022-02-15,9222.0
2022-02-16,9196.0
2022-02-17,9154.0
2022-02-18,9338.0
2022-02-21,9428.0
2022-02-22,9574.0
2022-02-23,9970.0
2022-02-24,10296.0
2022-02-25,10020.0
2022-02-28,9996.0
2022-03-01,10246.0
2022-03-02,10438.0
2022-03-03,10806.0
2022-03-04,10210.0
2022-03-07,10414.0
2022-03-08,10440.0
2022-03-09,10996.0
2022-03-10,10608.0
2022-03-11,10388.0
2022-03-14,9866.0
2022-03-15,9604.0
2022-03-16,9980.0
2022-03-17,9822.0
2022-03-18,10036.0
2022-03-21,9988.0
2022-03-22,10120.0
2022-03-23,10210.0
2022-03-24,10180.0
2022-03-25,10208.0
2022-03-28,10168.0
2022-03-29,10154.0
2022-03-30,10006.0
2022-03-31,10060.0
2022-04-01,9562.0
2022-04-06,10202.0
2022-04-07,10180.0
2022-04-08,10362.0
2022-04-11,10302.0
2022-04-12,10638.0
2022-04-13,10622.0
2022-04-14,10918.0
2022-04-15,11238.0
2022-04-18,11270.0
2022-04-19,11458.0
2022-04-20,11124.0
2022-04-21,11206.0
2022-04-22,11078.0
2022-04-25,11136.0
2022-04-26,11400.0
2022-04-27,11650.0
2022-04-28,11978.0
2022-04-29,12290.0
2022-05-05,11884.0
2022-05-06,11562.0
2022-05-09,11568.0
2022-05-10,11552.0
2022-05-11,11580.0
2022-05-12,11400.0
2022-05-13,11672.0
2022-05-16,11640.0
2022-05-17,11416.0
2022-05-18,11514.0
2022-05-19,11552.0
2022-05-20,11762.0
2022-05-23,11716.0
2022-05-24,11880.0
2022-05-25,11870.0
2022-05-26,11808.0
2022-05-27,12096.0
2022-05-30,11732.0
2022-05-31,11864.0
2022-06-01,11876.0
2022-06-02,12062.0
2022-06-06,12080.0
2022-06-07,12160.0
2022-06-08,12144.0
2022-06-09,11512.0
2022-06-10,11512.0
2022-06-13,11282.0
2022-06-14,11418.0
2022-06-15,10986.0
2022-06-16,10792.0
2022-06-17,10736.0
2022-06-20,10206.0
2022-06-21,9972.0
2022-06-22,9712.0
2022-06-23,9606.0
2022-06-24,9108.0
2022-06-27,9338.0
2022-06-28,9734.0
2022-06-29,9512.0
2022-06-30,9564.0
2022-07-01,8934.0
2022-07-04,8900.0
2022-07-05,8444.0
2022-07-06,8014.0
2022-07-07,7934.0
2022-07-08,8238.0
2022-07-11,8200.0
2022-07-12,8016.0
2022-07-13,7694.0
2022-07-14,7720.0
2022-07-15,7432.0
2022-07-18,8040.0
2022-07-19,7896.0
2022-07-20,8112.0
2022-07-21,7892.0
2022-07-22,7782.0
2022-07-25,7738.0
2022-07-26,8078.0
2022-07-27,7874.0
2022-07-28,8392.0
2022-07-29,8614.0
2022-08-01,8482.0
2022-08-02,8120.0
2022-08-03,8096.0
2022-08-04,7822.0
2022-08-05,8132.0
2022-08-08,8482.0
2022-08-09,8442.0
2022-08-10,8396.0
2022-08-11,8620.0
2022-08-12,8830.0
2022-08-15,8708.0
2022-08-16,8650.0
2022-08-17,8628.0
2022-08-18,8410.0
2022-08-19,8430.0
2022-08-22,8680.0
2022-08-23,8596.0
2022-08-24,8886.0
2022-08-25,8822.0
2022-08-26,8928.0
2022-08-29,8940.0
2022-08-30,8780.0
2022-08-31,8798.0
2022-09-01,8520.0
2022-09-02,8268.0
2022-09-05,8314.0
2022-09-06,8270.0
2022-09-07,8148.0
2022-09-09,7838.0
2022-09-13,8280.0
2022-09-14,8196.0
2022-09-15,8196.0
