datetime,FG2305
2022-05-19,1783.0
2022-05-20,1781.0
2022-05-23,1764.0
2022-05-24,1760.0
2022-05-25,1785.0
2022-05-26,1803.0
2022-05-27,1813.0
2022-05-30,1847.0
2022-05-31,1854.0
2022-06-01,1857.0
2022-06-02,1850.0
2022-06-06,1861.0
2022-06-07,1873.0
2022-06-08,1885.0
2022-06-09,1846.0
2022-06-10,1839.0
2022-06-13,1829.0
2022-06-14,1777.0
2022-06-15,1778.0
2022-06-16,1771.0
2022-06-17,1788.0
2022-06-20,1797.0
2022-06-21,1753.0
2022-06-22,1729.0
2022-06-23,1757.0
2022-06-24,1747.0
2022-06-27,1750.0
2022-06-28,1755.0
2022-06-29,1765.0
2022-06-30,1749.0
2022-07-01,1730.0
2022-07-04,1704.0
2022-07-05,1706.0
2022-07-06,1687.0
2022-07-07,1672.0
2022-07-08,1652.0
2022-07-11,1634.0
2022-07-12,1622.0
2022-07-13,1632.0
2022-07-14,1600.0
2022-07-15,1583.0
2022-07-18,1628.0
2022-07-19,1606.0
2022-07-20,1596.0
2022-07-21,1533.0
2022-07-22,1512.0
2022-07-25,1538.0
2022-07-26,1529.0
2022-07-27,1526.0
2022-07-28,1558.0
2022-07-29,1583.0
2022-08-01,1570.0
2022-08-02,1583.0
2022-08-03,1584.0
2022-08-04,1588.0
2022-08-05,1583.0
2022-08-08,1621.0
2022-08-09,1618.0
2022-08-10,1574.0
2022-08-11,1608.0
2022-08-12,1589.0
2022-08-15,1563.0
2022-08-16,1550.0
2022-08-17,1527.0
2022-08-18,1501.0
2022-08-19,1470.0
2022-08-22,1521.0
2022-08-23,1507.0
2022-08-24,1510.0
2022-08-25,1495.0
2022-08-26,1499.0
2022-08-29,1488.0
2022-08-30,1455.0
2022-08-31,1488.0
2022-09-01,1471.0
2022-09-02,1459.0
2022-09-05,1482.0
2022-09-06,1490.0
2022-09-07,1482.0
2022-09-08,1500.0
2022-09-09,1532.0
2022-09-13,1529.0
2022-09-14,1522.0
2022-09-15,1515.0
2022-09-16,1502.0
2022-09-19,1517.0
2022-09-20,1508.0
2022-09-21,1499.0
2022-09-22,1525.0
2022-09-23,1519.0
2022-09-26,1527.0
2022-09-27,1538.0
2022-09-28,1536.0
2022-09-29,1507.0
2022-09-30,1508.0
2022-10-10,1534.0
2022-10-11,1518.0
2022-10-12,1523.0
2022-10-13,1492.0
2022-10-14,1497.0
2022-10-17,1480.0
2022-10-18,1478.0
2022-10-19,1459.0
2022-10-20,1460.0
2022-10-21,1459.0
2022-10-24,1456.0
2022-10-25,1422.0
2022-10-26,1421.0
2022-10-27,1394.0
2022-10-28,1404.0
2022-10-31,1358.0
2022-11-01,1379.0
2022-11-02,1375.0
2022-11-03,1380.0
2022-11-04,1418.0
2022-11-07,1413.0
2022-11-08,1431.0
2022-11-09,1430.0
2022-11-10,1424.0
2022-11-11,1448.0
2022-11-14,1459.0
2022-11-15,1470.0
2022-11-16,1473.0
2022-11-17,1443.0
2022-11-18,1431.0
2022-11-21,1428.0
2022-11-22,1413.0
2022-11-23,1411.0
2022-11-24,1435.0
2022-11-25,1471.0
2022-11-28,1473.0
2022-11-29,1482.0
2022-11-30,1464.0
2022-12-01,1462.0
2022-12-02,1481.0
2022-12-05,1511.0
2022-12-06,1526.0
2022-12-07,1501.0
2022-12-08,1506.0
2022-12-09,1554.0
2022-12-12,1537.0
2022-12-13,1564.0
2022-12-14,1574.0
2022-12-15,1629.0
2022-12-16,1580.0
2022-12-19,1548.0
2022-12-20,1549.0
2022-12-21,1563.0
2022-12-22,1544.0
2022-12-23,1555.0
2022-12-26,1577.0
2022-12-27,1629.0
2022-12-28,1656.0
2022-12-29,1647.0
2022-12-30,1660.0
2023-01-03,1672.0
2023-01-04,1662.0
2023-01-05,1669.0
2023-01-06,1692.0
2023-01-09,1677.0
2023-01-10,1654.0
2023-01-11,1679.0
2023-01-12,1669.0
2023-01-13,1680.0
2023-01-16,1662.0
2023-01-17,1671.0
2023-01-18,1718.0
2023-01-19,1731.0
2023-01-20,1746.0
2023-01-30,1636.0
2023-01-31,1608.0
2023-02-01,1598.0
2023-02-02,1563.0
2023-02-03,1579.0
2023-02-06,1568.0
