datetime,Y2309
2022-09-16,8672.0
2022-09-19,8610.0
2022-09-20,8568.0
2022-09-21,8700.0
2022-09-22,8624.0
2022-09-23,8548.0
2022-09-26,8286.0
2022-09-27,8256.0
2022-09-28,8164.0
2022-09-29,8132.0
2022-09-30,8110.0
2022-10-10,8084.0
2022-10-11,8200.0
2022-10-12,8220.0
2022-10-13,8298.0
2022-10-14,8522.0
2022-10-17,8424.0
2022-10-18,8530.0
2022-10-19,8576.0
2022-10-20,8584.0
2022-10-21,8646.0
2022-10-24,8538.0
2022-10-25,8602.0
2022-10-26,8586.0
2022-10-27,8528.0
2022-10-28,8348.0
2022-10-31,8232.0
2022-11-01,8424.0
2022-11-02,8706.0
2022-11-03,8728.0
2022-11-04,8760.0
2022-11-07,8732.0
2022-11-08,8742.0
2022-11-09,8540.0
2022-11-10,8548.0
2022-11-11,8644.0
2022-11-14,8494.0
2022-11-15,8490.0
2022-11-16,8460.0
2022-11-17,8418.0
2022-11-18,8438.0
2022-11-21,8414.0
2022-11-22,8404.0
2022-11-23,8408.0
2022-11-24,8518.0
2022-11-25,8560.0
2022-11-28,8486.0
2022-11-29,8706.0
2022-11-30,8794.0
2022-12-01,8712.0
2022-12-02,8592.0
2022-12-05,8608.0
2022-12-06,8598.0
2022-12-07,8594.0
2022-12-08,8626.0
2022-12-09,8640.0
2022-12-12,8402.0
2022-12-13,8560.0
2022-12-14,8588.0
2022-12-15,8534.0
2022-12-16,8376.0
2022-12-19,8330.0
2022-12-20,8288.0
2022-12-21,8380.0
2022-12-22,8300.0
2022-12-23,8210.0
2022-12-26,8394.0
2022-12-27,8632.0
2022-12-28,8634.0
2022-12-29,8628.0
2022-12-30,8734.0
2023-01-03,8766.0
2023-01-04,8676.0
2023-01-05,8620.0
2023-01-06,8616.0
2023-01-09,8512.0
2023-01-10,8380.0
2023-01-11,8386.0
2023-01-12,8432.0
2023-01-13,8452.0
2023-01-16,8480.0
2023-01-17,8448.0
2023-01-18,8600.0
2023-01-19,8596.0
2023-01-20,8632.0
2023-01-30,8774.0
2023-01-31,8722.0
2023-02-01,8668.0
2023-02-02,8448.0
2023-02-03,8518.0
2023-02-06,8528.0
2023-02-07,8602.0
2023-02-08,8634.0
2023-02-09,8624.0
2023-02-10,8492.0
2023-02-13,8508.0
2023-02-14,8556.0
2023-02-15,8510.0
2023-02-16,8594.0
2023-02-17,8732.0
2023-02-20,8748.0
2023-02-21,8738.0
2023-02-22,8766.0
2023-02-23,8718.0
2023-02-24,8822.0
2023-02-27,8742.0
2023-02-28,8704.0
2023-03-01,8706.0
2023-03-02,8750.0
2023-03-03,8906.0
2023-03-06,8774.0
2023-03-07,8768.0
2023-03-08,8642.0
2023-03-09,8660.0
2023-03-10,8500.0
2023-03-13,8466.0
2023-03-14,8292.0
2023-03-15,8320.0
2023-03-16,8158.0
2023-03-17,8164.0
2023-03-20,8102.0
2023-03-21,8100.0
2023-03-22,7904.0
2023-03-23,7816.0
2023-03-24,7790.0
2023-03-27,7752.0
2023-03-28,7884.0
2023-03-29,7898.0
2023-03-30,8010.0
2023-03-31,7998.0
2023-04-03,8114.0
2023-04-04,8150.0
2023-04-06,8028.0
2023-04-07,8050.0
2023-04-10,7936.0
2023-04-11,8010.0
2023-04-12,7940.0
2023-04-13,7866.0
2023-04-14,7814.0
2023-04-17,7830.0
2023-04-18,8010.0
2023-04-19,7914.0
2023-04-20,7744.0
2023-04-21,7550.0
2023-04-24,7528.0
2023-04-25,7546.0
2023-04-26,7596.0
2023-04-27,7470.0
2023-04-28,7468.0
2023-05-04,7604.0
2023-05-05,7596.0
2023-05-08,7676.0
2023-05-09,7552.0
2023-05-10,7524.0
2023-05-11,7326.0
2023-05-12,7328.0
2023-05-15,7346.0
2023-05-16,7238.0
2023-05-17,7148.0
2023-05-18,7142.0
2023-05-19,7182.0
2023-05-22,7040.0
2023-05-23,7076.0
2023-05-24,6988.0
2023-05-25,7074.0
2023-05-26,7198.0
2023-05-29,7098.0
2023-05-30,7020.0
2023-05-31,6780.0
2023-06-01,6926.0
2023-06-02,6974.0
2023-06-05,7030.0
2023-06-06,7040.0
2023-06-07,7016.0
2023-06-08,7006.0
2023-06-09,7206.0
2023-06-12,7176.0
2023-06-13,7224.0
2023-06-14,7310.0
2023-06-15,7382.0
2023-06-16,7688.0
2023-06-19,7722.0
2023-06-20,7770.0
2023-06-21,7630.0
2023-06-26,7658.0
2023-06-27,7652.0
2023-06-28,7754.0
2023-06-29,7682.0
2023-06-30,7742.0
2023-07-03,8198.0
2023-07-04,8094.0
2023-07-05,8116.0
2023-07-06,8106.0
2023-07-07,8014.0
2023-07-10,8028.0
2023-07-11,8028.0
2023-07-12,8068.0
2023-07-13,7958.0
2023-07-14,8060.0
2023-07-17,8012.0
2023-07-18,8054.0
2023-07-19,8174.0
2023-07-20,8252.0
2023-07-21,8128.0
2023-07-24,8030.0
2023-07-25,8096.0
2023-07-26,8232.0
2023-07-27,8230.0
2023-07-28,8198.0
2023-07-31,8024.0
2023-08-01,8126.0
2023-08-02,8216.0
2023-08-03,8032.0
2023-08-04,8194.0
2023-08-07,8088.0
2023-08-08,7986.0
2023-08-09,8170.0
2023-08-10,8168.0
2023-08-11,8146.0
2023-08-14,8220.0
2023-08-15,8360.0
2023-08-16,8352.0
2023-08-17,8394.0
2023-08-18,8426.0
2023-08-21,8530.0
2023-08-22,8450.0
2023-08-23,8440.0
2023-08-24,8608.0
2023-08-25,8884.0
2023-08-28,8806.0
2023-08-29,8730.0
2023-08-30,8716.0
2023-08-31,8720.0
2023-09-01,8784.0
2023-09-04,8710.0
2023-09-05,8606.0
2023-09-06,8678.0
2023-09-07,8678.0
2023-09-11,8620.0
2023-09-12,8564.0
