d,c
2018-05-16,3445.0
2018-05-17,3443.0
2018-05-18,3405.0
2018-05-21,3378.0
2018-05-22,3367.0
2018-05-23,3341.0
2018-05-24,3383.0
2018-05-25,3359.0
2018-05-28,3373.0
2018-05-29,3401.0
2018-05-30,3402.0
2018-05-31,3412.0
2018-06-01,3436.0
2018-06-04,3427.0
2018-06-05,3464.0
2018-06-06,3472.0
2018-06-07,3511.0
2018-06-08,3496.0
2018-06-11,3493.0
2018-06-12,3520.0
2018-06-13,3523.0
2018-06-14,3559.0
2018-06-15,3567.0
2018-06-19,3456.0
2018-06-20,3499.0
2018-06-21,3485.0
2018-06-22,3474.0
2018-06-25,3442.0
2018-06-26,3387.0
2018-06-27,3378.0
2018-06-28,3431.0
2018-06-29,3478.0
2018-07-02,3411.0
2018-07-03,3411.0
2018-07-04,3432.0
2018-07-05,3421.0
2018-07-06,3398.0
2018-07-09,3428.0
2018-07-10,3472.0
2018-07-11,3498.0
2018-07-12,3577.0
2018-07-13,3614.0
2018-07-16,3562.0
2018-07-17,3535.0
2018-07-18,3534.0
2018-07-19,3548.0
2018-07-20,3567.0
2018-07-23,3625.0
2018-07-24,3620.0
2018-07-25,3700.0
2018-07-26,3747.0
2018-07-27,3804.0
2018-07-30,3817.0
2018-07-31,3828.0
2018-08-01,3762.0
2018-08-02,3798.0
2018-08-03,3844.0
2018-08-06,3908.0
2018-08-07,3935.0
2018-08-08,3918.0
2018-08-09,3918.0
2018-08-10,3863.0
2018-08-13,3966.0
2018-08-14,3936.0
2018-08-15,3964.0
2018-08-16,3936.0
2018-08-17,4054.0
2018-08-20,4130.0
2018-08-21,4090.0
2018-08-22,4135.0
2018-08-23,4069.0
2018-08-24,4111.0
2018-08-27,3993.0
2018-08-28,4016.0
2018-08-29,3940.0
2018-08-30,3874.0
2018-08-31,3819.0
2018-09-03,3822.0
2018-09-04,3825.0
2018-09-05,3813.0
2018-09-06,3832.0
2018-09-07,3871.0
2018-09-10,3920.0
2018-09-11,3760.0
2018-09-12,3752.0
2018-09-13,3813.0
2018-09-14,3820.0
2018-09-17,3823.0
2018-09-18,3862.0
2018-09-19,3865.0
2018-09-20,3871.0
2018-09-21,3886.0
2018-09-25,3795.0
2018-09-26,3790.0
2018-09-27,3756.0
2018-09-28,3719.0
2018-10-08,3704.0
2018-10-09,3753.0
2018-10-10,3786.0
2018-10-11,3784.0
2018-10-12,3813.0
2018-10-15,3833.0
2018-10-16,3797.0
2018-10-17,3838.0
2018-10-18,3793.0
2018-10-19,3747.0
2018-10-22,3811.0
2018-10-23,3812.0
2018-10-24,3838.0
2018-10-25,3819.0
2018-10-26,3834.0
2018-10-29,3778.0
2018-10-30,3765.0
2018-10-31,3720.0
2018-11-01,3656.0
2018-11-02,3669.0
2018-11-05,3693.0
2018-11-06,3627.0
2018-11-07,3559.0
2018-11-08,3584.0
2018-11-09,3513.0
2018-11-12,3484.0
2018-11-13,3489.0
2018-11-14,3542.0
2018-11-15,3510.0
2018-11-16,3512.0
2018-11-19,3526.0
2018-11-20,3468.0
2018-11-21,3502.0
2018-11-22,3448.0
2018-11-23,3350.0
2018-11-26,3232.0
2018-11-27,3246.0
2018-11-28,3295.0
2018-11-29,3307.0
2018-11-30,3256.0
2018-12-03,3333.0
2018-12-04,3374.0
2018-12-05,3463.0
2018-12-06,3375.0
2018-12-07,3397.0
2018-12-10,3312.0
2018-12-11,3327.0
2018-12-12,3317.0
2018-12-13,3419.0
2018-12-14,3445.0
2018-12-17,3435.0
2018-12-18,3435.0
2018-12-19,3425.0
2018-12-20,3481.0
2018-12-21,3508.0
2018-12-24,3451.0
2018-12-25,3398.0
2018-12-26,3409.0
2018-12-27,3396.0
2018-12-28,3404.0
2019-01-02,3382.0
2019-01-03,3455.0
2019-01-04,3486.0
2019-01-07,3520.0
2019-01-08,3505.0
2019-01-09,3507.0
2019-01-10,3514.0
2019-01-11,3539.0
2019-01-14,3575.0
2019-01-15,3519.0
2019-01-16,3534.0
2019-01-17,3551.0
2019-01-18,3633.0
2019-01-21,3645.0
2019-01-22,3633.0
2019-01-23,3644.0
2019-01-24,3680.0
2019-01-25,3710.0
2019-01-28,3681.0
2019-01-29,3675.0
2019-01-30,3677.0
2019-01-31,3707.0
2019-02-01,3754.0
2019-02-11,3825.0
2019-02-12,3785.0
2019-02-13,3702.0
2019-02-14,3684.0
2019-02-15,3599.0
2019-02-18,3659.0
2019-02-19,3655.0
2019-02-20,3641.0
2019-02-21,3677.0
2019-02-22,3731.0
2019-02-25,3682.0
2019-02-26,3736.0
2019-02-27,3715.0
2019-02-28,3750.0
2019-03-01,3815.0
2019-03-04,3811.0
2019-03-05,3793.0
2019-03-06,3737.0
2019-03-07,3821.0
2019-03-08,3772.0
2019-03-11,3723.0
2019-03-12,3815.0
2019-03-13,3790.0
2019-03-14,3795.0
2019-03-15,3763.0
2019-03-18,3781.0
2019-03-19,3788.0
2019-03-20,3777.0
2019-03-21,3772.0
2019-03-22,3768.0
2019-03-25,3692.0
2019-03-26,3705.0
2019-03-27,3711.0
2019-03-28,3690.0
2019-03-29,3758.0
2019-04-01,3806.0
2019-04-02,3838.0
2019-04-03,3879.0
2019-04-04,3890.0
2019-04-08,4030.0
2019-04-09,4055.0
2019-04-10,4068.0
2019-04-11,4107.0
2019-04-12,4128.0
2019-04-15,4169.0
2019-04-16,4144.0
2019-04-17,4163.0
2019-04-18,4102.0
2019-04-19,4134.0
2019-04-23,4147.0
2019-04-24,4133.0
2019-04-25,4133.0
2019-04-26,4151.0
2019-04-29,4194.0
2019-04-30,4184.0
2019-05-06,4159.0
2019-05-07,4150.0
2019-05-08,4135.0
2019-05-09,4137.0
2019-05-10,4149.0
2019-05-13,4196.0
2019-05-14,4172.0
2019-05-15,4400.0
