d,c
2021-05-18,5683.0
2021-05-19,5428.0
2021-05-20,5315.0
2021-05-21,5250.0
2021-05-24,5083.0
2021-05-25,5055.0
2021-05-26,4800.0
2021-05-27,4948.0
2021-05-28,5090.0
2021-05-31,5122.0
2021-06-01,5211.0
2021-06-02,5104.0
2021-06-03,5245.0
2021-06-04,5194.0
2021-06-07,5020.0
2021-06-08,5060.0
2021-06-09,5138.0
2021-06-10,5216.0
2021-06-11,5349.0
2021-06-15,5192.0
2021-06-16,5043.0
2021-06-17,5120.0
2021-06-18,5107.0
2021-06-21,4956.0
2021-06-22,4936.0
2021-06-23,4949.0
2021-06-24,4952.0
2021-06-25,5080.0
2021-06-28,5102.0
2021-06-29,5101.0
2021-06-30,5213.0
2021-07-01,5210.0
2021-07-02,5206.0
2021-07-05,5290.0
2021-07-06,5392.0
2021-07-07,5510.0
2021-07-08,5501.0
2021-07-09,5540.0
2021-07-12,5563.0
2021-07-13,5604.0
2021-07-14,5758.0
2021-07-15,5751.0
2021-07-16,5729.0
2021-07-19,5703.0
2021-07-20,5739.0
2021-07-21,5708.0
2021-07-22,5778.0
2021-07-23,5776.0
2021-07-26,5786.0
2021-07-27,5730.0
2021-07-28,5676.0
2021-07-29,5850.0
2021-07-30,5934.0
2021-08-02,5575.0
2021-08-03,5402.0
2021-08-04,5654.0
2021-08-05,5560.0
2021-08-06,5570.0
2021-08-09,5496.0
2021-08-10,5636.0
2021-08-11,5704.0
2021-08-12,5575.0
2021-08-13,5572.0
2021-08-16,5491.0
2021-08-17,5515.0
2021-08-18,5330.0
2021-08-19,5237.0
2021-08-20,5292.0
2021-08-23,5298.0
2021-08-24,5410.0
2021-08-25,5400.0
2021-08-26,5249.0
2021-08-27,5327.0
2021-08-30,5462.0
2021-08-31,5385.0
2021-09-01,5314.0
2021-09-02,5374.0
2021-09-03,5536.0
2021-09-06,5551.0
2021-09-07,5570.0
2021-09-08,5534.0
2021-09-09,5642.0
2021-09-10,5621.0
2021-09-13,5544.0
2021-09-14,5439.0
2021-09-15,5415.0
2021-09-16,5441.0
2021-09-17,5332.0
2021-09-22,5362.0
2021-09-23,5311.0
2021-09-24,5256.0
2021-09-27,5307.0
2021-09-28,5420.0
2021-09-29,5455.0
2021-09-30,5495.0
2021-10-08,5575.0
2021-10-11,5590.0
2021-10-12,5411.0
2021-10-13,5428.0
2021-10-14,5480.0
2021-10-15,5548.0
2021-10-18,5493.0
2021-10-19,5560.0
2021-10-20,5349.0
2021-10-21,5077.0
2021-10-22,5084.0
2021-10-25,4959.0
2021-10-26,4981.0
2021-10-27,4768.0
2021-10-28,4807.0
2021-10-29,4741.0
2021-11-01,4558.0
2021-11-02,4358.0
2021-11-03,4590.0
