datetime,JM2309
2022-09-16,1615.0
2022-09-19,1626.0
2022-09-20,1604.0
2022-09-21,1639.0
2022-09-22,1660.0
2022-09-23,1670.5
2022-09-26,1658.0
2022-09-27,1706.0
2022-09-28,1691.0
2022-09-29,1707.0
2022-09-30,1706.5
2022-10-10,1782.0
2022-10-11,1747.0
2022-10-12,1720.0
2022-10-13,1689.0
2022-10-14,1708.0
2022-10-17,1623.5
2022-10-18,1621.5
2022-10-19,1607.5
2022-10-20,1584.5
2022-10-21,1587.5
2022-10-24,1600.0
2022-10-25,1536.5
2022-10-26,1526.0
2022-10-27,1508.0
2022-10-28,1501.5
2022-10-31,1451.5
2022-11-01,1496.0
2022-11-02,1514.5
2022-11-03,1519.0
2022-11-04,1576.5
2022-11-07,1577.0
2022-11-08,1583.5
2022-11-09,1570.5
2022-11-10,1538.0
2022-11-11,1603.5
2022-11-14,1652.0
2022-11-15,1664.0
2022-11-16,1655.5
2022-11-17,1635.0
2022-11-18,1632.5
2022-11-21,1578.5
2022-11-22,1542.0
2022-11-23,1563.0
2022-11-24,1570.0
2022-11-25,1599.0
2022-11-28,1611.0
2022-11-29,1656.0
2022-11-30,1663.0
2022-12-01,1655.0
2022-12-02,1690.0
2022-12-05,1720.0
2022-12-06,1722.0
2022-12-07,1699.0
2022-12-08,1740.0
2022-12-09,1781.0
2022-12-12,1836.0
2022-12-13,1840.0
2022-12-14,1885.0
2022-12-15,1898.5
2022-12-16,1867.0
2022-12-19,1770.0
2022-12-20,1757.0
2022-12-21,1827.0
2022-12-22,1754.0
2022-12-23,1763.5
2022-12-26,1810.0
2022-12-27,1832.5
2022-12-28,1798.0
2022-12-29,1784.0
2022-12-30,1785.0
2023-01-03,1747.0
2023-01-04,1697.0
2023-01-05,1712.0
2023-01-06,1741.5
2023-01-09,1766.5
2023-01-10,1751.5
2023-01-11,1790.0
2023-01-12,1763.5
2023-01-13,1791.0
2023-01-16,1771.5
2023-01-17,1767.5
2023-01-18,1796.5
2023-01-19,1798.5
2023-01-20,1796.0
2023-01-30,1778.5
2023-01-31,1751.0
2023-02-01,1713.0
2023-02-02,1716.5
2023-02-03,1726.0
2023-02-06,1742.5
2023-02-07,1735.5
2023-02-08,1746.0
2023-02-09,1749.0
2023-02-10,1741.0
2023-02-13,1693.0
2023-02-14,1714.5
2023-02-15,1723.5
2023-02-16,1755.0
2023-02-17,1762.0
2023-02-20,1776.0
2023-02-21,1808.5
2023-02-22,1825.5
2023-02-23,1860.0
2023-02-24,1896.0
2023-02-27,1899.5
2023-02-28,1862.0
2023-03-01,1870.0
2023-03-02,1858.0
2023-03-03,1858.0
2023-03-06,1854.0
2023-03-07,1850.5
2023-03-08,1860.0
2023-03-09,1849.0
2023-03-10,1833.0
2023-03-13,1885.0
2023-03-14,1841.5
2023-03-15,1793.0
2023-03-16,1742.0
2023-03-17,1761.0
2023-03-20,1751.5
2023-03-21,1710.0
2023-03-22,1725.0
2023-03-23,1709.5
2023-03-24,1745.0
2023-03-27,1729.5
2023-03-28,1707.0
2023-03-29,1718.5
2023-03-30,1739.0
2023-03-31,1755.0
2023-04-03,1690.5
2023-04-04,1662.5
2023-04-06,1641.0
2023-04-07,1629.5
2023-04-10,1566.5
2023-04-11,1579.5
2023-04-12,1559.5
2023-04-13,1538.0
2023-04-14,1550.5
2023-04-17,1574.0
2023-04-18,1595.0
2023-04-19,1583.5
2023-04-20,1525.5
2023-04-21,1486.5
2023-04-24,1487.0
2023-04-25,1473.5
2023-04-26,1442.5
2023-04-27,1416.5
2023-04-28,1385.0
2023-05-04,1325.5
2023-05-05,1352.0
2023-05-08,1412.5
2023-05-09,1351.5
2023-05-10,1351.5
2023-05-11,1337.5
2023-05-12,1352.0
2023-05-15,1388.5
2023-05-16,1383.0
2023-05-17,1428.0
2023-05-18,1406.5
2023-05-19,1345.0
2023-05-22,1311.5
2023-05-23,1325.5
2023-05-24,1307.5
2023-05-25,1267.0
2023-05-26,1263.0
2023-05-29,1253.0
2023-05-30,1222.0
2023-05-31,1227.5
2023-06-01,1259.0
2023-06-02,1276.0
2023-06-05,1261.5
2023-06-06,1273.5
2023-06-07,1270.0
