datetime,OI2505
2024-05-20,8917.0
2024-05-21,8949.0
2024-05-22,8992.0
2024-05-23,8982.0
2024-05-24,8943.0
2024-05-27,8890.0
2024-05-28,9014.0
2024-05-29,9143.0
2024-05-30,8942.0
2024-05-31,9027.0
2024-06-03,8797.0
2024-06-04,8738.0
2024-06-05,8702.0
2024-06-06,8743.0
2024-06-07,8756.0
2024-06-11,8675.0
2024-06-12,8736.0
2024-06-13,8612.0
2024-06-14,8601.0
2024-06-17,8422.0
2024-06-18,8460.0
2024-06-19,8526.0
2024-06-20,8550.0
2024-06-21,8459.0
2024-06-24,8525.0
2024-06-25,8426.0
2024-06-26,8468.0
2024-06-27,8464.0
2024-06-28,8533.0
2024-07-01,8621.0
2024-07-02,8922.0
2024-07-03,8906.0
2024-07-04,8950.0
2024-07-05,8889.0
2024-07-08,8922.0
2024-07-09,8773.0
2024-07-10,8511.0
2024-07-11,8497.0
2024-07-12,8581.0
2024-07-15,8575.0
2024-07-16,8539.0
2024-07-17,8541.0
2024-07-18,8799.0
2024-07-19,8831.0
2024-07-22,8890.0
2024-07-23,8901.0
2024-07-24,8816.0
2024-07-25,8803.0
2024-07-26,8942.0
2024-07-29,8820.0
2024-07-30,8633.0
2024-07-31,8573.0
2024-08-01,8451.0
2024-08-02,8501.0
2024-08-05,8445.0
2024-08-06,8219.0
2024-08-07,8206.0
2024-08-08,8228.0
2024-08-09,8362.0
2024-08-12,8364.0
2024-08-13,8141.0
2024-08-14,8025.0
2024-08-15,8088.0
2024-08-16,8072.0
2024-08-19,8105.0
2024-08-20,8099.0
2024-08-21,8182.0
2024-08-22,8152.0
2024-08-23,8123.0
2024-08-26,8332.0
2024-08-27,8402.0
2024-08-28,8419.0
2024-08-29,8396.0
2024-08-30,8560.0
2024-09-02,8373.0
2024-09-03,8799.0
2024-09-04,8685.0
2024-09-05,8693.0
2024-09-06,8726.0
2024-09-09,8738.0
2024-09-10,8692.0
2024-09-11,8792.0
2024-09-12,8782.0
2024-09-13,8827.0
2024-09-18,8984.0
2024-09-19,9046.0
2024-09-20,9082.0
2024-09-23,9038.0
2024-09-24,9144.0
2024-09-25,9142.0
2024-09-26,9310.0
2024-09-27,9367.0
2024-09-30,9362.0
2024-10-08,9412.0
2024-10-09,9400.0
2024-10-10,9504.0
2024-10-11,9509.0
2024-10-14,9406.0
2024-10-15,9363.0
2024-10-16,9519.0
2024-10-17,9403.0
2024-10-18,9502.0
2024-10-21,9265.0
2024-10-22,9377.0
2024-10-23,9606.0
2024-10-24,9657.0
2024-10-25,9728.0
2024-10-28,9647.0
2024-10-29,9531.0
2024-10-30,9504.0
2024-10-31,9440.0
2024-11-01,9757.0
2024-11-04,9695.0
2024-11-05,9489.0
2024-11-06,9464.0
2024-11-07,9497.0
2024-11-08,9824.0
2024-11-11,9869.0
2024-11-12,9569.0
2024-11-13,9340.0
2024-11-14,9324.0
2024-11-15,9317.0
2024-11-18,9350.0
2024-11-19,9446.0
2024-11-20,9410.0
2024-11-21,9226.0
2024-11-22,9002.0
2024-11-25,9046.0
2024-11-26,8787.0
2024-11-27,8893.0
2024-11-28,8842.0
2024-11-29,8861.0
2024-12-02,8929.0
2024-12-03,8878.0
2024-12-04,8607.0
2024-12-05,8676.0
2024-12-06,8804.0
2024-12-09,8843.0
2024-12-10,8832.0
2024-12-11,9058.0
2024-12-12,8922.0
2024-12-13,8875.0
2024-12-16,9052.0
2024-12-17,9020.0
2024-12-18,8740.0
2024-12-19,8670.0
2024-12-20,9006.0
2024-12-23,8925.0
2024-12-24,8958.0
2024-12-25,8963.0
2024-12-26,8956.0
2024-12-27,8992.0
2024-12-30,8950.0
2024-12-31,9057.0
2025-01-02,8927.0
2025-01-03,8812.0
2025-01-06,8718.0
2025-01-07,8643.0
2025-01-08,8580.0
2025-01-09,8625.0
2025-01-10,8735.0
2025-01-13,8960.0
2025-01-14,8902.0
2025-01-15,8873.0
2025-01-16,8498.0
2025-01-17,8493.0
2025-01-20,8477.0
2025-01-21,8534.0
2025-01-22,8498.0
2025-01-23,8430.0
2025-01-24,8476.0
2025-01-27,8598.0
2025-02-05,8686.0
2025-02-06,8766.0
2025-02-07,8792.0
2025-02-10,8749.0
2025-02-11,8706.0
2025-02-12,8844.0
2025-02-13,8671.0
2025-02-14,8799.0
2025-02-17,8690.0
2025-02-18,8615.0
2025-02-19,8723.0
2025-02-20,8802.0
2025-02-21,8839.0
2025-02-24,8824.0
2025-02-25,8744.0
2025-02-26,8724.0
2025-02-27,8847.0
2025-02-28,8826.0
2025-03-03,8855.0
2025-03-04,8745.0
2025-03-05,8644.0
2025-03-06,8748.0
2025-03-07,8798.0
2025-03-10,9204.0
2025-03-11,8992.0
2025-03-12,9092.0
2025-03-13,9119.0
2025-03-14,9175.0
2025-03-17,9139.0
2025-03-18,9180.0
2025-03-19,9138.0
2025-03-20,9150.0
2025-03-21,9165.0
2025-03-24,9095.0
2025-03-25,9103.0
2025-03-26,9143.0
2025-03-27,9176.0
2025-03-28,9271.0
2025-03-31,9364.0
2025-04-01,9303.0
2025-04-02,9466.0
2025-04-03,9534.0
2025-04-07,9249.0
2025-04-08,9348.0
2025-04-09,9205.0
2025-04-10,9265.0
2025-04-11,9310.0
2025-04-14,9383.0
2025-04-15,9255.0
2025-04-16,9303.0
2025-04-17,9348.0
2025-04-18,9195.0
2025-04-21,9252.0
2025-04-22,9340.0
2025-04-23,9359.0
2025-04-24,9357.0
2025-04-25,9461.0
2025-04-28,9305.0
2025-04-29,9290.0
2025-04-30,9306.0
2025-05-06,9240.0
2025-05-07,9310.0
2025-05-08,9400.0
2025-05-09,9460.0
2025-05-12,9400.0
2025-05-14,9397.0
2025-05-15,9188.0
2025-05-16,9144.0
