datetime,PP2409
2023-09-15,7850.0
2023-09-18,7855.0
2023-09-19,7960.0
2023-09-20,7870.0
2023-09-21,7777.0
2023-09-22,7820.0
2023-09-25,7688.0
2023-09-26,7648.0
2023-09-27,7613.0
2023-09-28,7635.0
2023-10-09,7490.0
2023-10-10,7390.0
2023-10-11,7390.0
2023-10-12,7400.0
2023-10-13,7407.0
2023-10-16,7458.0
2023-10-17,7402.0
2023-10-18,7374.0
2023-10-19,7397.0
2023-10-20,7398.0
2023-10-23,7389.0
2023-10-24,7407.0
2023-10-25,7445.0
2023-10-26,7440.0
2023-10-27,7546.0
2023-10-30,7585.0
2023-10-31,7556.0
2023-11-01,7598.0
2023-11-02,7574.0
2023-11-03,7666.0
2023-11-06,7696.0
2023-11-07,7670.0
2023-11-08,7678.0
2023-11-09,7670.0
2023-11-10,7667.0
2023-11-13,7610.0
2023-11-14,7645.0
2023-11-15,7705.0
2023-11-16,7727.0
2023-11-17,7674.0
2023-11-20,7631.0
2023-11-21,7531.0
2023-11-22,7510.0
2023-11-23,7432.0
2023-11-24,7479.0
2023-11-27,7453.0
2023-11-28,7421.0
2023-11-29,7398.0
2023-11-30,7483.0
2023-12-01,7462.0
2023-12-04,7361.0
2023-12-05,7385.0
2023-12-06,7408.0
2023-12-07,7405.0
2023-12-08,7467.0
2023-12-11,7476.0
2023-12-12,7483.0
2023-12-13,7415.0
2023-12-14,7431.0
2023-12-15,7480.0
2023-12-18,7447.0
2023-12-19,7457.0
2023-12-20,7574.0
2023-12-21,7600.0
2023-12-22,7621.0
2023-12-25,7629.0
2023-12-26,7605.0
2023-12-27,7632.0
2023-12-28,7623.0
2023-12-29,7566.0
2024-01-02,7517.0
2024-01-03,7485.0
2024-01-04,7465.0
2024-01-05,7395.0
2024-01-08,7329.0
2024-01-09,7334.0
2024-01-10,7228.0
2024-01-11,7265.0
2024-01-12,7276.0
2024-01-15,7347.0
2024-01-16,7369.0
2024-01-17,7318.0
2024-01-18,7348.0
2024-01-19,7357.0
2024-01-22,7404.0
2024-01-23,7455.0
2024-01-24,7483.0
2024-01-25,7453.0
2024-01-26,7443.0
2024-01-29,7503.0
2024-01-30,7451.0
2024-01-31,7428.0
2024-02-01,7344.0
2024-02-02,7314.0
2024-02-05,7305.0
2024-02-06,7366.0
2024-02-07,7435.0
2024-02-08,7433.0
2024-02-19,7467.0
2024-02-20,7362.0
2024-02-21,7374.0
2024-02-22,7387.0
2024-02-23,7392.0
2024-02-26,7371.0
2024-02-27,7467.0
2024-02-28,7449.0
2024-02-29,7478.0
2024-03-01,7490.0
2024-03-04,7488.0
2024-03-05,7420.0
2024-03-06,7459.0
2024-03-07,7436.0
2024-03-08,7468.0
2024-03-11,7475.0
2024-03-12,7449.0
2024-03-13,7436.0
2024-03-14,7497.0
