datetime,CY2209
2021-10-18,28695.0
2021-10-21,28080.0
2021-10-22,28290.0
2021-10-28,28200.0
2021-10-29,28070.0
2021-11-01,28350.0
2021-11-03,28000.0
2021-11-30,26315.0
2021-12-08,26645.0
2021-12-17,26095.0
2021-12-28,26895.0
2021-12-29,26765.0
2021-12-30,27040.0
2022-01-05,27415.0
2022-01-06,27505.0
2022-01-07,27740.0
2022-01-14,27845.0
2022-01-17,28385.0
2022-01-20,28385.0
2022-01-21,28435.0
2022-01-26,28320.0
2022-01-27,28405.0
2022-01-28,28200.0
2022-02-07,28825.0
2022-02-08,28535.0
2022-02-09,28495.0
2022-02-11,28520.0
2022-02-15,28240.0
2022-02-16,28050.0
2022-02-17,28085.0
2022-02-21,28005.0
2022-02-22,27915.0
2022-02-23,27825.0
2022-02-24,28070.0
2022-02-28,27365.0
2022-03-02,27990.0
2022-03-04,27640.0
2022-03-08,27930.0
2022-03-15,27330.0
2022-03-16,27360.0
2022-03-17,27525.0
2022-03-21,27710.0
2022-03-24,27930.0
2022-03-25,28305.0
2022-03-28,28605.0
2022-03-29,28205.0
2022-03-30,28410.0
2022-03-31,28220.0
2022-04-01,28100.0
2022-04-06,27795.0
2022-04-07,27585.0
2022-04-08,27600.0
2022-04-11,27675.0
2022-04-12,27880.0
2022-04-13,28050.0
2022-04-14,28160.0
2022-04-15,28280.0
2022-04-18,28170.0
2022-04-19,28280.0
2022-04-20,28135.0
2022-04-21,28200.0
2022-04-22,28165.0
2022-04-25,27600.0
2022-04-26,27235.0
2022-04-27,27170.0
2022-04-28,27805.0
2022-04-29,27745.0
2022-05-05,28085.0
2022-05-06,27715.0
2022-05-09,27430.0
2022-05-10,27540.0
2022-05-11,27780.0
2022-05-12,27620.0
2022-05-13,27605.0
2022-05-16,27675.0
2022-05-17,27875.0
2022-05-18,27565.0
2022-05-19,27425.0
2022-05-20,27395.0
2022-05-23,26975.0
2022-05-24,26715.0
2022-05-25,26710.0
2022-05-26,26760.0
2022-05-27,26635.0
2022-05-30,26400.0
2022-05-31,26920.0
2022-06-01,26740.0
2022-06-02,26510.0
2022-06-06,26745.0
2022-06-07,26720.0
2022-06-08,26525.0
2022-06-09,26515.0
2022-06-10,26320.0
2022-06-13,26370.0
2022-06-14,26300.0
2022-06-15,25795.0
2022-06-16,25455.0
2022-06-17,25680.0
2022-06-20,25375.0
2022-06-21,25185.0
2022-06-22,25075.0
2022-06-23,24845.0
2022-06-24,23850.0
2022-06-27,23620.0
2022-06-28,24160.0
2022-06-29,24125.0
2022-06-30,24450.0
2022-07-01,24120.0
2022-07-04,23715.0
2022-07-05,23740.0
2022-07-06,23915.0
2022-07-07,23320.0
2022-07-08,22930.0
2022-07-11,22750.0
2022-07-12,22585.0
2022-07-13,21570.0
2022-07-14,21195.0
2022-07-15,20720.0
2022-07-18,22335.0
2022-07-19,20570.0
2022-07-20,20950.0
2022-07-21,21355.0
2022-07-22,21675.0
2022-07-25,21615.0
2022-07-26,21510.0
2022-07-27,21545.0
2022-07-28,21915.0
2022-07-29,22025.0
2022-08-01,21650.0
2022-08-02,21630.0
2022-08-03,22220.0
2022-08-04,21460.0
2022-08-05,21525.0
2022-08-08,21610.0
2022-08-09,21615.0
2022-08-10,21750.0
2022-08-11,22505.0
2022-08-12,22645.0
2022-08-15,23200.0
2022-08-16,22965.0
2022-08-17,23080.0
2022-08-18,22695.0
2022-08-19,23460.0
2022-08-22,23980.0
2022-08-23,23760.0
2022-08-24,24445.0
2022-08-25,24125.0
2022-08-26,24615.0
2022-08-29,24365.0
2022-08-30,24075.0
2022-08-31,23880.0
2022-09-01,25300.0
2022-09-02,25200.0
2022-09-05,25790.0
2022-09-06,25700.0
2022-09-07,25200.0
2022-09-08,24010.0
2022-09-09,24990.0
2022-09-13,24400.0
2022-09-14,22250.0
