datetime,SF2101
2020-02-11,5878.0
2020-02-12,5836.0
2020-02-13,5806.0
2020-02-14,5788.0
2020-02-17,5806.0
2020-02-18,5780.0
2020-02-19,5780.0
2020-02-20,5838.0
2020-02-24,5770.0
2020-02-25,5752.0
2020-02-26,5752.0
2020-02-27,5734.0
2020-02-28,5734.0
2020-03-02,5764.0
2020-03-03,5780.0
2020-03-04,5712.0
2020-03-05,5734.0
2020-03-06,5720.0
2020-03-09,5650.0
2020-03-10,5646.0
2020-03-11,5652.0
2020-03-12,5658.0
2020-03-13,5646.0
2020-03-16,5656.0
2020-03-17,5672.0
2020-03-18,5656.0
2020-03-19,5596.0
2020-03-20,5580.0
2020-03-23,5454.0
2020-03-24,5490.0
2020-03-25,5492.0
2020-03-26,5572.0
2020-03-27,5426.0
2020-03-30,5432.0
2020-03-31,5470.0
2020-04-01,5450.0
2020-04-02,5516.0
2020-04-03,5508.0
2020-04-07,5538.0
2020-04-08,5598.0
2020-04-09,5548.0
2020-04-10,5584.0
2020-04-13,5546.0
2020-04-14,5554.0
2020-04-15,5500.0
2020-04-16,5522.0
2020-04-17,5588.0
2020-04-20,5664.0
2020-04-21,5680.0
2020-04-22,5682.0
2020-04-23,5640.0
2020-04-24,5666.0
2020-04-27,5708.0
2020-04-28,5718.0
2020-04-29,5740.0
2020-04-30,5782.0
2020-05-06,5754.0
2020-05-07,5764.0
2020-05-08,5812.0
2020-05-11,5762.0
2020-05-12,5784.0
2020-05-13,5790.0
2020-05-14,5770.0
2020-05-15,5782.0
2020-05-18,5734.0
2020-05-19,5798.0
2020-05-20,5836.0
2020-05-21,5812.0
2020-05-22,5770.0
2020-05-25,5784.0
2020-05-26,5830.0
2020-05-27,5760.0
2020-05-28,5716.0
2020-05-29,5692.0
2020-06-01,5722.0
2020-06-02,5734.0
2020-06-03,5766.0
2020-06-04,5740.0
2020-06-05,5736.0
2020-06-08,5762.0
2020-06-09,5794.0
2020-06-10,5648.0
2020-06-11,5606.0
2020-06-12,5652.0
2020-06-15,5644.0
2020-06-16,5632.0
2020-06-17,5744.0
2020-06-18,5860.0
2020-06-19,5880.0
2020-06-22,5712.0
2020-06-23,5780.0
2020-06-24,5770.0
2020-06-29,5748.0
2020-06-30,5622.0
2020-07-01,5630.0
2020-07-02,5624.0
2020-07-03,5590.0
2020-07-06,5632.0
2020-07-07,5628.0
2020-07-08,5584.0
2020-07-09,5608.0
2020-07-10,5590.0
2020-07-13,5602.0
2020-07-14,5596.0
2020-07-15,5606.0
2020-07-16,5590.0
2020-07-17,5570.0
2020-07-20,5580.0
2020-07-21,5574.0
2020-07-22,5566.0
2020-07-23,5590.0
2020-07-24,5554.0
2020-07-27,5580.0
2020-07-28,5576.0
2020-07-29,5566.0
2020-07-30,5598.0
2020-07-31,5564.0
2020-08-03,5588.0
2020-08-04,5716.0
2020-08-05,5660.0
2020-08-06,5644.0
2020-08-07,5700.0
2020-08-10,5750.0
2020-08-11,5750.0
2020-08-12,5758.0
2020-08-13,5746.0
2020-08-14,5752.0
2020-08-17,5756.0
2020-08-18,5742.0
2020-08-19,5796.0
2020-08-20,5770.0
2020-08-21,5838.0
2020-08-24,5808.0
2020-08-25,5776.0
2020-08-26,5776.0
2020-08-27,5804.0
2020-08-28,5806.0
2020-08-31,5816.0
2020-09-01,5874.0
2020-09-02,5884.0
2020-09-03,5858.0
2020-09-04,5810.0
2020-09-07,5852.0
2020-09-08,5814.0
2020-09-09,5770.0
2020-09-10,5760.0
2020-09-11,5726.0
2020-09-14,5766.0
2020-09-15,5774.0
2020-09-16,5762.0
2020-09-17,5778.0
2020-09-18,5766.0
2020-09-21,5720.0
2020-09-22,5702.0
2020-09-23,5662.0
2020-09-24,5686.0
2020-09-25,5712.0
2020-09-28,5712.0
2020-09-29,5730.0
2020-09-30,5708.0
2020-10-09,5850.0
2020-10-12,5898.0
2020-10-13,5936.0
2020-10-14,5912.0
2020-10-15,5916.0
2020-10-16,5968.0
2020-10-19,5940.0
2020-10-20,5918.0
2020-10-21,5946.0
2020-10-22,5854.0
2020-10-23,5844.0
2020-10-26,5760.0
2020-10-27,5778.0
2020-10-28,5792.0
2020-10-29,5782.0
2020-10-30,5774.0
2020-11-02,5904.0
2020-11-03,5878.0
2020-11-04,5958.0
2020-11-05,5912.0
2020-11-06,6002.0
2020-11-09,5988.0
2020-11-10,5982.0
2020-11-11,6000.0
2020-11-12,5938.0
2020-11-13,5916.0
2020-11-16,5886.0
2020-11-17,5900.0
2020-11-18,5890.0
2020-11-19,5998.0
2020-11-20,6184.0
2020-11-23,6180.0
2020-11-24,6128.0
2020-11-25,6108.0
2020-11-26,6084.0
2020-11-27,6116.0
2020-11-30,6160.0
2020-12-01,6196.0
2020-12-02,6346.0
2020-12-03,6268.0
2020-12-04,6682.0
2020-12-07,6982.0
2020-12-08,6688.0
2020-12-09,6628.0
2020-12-10,6542.0
2020-12-11,6392.0
2020-12-14,6384.0
2020-12-15,6414.0
2020-12-16,6362.0
2020-12-17,6332.0
2020-12-18,6472.0
2020-12-21,6800.0
2020-12-22,6576.0
2020-12-23,6814.0
2020-12-24,6786.0
2020-12-25,6976.0
2020-12-28,6702.0
2020-12-29,6702.0
2020-12-30,6718.0
2020-12-31,6608.0
2021-01-04,6670.0
2021-01-05,6896.0
2021-01-06,7134.0
2021-01-07,7280.0
2021-01-08,7000.0
2021-01-12,6700.0
2021-01-15,7700.0
