datetime,PP1909
2018-09-17,9400.0
2018-09-18,9420.0
2018-09-19,9412.0
2018-09-20,9461.0
2018-09-21,9520.0
2018-09-25,9500.0
2018-09-26,9398.0
2018-09-27,9420.0
2018-09-28,9361.0
2018-10-08,9585.0
2018-10-09,9825.0
2018-10-10,9743.0
2018-10-11,9660.0
2018-10-12,9661.0
2018-10-15,9600.0
2018-10-16,9490.0
2018-10-17,9520.0
2018-10-18,9528.0
2018-10-19,9450.0
2018-10-22,9398.0
2018-10-23,9375.0
2018-10-24,9350.0
2018-10-25,9194.0
2018-10-26,9243.0
2018-10-29,9110.0
2018-10-30,9070.0
2018-10-31,9080.0
2018-11-01,8950.0
2018-11-02,9050.0
2018-11-05,9060.0
2018-11-06,8991.0
2018-11-07,8900.0
2018-11-08,8890.0
2018-11-09,8750.0
2018-11-12,8676.0
2018-11-13,8705.0
2018-11-14,8610.0
2018-11-15,8677.0
2018-11-16,8729.0
2018-11-19,8700.0
2018-11-20,8563.0
2018-11-21,8452.0
2018-11-22,8410.0
2018-11-23,8198.0
2018-11-26,7903.0
2018-11-27,7933.0
2018-11-28,8211.0
2018-11-29,8138.0
2018-11-30,8235.0
2018-12-03,8393.0
2018-12-04,8484.0
2018-12-05,8480.0
2018-12-06,8300.0
2018-12-07,8370.0
2018-12-10,8281.0
2018-12-11,8088.0
2018-12-12,8095.0
2018-12-13,8195.0
2018-12-14,8265.0
2018-12-17,8301.0
2018-12-18,8295.0
2018-12-19,8334.0
2018-12-20,8246.0
2018-12-21,8184.0
2018-12-24,8125.0
2018-12-25,8052.0
2018-12-26,8170.0
2018-12-27,8260.0
2018-12-28,8300.0
2019-01-02,8180.0
2019-01-03,8210.0
2019-01-04,8407.0
2019-01-07,8417.0
2019-01-08,8315.0
2019-01-09,8364.0
2019-01-10,8326.0
2019-01-11,8430.0
2019-01-14,8325.0
2019-01-15,8360.0
2019-01-16,8476.0
2019-01-17,8468.0
2019-01-18,8571.0
2019-01-21,8607.0
2019-01-22,8499.0
2019-01-23,8526.0
2019-01-24,8470.0
2019-01-25,8458.0
2019-01-28,8448.0
2019-01-29,8358.0
2019-01-30,8537.0
2019-01-31,8573.0
2019-02-01,8587.0
2019-02-11,8468.0
2019-02-12,8477.0
2019-02-13,8380.0
2019-02-14,8412.0
2019-02-15,8347.0
2019-02-18,8371.0
2019-02-19,8526.0
2019-02-20,8530.0
2019-02-21,8511.0
2019-02-22,8501.0
2019-02-25,8450.0
2019-02-26,8533.0
2019-02-27,8430.0
2019-02-28,8416.0
2019-03-01,8584.0
2019-03-04,8686.0
2019-03-05,8648.0
2019-03-06,8670.0
