datetime,CF2509
2024-09-18,13985.0
2024-09-19,14045.0
2024-09-20,14310.0
2024-09-23,14280.0
2024-09-24,14450.0
2024-09-25,14470.0
2024-09-26,14545.0
2024-09-27,14800.0
2024-09-30,14775.0
2024-10-08,14585.0
2024-10-09,14500.0
2024-10-10,14385.0
2024-10-11,14435.0
2024-10-14,14425.0
2024-10-15,14355.0
2024-10-16,14410.0
2024-10-17,14225.0
2024-10-18,14355.0
2024-10-21,14290.0
2024-10-22,14385.0
2024-10-23,14400.0
2024-10-24,14460.0
2024-10-25,14390.0
2024-10-28,14410.0
2024-10-29,14270.0
2024-10-30,14315.0
2024-10-31,14280.0
2024-11-01,14340.0
2024-11-04,14330.0
2024-11-05,14290.0
2024-11-06,14165.0
2024-11-07,14430.0
2024-11-08,14415.0
2024-11-11,14440.0
2024-11-12,14320.0
2024-11-13,14315.0
2024-11-14,14290.0
2024-11-15,14225.0
2024-11-18,14180.0
2024-11-19,14125.0
2024-11-20,14155.0
2024-11-21,14190.0
2024-11-22,14100.0
2024-11-25,14170.0
2024-11-26,14140.0
2024-11-27,14160.0
2024-11-28,14175.0
2024-11-29,14270.0
2024-12-02,14210.0
2024-12-03,14125.0
2024-12-04,14090.0
2024-12-05,14095.0
2024-12-06,14050.0
2024-12-09,13915.0
2024-12-10,13920.0
2024-12-11,13915.0
2024-12-12,13915.0
2024-12-13,13760.0
2024-12-16,13635.0
2024-12-17,13655.0
2024-12-18,13515.0
2024-12-19,13485.0
2024-12-20,13545.0
2024-12-23,13610.0
2024-12-24,13605.0
2024-12-25,13605.0
2024-12-26,13595.0
2024-12-27,13665.0
2024-12-30,13600.0
2024-12-31,13650.0
2025-01-02,13685.0
2025-01-03,13570.0
2025-01-06,13515.0
2025-01-07,13575.0
2025-01-08,13595.0
2025-01-09,13630.0
2025-01-10,13705.0
2025-01-13,13675.0
2025-01-14,13760.0
2025-01-15,13760.0
2025-01-16,13770.0
2025-01-17,13815.0
2025-01-20,13845.0
2025-01-21,13840.0
2025-01-22,13785.0
2025-01-23,13625.0
2025-01-24,13745.0
2025-01-27,13840.0
2025-02-05,13795.0
2025-02-06,13700.0
2025-02-07,13800.0
2025-02-10,13800.0
2025-02-11,13900.0
2025-02-12,13945.0
2025-02-13,13855.0
2025-02-14,13910.0
2025-02-17,13990.0
2025-02-18,14050.0
2025-02-19,14045.0
2025-02-20,14040.0
2025-02-21,14020.0
2025-02-24,14015.0
2025-02-25,13975.0
2025-02-26,13950.0
2025-02-27,13915.0
2025-02-28,13745.0
2025-03-03,13770.0
2025-03-04,13770.0
2025-03-05,13695.0
2025-03-06,13710.0
2025-03-07,13750.0
2025-03-10,13815.0
2025-03-11,13805.0
2025-03-12,13775.0
2025-03-13,13815.0
2025-03-14,13835.0
2025-03-17,13820.0
2025-03-18,13740.0
2025-03-19,13790.0
2025-03-20,13830.0
2025-03-21,13795.0
2025-03-24,13745.0
2025-03-25,13725.0
2025-03-26,13765.0
2025-03-27,13725.0
2025-03-28,13725.0
2025-03-31,13680.0
2025-04-01,13725.0
2025-04-02,13800.0
2025-04-03,13660.0
2025-04-07,13250.0
2025-04-08,13000.0
2025-04-09,12760.0
2025-04-10,12985.0
2025-04-11,12970.0
2025-04-14,12990.0
2025-04-15,12880.0
2025-04-16,12830.0
2025-04-17,12890.0
2025-04-18,12885.0
2025-04-21,12910.0
