datetime,TA2209
2021-09-15,4996.0
2021-09-16,5000.0
2021-09-17,4980.0
2021-09-22,4952.0
2021-09-23,5022.0
2021-09-24,5152.0
2021-09-27,5214.0
2021-09-28,5270.0
2021-09-29,5124.0
2021-09-30,5134.0
2021-10-08,5424.0
2021-10-11,5576.0
2021-10-12,5478.0
2021-10-13,5434.0
2021-10-14,5430.0
2021-10-15,5560.0
2021-10-18,5588.0
2021-10-19,5584.0
2021-10-20,5474.0
2021-10-21,5460.0
2021-10-22,5450.0
2021-10-25,5502.0
2021-10-26,5504.0
2021-10-27,5332.0
2021-10-28,5268.0
2021-10-29,5240.0
2021-11-01,5258.0
2021-11-02,5302.0
2021-11-03,5182.0
2021-11-04,5120.0
2021-11-05,5094.0
2021-11-08,5248.0
2021-11-09,5210.0
2021-11-10,5296.0
2021-11-11,5138.0
2021-11-12,5130.0
2021-11-15,5068.0
2021-11-16,5134.0
2021-11-17,5102.0
2021-11-18,4966.0
2021-11-19,5070.0
2021-11-22,5000.0
2021-11-23,4978.0
2021-11-24,5062.0
2021-11-25,5114.0
2021-11-26,4968.0
2021-11-29,4812.0
2021-11-30,4600.0
2021-12-01,4668.0
2021-12-02,4620.0
2021-12-03,4638.0
2021-12-06,4650.0
2021-12-07,4754.0
2021-12-08,4708.0
2021-12-09,4804.0
2021-12-10,4738.0
2021-12-13,4818.0
2021-12-14,4740.0
2021-12-15,4720.0
2021-12-16,4764.0
2021-12-17,4760.0
2021-12-20,4632.0
2021-12-21,4716.0
2021-12-22,4830.0
2021-12-23,4882.0
2021-12-24,4918.0
2021-12-27,4894.0
2021-12-28,4994.0
2021-12-29,5002.0
2021-12-30,5026.0
2021-12-31,5064.0
2022-01-04,5080.0
2022-01-05,5166.0
2022-01-06,5152.0
2022-01-07,5352.0
2022-01-10,5260.0
2022-01-11,5266.0
2022-01-12,5280.0
2022-01-13,5304.0
2022-01-14,5416.0
2022-01-17,5364.0
2022-01-18,5430.0
2022-01-19,5432.0
2022-01-20,5414.0
2022-01-21,5302.0
2022-01-24,5384.0
2022-01-25,5312.0
2022-01-26,5434.0
2022-01-27,5486.0
2022-01-28,5480.0
2022-02-07,5790.0
2022-02-08,5730.0
2022-02-09,5624.0
2022-02-10,5628.0
2022-02-11,5502.0
2022-02-14,5662.0
2022-02-15,5630.0
2022-02-16,5414.0
2022-02-17,5320.0
2022-02-18,5336.0
2022-02-21,5340.0
2022-02-22,5510.0
2022-02-23,5446.0
2022-02-24,5724.0
2022-02-25,5622.0
2022-02-28,5562.0
2022-03-01,5632.0
2022-03-02,5896.0
2022-03-03,6080.0
2022-03-04,5904.0
2022-03-07,6312.0
2022-03-08,6142.0
2022-03-09,6416.0
2022-03-10,5952.0
2022-03-11,5926.0
2022-03-14,5812.0
2022-03-15,5640.0
2022-03-16,5700.0
2022-03-17,5624.0
2022-03-18,5948.0
2022-03-21,5956.0
2022-03-22,6080.0
2022-03-23,6056.0
2022-03-24,6084.0
2022-03-25,6178.0
2022-03-28,6004.0
2022-03-29,5948.0
2022-03-30,5988.0
2022-03-31,5998.0
2022-04-01,5898.0
2022-04-06,6116.0
2022-04-07,5994.0
2022-04-08,5956.0
2022-04-11,5860.0
2022-04-12,6088.0
2022-04-13,6062.0
2022-04-14,6062.0
2022-04-15,6128.0
2022-04-18,6176.0
2022-04-19,6218.0
2022-04-20,6180.0
2022-04-21,6228.0
2022-04-22,6168.0
2022-04-25,5930.0
2022-04-26,6078.0
2022-04-27,6124.0
2022-04-28,6154.0
2022-04-29,6368.0
2022-05-05,6408.0
2022-05-06,6442.0
2022-05-09,6388.0
2022-05-10,6180.0
2022-05-11,6348.0
2022-05-12,6580.0
2022-05-13,6700.0
2022-05-16,6718.0
2022-05-17,6762.0
2022-05-18,6608.0
2022-05-19,6632.0
2022-05-20,6698.0
2022-05-23,6684.0
2022-05-24,6580.0
2022-05-25,6718.0
2022-05-26,6720.0
2022-05-27,6698.0
2022-05-30,6754.0
2022-05-31,6846.0
2022-06-01,6694.0
2022-06-02,6708.0
2022-06-06,7122.0
2022-06-07,7366.0
2022-06-08,7540.0
2022-06-09,7534.0
2022-06-10,7520.0
2022-06-13,7340.0
2022-06-14,7292.0
2022-06-15,7170.0
2022-06-16,7060.0
2022-06-17,6980.0
2022-06-20,6934.0
2022-06-21,6902.0
2022-06-22,6762.0
2022-06-23,6794.0
2022-06-24,6408.0
2022-06-27,6586.0
2022-06-28,6718.0
2022-06-29,6476.0
2022-06-30,6474.0
2022-07-01,6286.0
2022-07-04,6508.0
2022-07-05,6394.0
2022-07-06,6200.0
2022-07-07,6044.0
2022-07-08,6168.0
2022-07-11,6122.0
2022-07-12,5866.0
2022-07-13,5570.0
2022-07-14,5444.0
2022-07-15,5224.0
2022-07-18,5594.0
2022-07-19,5426.0
2022-07-20,5516.0
2022-07-21,5502.0
2022-07-22,5648.0
2022-07-25,5610.0
2022-07-26,5890.0
2022-07-27,5804.0
2022-07-28,5960.0
2022-07-29,5866.0
2022-08-01,5872.0
2022-08-02,5876.0
2022-08-03,5876.0
2022-08-04,5744.0
2022-08-05,5552.0
2022-08-08,5830.0
2022-08-09,5824.0
2022-08-10,5784.0
2022-08-11,5846.0
2022-08-12,6002.0
2022-08-15,6056.0
2022-08-16,5918.0
2022-08-17,5888.0
2022-08-18,5942.0
2022-08-19,5846.0
2022-08-22,5910.0
2022-08-23,6094.0
2022-08-24,6178.0
2022-08-25,6186.0
2022-08-26,6168.0
2022-08-29,6088.0
2022-08-30,6204.0
2022-08-31,6254.0
2022-09-01,6346.0
2022-09-02,6234.0
2022-09-05,6636.0
2022-09-06,6508.0
2022-09-07,6356.0
2022-09-08,6388.0
2022-09-09,6620.0
2022-09-13,6780.0
2022-09-14,6672.0
2022-09-15,6658.0
