datetime,JM2005
2019-05-20,1300.0
2019-05-21,1301.0
2019-05-22,1292.0
2019-05-23,1309.0
2019-05-24,1319.5
2019-05-27,1305.0
2019-05-28,1299.5
2019-05-29,1306.5
2019-05-30,1311.0
2019-05-31,1300.5
2019-06-03,1292.0
2019-06-04,1300.0
2019-06-05,1298.5
2019-06-06,1302.0
2019-06-10,1311.0
2019-06-11,1323.0
2019-06-12,1302.5
2019-06-13,1314.5
2019-06-14,1302.0
2019-06-17,1297.5
2019-06-18,1299.5
2019-06-19,1300.0
2019-06-20,1300.0
2019-06-21,1299.0
2019-06-24,1302.0
2019-06-25,1307.5
2019-06-26,1305.0
2019-06-27,1305.0
2019-06-28,1314.0
2019-07-01,1325.0
2019-07-02,1322.5
2019-07-03,1311.0
2019-07-04,1314.0
2019-07-05,1309.0
2019-07-08,1312.0
2019-07-09,1315.0
2019-07-10,1318.0
2019-07-11,1325.0
2019-07-12,1333.0
2019-07-15,1328.0
2019-07-16,1347.0
2019-07-17,1352.5
2019-07-18,1355.5
2019-07-19,1350.0
2019-07-22,1335.0
2019-07-23,1337.0
2019-07-24,1337.5
2019-07-25,1341.5
2019-07-26,1357.5
2019-07-29,1346.5
2019-07-30,1341.5
2019-07-31,1345.0
2019-08-01,1342.5
2019-08-02,1322.5
2019-08-05,1306.0
2019-08-06,1307.0
2019-08-07,1291.5
2019-08-08,1290.0
2019-08-09,1277.0
2019-08-12,1289.0
2019-08-13,1287.5
2019-08-14,1272.5
2019-08-15,1285.0
2019-08-16,1290.0
2019-08-19,1294.5
2019-08-20,1292.5
2019-08-21,1283.0
2019-08-22,1286.0
2019-08-23,1282.0
2019-08-26,1255.0
2019-08-27,1250.5
2019-08-28,1249.0
2019-08-29,1236.0
2019-08-30,1251.5
2019-09-02,1252.5
2019-09-03,1247.5
2019-09-04,1253.5
2019-09-05,1261.0
2019-09-06,1255.5
2019-09-09,1266.0
2019-09-10,1263.0
2019-09-11,1273.0
2019-09-12,1277.0
2019-09-16,1285.0
2019-09-17,1281.0
2019-09-18,1265.0
2019-09-19,1250.0
2019-09-20,1217.0
2019-09-23,1231.0
2019-09-24,1192.0
2019-09-25,1199.5
2019-09-26,1194.0
2019-09-27,1178.5
2019-09-30,1185.0
2019-10-08,1195.0
2019-10-09,1180.0
2019-10-10,1185.0
2019-10-11,1185.0
2019-10-14,1174.5
2019-10-15,1174.5
2019-10-16,1155.0
2019-10-17,1168.0
2019-10-18,1183.0
2019-10-21,1176.0
2019-10-22,1176.5
2019-10-23,1186.0
2019-10-24,1189.0
2019-10-25,1190.0
2019-10-28,1178.5
2019-10-29,1186.0
2019-10-30,1174.0
2019-10-31,1152.0
2019-11-01,1145.0
2019-11-04,1134.0
2019-11-05,1148.0
2019-11-06,1141.5
2019-11-07,1149.0
2019-11-08,1153.5
2019-11-11,1138.5
2019-11-12,1141.0
2019-11-13,1132.0
2019-11-14,1139.5
2019-11-15,1133.5
2019-11-18,1134.0
2019-11-19,1149.5
2019-11-20,1157.5
2019-11-21,1160.0
2019-11-22,1158.0
2019-11-25,1185.0
2019-11-26,1159.0
2019-11-27,1159.0
2019-11-28,1144.0
2019-11-29,1158.5
2019-12-02,1168.0
2019-12-03,1163.0
2019-12-04,1158.0
2019-12-05,1162.0
2019-12-06,1169.0
2019-12-09,1177.5
2019-12-10,1177.0
2019-12-11,1172.0
2019-12-12,1165.5
2019-12-13,1163.5
2019-12-16,1169.0
2019-12-17,1168.0
2019-12-18,1174.0
2019-12-19,1184.5
2019-12-20,1184.0
2019-12-23,1168.5
2019-12-24,1150.5
2019-12-25,1151.5
2019-12-26,1142.0
2019-12-27,1147.0
2019-12-30,1155.0
2019-12-31,1164.5
2020-01-02,1176.5
2020-01-03,1178.5
2020-01-06,1178.0
2020-01-07,1191.5
2020-01-08,1206.5
2020-01-09,1202.5
2020-01-10,1208.0
2020-01-13,1209.0
2020-01-14,1212.0
2020-01-15,1211.0
2020-01-16,1224.5
2020-01-17,1220.0
2020-01-20,1228.0
2020-01-21,1226.5
2020-01-22,1220.0
2020-01-23,1213.5
2020-02-03,1168.5
2020-02-04,1198.5
2020-02-05,1198.5
2020-02-06,1230.5
2020-02-07,1231.0
2020-02-10,1224.0
2020-02-11,1264.0
2020-02-12,1280.0
2020-02-13,1269.5
2020-02-14,1275.5
2020-02-17,1270.5
2020-02-18,1264.0
2020-02-19,1273.0
2020-02-20,1279.0
2020-02-21,1263.5
2020-02-24,1279.0
2020-02-25,1276.5
2020-02-26,1269.0
2020-02-27,1264.5
2020-02-28,1242.0
2020-03-02,1277.5
2020-03-03,1271.5
2020-03-04,1274.0
2020-03-05,1261.5
2020-03-06,1256.0
2020-03-09,1253.0
2020-03-10,1258.0
2020-03-11,1257.0
2020-03-12,1271.5
2020-03-13,1290.0
2020-03-16,1275.5
2020-03-17,1282.0
2020-03-18,1273.5
2020-03-19,1276.0
2020-03-20,1254.5
2020-03-23,1243.5
2020-03-24,1271.0
2020-03-25,1260.5
2020-03-26,1250.5
2020-03-27,1254.0
2020-03-30,1242.0
2020-03-31,1260.5
2020-04-01,1243.5
2020-04-02,1233.0
2020-04-03,1210.0
2020-04-07,1219.5
2020-04-08,1221.5
2020-04-09,1230.5
2020-04-10,1248.0
2020-04-13,1244.0
2020-04-14,1250.0
2020-04-15,1248.5
2020-04-16,1254.0
2020-04-17,1260.0
2020-04-20,1241.0
2020-04-21,1239.5
2020-04-22,1232.5
2020-04-23,1222.5
2020-04-24,1217.0
