datetime,PP2109
2020-09-15,7531.0
2020-09-16,7604.0
2020-09-17,7533.0
2020-09-18,7566.0
2020-09-21,7667.0
2020-09-22,7505.0
2020-09-23,7495.0
2020-09-24,7456.0
2020-09-25,7545.0
2020-09-28,7568.0
2020-09-29,7565.0
2020-09-30,7459.0
2020-10-09,7588.0
2020-10-12,7620.0
2020-10-13,7571.0
2020-10-14,7584.0
2020-10-15,7582.0
2020-10-16,7570.0
2020-10-19,7555.0
2020-10-20,7548.0
2020-10-21,7560.0
2020-10-22,7562.0
2020-10-23,7520.0
2020-10-26,7495.0
2020-10-27,7534.0
2020-10-28,7540.0
2020-10-29,7523.0
2020-10-30,7516.0
2020-11-02,7666.0
2020-11-03,7668.0
2020-11-04,7670.0
2020-11-05,7625.0
2020-11-06,7607.0
2020-11-09,7650.0
2020-11-10,7654.0
2020-11-11,7729.0
2020-11-12,7738.0
2020-11-13,7839.0
2020-11-16,7960.0
2020-11-17,7982.0
2020-11-18,8099.0
2020-11-19,8130.0
2020-11-20,8091.0
2020-11-23,8192.0
2020-11-24,8233.0
2020-11-25,8261.0
2020-11-26,8232.0
2020-11-27,8292.0
2020-11-30,8248.0
2020-12-01,8187.0
2020-12-02,8088.0
2020-12-03,8069.0
2020-12-04,8169.0
2020-12-07,8265.0
2020-12-08,8184.0
2020-12-09,8179.0
2020-12-10,8276.0
2020-12-11,8461.0
2020-12-14,8351.0
2020-12-15,8255.0
2020-12-16,8220.0
2020-12-17,8291.0
2020-12-18,8345.0
2020-12-21,8300.0
2020-12-22,8200.0
2020-12-23,8166.0
2020-12-24,8225.0
2020-12-25,8087.0
2020-12-28,7966.0
2020-12-29,7935.0
2020-12-30,7973.0
2020-12-31,8039.0
2021-01-04,8023.0
2021-01-05,7972.0
2021-01-06,7924.0
2021-01-07,7890.0
2021-01-08,7765.0
2021-01-11,7799.0
2021-01-12,7841.0
2021-01-13,7941.0
2021-01-14,7898.0
2021-01-15,7936.0
2021-01-18,8149.0
2021-01-19,8071.0
2021-01-20,7988.0
2021-01-21,8060.0
2021-01-22,8101.0
2021-01-25,7997.0
2021-01-26,8015.0
2021-01-27,8095.0
2021-01-28,8161.0
2021-01-29,8192.0
2021-02-01,8091.0
2021-02-02,8103.0
2021-02-03,8152.0
2021-02-04,8230.0
2021-02-05,8245.0
2021-02-08,8232.0
2021-02-09,8171.0
2021-02-10,8110.0
2021-02-18,8500.0
2021-02-19,8595.0
2021-02-22,8896.0
2021-02-23,8764.0
2021-02-24,8731.0
2021-02-25,8916.0
2021-02-26,8923.0
2021-03-01,8915.0
2021-03-02,8880.0
2021-03-03,8939.0
2021-03-04,8892.0
2021-03-05,8944.0
2021-03-08,9177.0
2021-03-09,8918.0
2021-03-10,8788.0
2021-03-11,8897.0
2021-03-12,8983.0
2021-03-15,9037.0
2021-03-16,9062.0
2021-03-17,9009.0
2021-03-18,8908.0
2021-03-19,8696.0
2021-03-22,8749.0
2021-03-23,8589.0
2021-03-24,8584.0
2021-03-25,8585.0
2021-03-26,8649.0
2021-03-29,8565.0
2021-03-30,8573.0
2021-03-31,8500.0
2021-04-01,8642.0
2021-04-02,8705.0
2021-04-06,8690.0
2021-04-07,8725.0
2021-04-08,8597.0
2021-04-09,8540.0
2021-04-12,8427.0
2021-04-13,8389.0
2021-04-14,8406.0
2021-04-15,8553.0
2021-04-16,8600.0
2021-04-19,8523.0
2021-04-20,8503.0
2021-04-21,8309.0
2021-04-22,8378.0
2021-04-23,8398.0
2021-04-26,8425.0
2021-04-27,8566.0
2021-04-28,8581.0
2021-04-29,8577.0
2021-04-30,8465.0
2021-05-06,8726.0
2021-05-07,8875.0
2021-05-10,8778.0
2021-05-11,8729.0
2021-05-12,8973.0
2021-05-13,8874.0
2021-05-14,8760.0
2021-05-17,8737.0
2021-05-18,8757.0
2021-05-19,8626.0
2021-05-20,8450.0
2021-05-21,8359.0
2021-05-24,8383.0
2021-05-25,8378.0
2021-05-26,8482.0
2021-05-27,8326.0
2021-05-28,8306.0
2021-05-31,8332.0
2021-06-01,8435.0
2021-06-02,8388.0
2021-06-03,8375.0
2021-06-04,8268.0
2021-06-07,8108.0
2021-06-08,8126.0
2021-06-09,8187.0
2021-06-10,8181.0
2021-06-11,8214.0
2021-06-15,8236.0
2021-06-16,8288.0
2021-06-17,8276.0
2021-06-18,8242.0
2021-06-21,8285.0
2021-06-22,8376.0
2021-06-23,8438.0
2021-06-24,8467.0
2021-06-25,8575.0
2021-06-28,8608.0
2021-06-29,8500.0
2021-06-30,8490.0
2021-07-01,8550.0
2021-07-02,8543.0
2021-07-05,8640.0
2021-07-06,8616.0
2021-07-07,8426.0
2021-07-08,8418.0
2021-07-09,8548.0
2021-07-12,8589.0
2021-07-13,8581.0
2021-07-14,8485.0
2021-07-15,8368.0
2021-07-16,8412.0
2021-07-19,8602.0
2021-07-20,8582.0
2021-07-21,8629.0
2021-07-22,8633.0
2021-07-23,8606.0
2021-07-26,8430.0
2021-07-27,8366.0
2021-07-28,8455.0
2021-07-29,8577.0
2021-07-30,8613.0
2021-08-02,8428.0
2021-08-03,8291.0
2021-08-04,8352.0
2021-08-05,8307.0
2021-08-06,8359.0
2021-08-09,8339.0
2021-08-10,8479.0
2021-08-11,8531.0
2021-08-12,8537.0
2021-08-13,8541.0
2021-08-16,8570.0
2021-08-17,8586.0
2021-08-18,8556.0
2021-08-19,8420.0
2021-08-20,8416.0
2021-08-23,8441.0
2021-08-24,8458.0
2021-08-25,8433.0
2021-08-26,8279.0
2021-08-27,8325.0
2021-08-30,8368.0
2021-08-31,8336.0
2021-09-01,8373.0
2021-09-02,8499.0
2021-09-03,8513.0
2021-09-06,8500.0
2021-09-07,8600.0
2021-09-08,8569.0
2021-09-09,8550.0
2021-09-10,8570.0
2021-09-13,8650.0
2021-09-14,8568.0
