datetime,J2509
2024-09-19,1898.0
2024-09-20,1950.0
2024-09-24,1948.0
2024-09-25,1971.5
2024-09-26,2031.0
2024-09-30,2288.5
2024-10-08,2204.5
2024-10-09,2221.0
2024-10-10,2150.5
2024-10-11,2170.0
2024-10-14,2211.0
2024-10-15,2207.0
2024-10-16,2175.0
2024-10-17,2102.0
2024-10-18,2099.0
2024-10-21,2124.0
2024-10-22,2078.0
2024-10-23,2098.0
2024-10-24,2075.0
2024-10-25,2110.0
2024-10-28,2180.0
2024-10-29,2162.0
2024-10-30,2189.0
2024-10-31,2162.0
2024-11-01,2131.0
2024-11-04,2129.5
2024-11-05,2175.0
2024-11-06,2131.0
2024-11-07,2135.5
2024-11-08,2110.5
2024-11-11,2060.5
2024-11-12,2051.0
2024-11-14,2030.5
2024-11-15,2028.0
2024-11-18,2046.0
2024-11-19,2069.0
2024-11-20,2050.0
2024-11-21,2074.0
2024-11-22,2028.0
2024-11-25,2044.5
2024-11-26,2047.0
2024-11-27,2032.5
2024-11-28,2000.0
2024-11-29,2011.5
2024-12-02,2020.5
2024-12-03,2013.5
2024-12-04,1989.5
2024-12-05,1967.5
2024-12-06,1960.0
2024-12-09,1953.0
2024-12-10,1995.0
2024-12-11,2016.5
2024-12-12,2032.0
2024-12-13,1975.0
2024-12-16,1950.0
2024-12-17,1948.5
2024-12-18,1899.5
2024-12-19,1879.0
2024-12-20,1895.5
2024-12-23,1890.0
2024-12-24,1881.0
2024-12-25,1879.5
2024-12-26,1866.0
2024-12-27,1848.5
2024-12-30,1862.0
2024-12-31,1880.0
2025-01-02,1892.0
2025-01-03,1831.0
2025-01-06,1816.0
2025-01-07,1793.5
2025-01-08,1759.0
2025-01-09,1762.5
2025-01-10,1747.5
2025-01-13,1790.0
2025-01-14,1800.0
2025-01-15,1798.0
2025-01-16,1837.0
2025-01-17,1850.5
2025-01-20,1818.5
2025-01-21,1831.0
2025-01-22,1825.5
2025-01-23,1818.5
2025-01-24,1835.0
2025-01-27,1845.0
2025-02-05,1779.5
2025-02-06,1813.0
2025-02-07,1854.5
2025-02-10,1818.0
2025-02-11,1798.0
2025-02-12,1797.5
2025-02-13,1770.0
2025-02-14,1761.5
2025-02-17,1766.0
2025-02-18,1780.0
2025-02-19,1778.0
2025-02-20,1812.5
2025-02-21,1816.5
2025-02-24,1775.0
2025-02-25,1750.5
2025-02-26,1741.0
2025-02-27,1754.5
2025-02-28,1760.5
2025-03-03,1762.5
2025-03-04,1747.0
2025-03-05,1701.0
2025-03-06,1709.5
2025-03-07,1708.5
2025-03-10,1671.0
2025-03-11,1670.5
2025-03-12,1671.5
2025-03-13,1713.0
2025-03-14,1705.0
2025-03-17,1682.0
2025-03-18,1670.5
2025-03-19,1638.5
2025-03-20,1633.5
2025-03-21,1616.5
2025-03-24,1651.0
2025-03-25,1646.5
2025-03-26,1659.5
2025-03-27,1672.0
2025-03-28,1661.0
2025-03-31,1640.0
2025-04-01,1686.0
2025-04-02,1677.5
2025-04-03,1664.5
2025-04-07,1620.0
2025-04-08,1580.0
2025-04-09,1567.0
2025-04-10,1588.0
2025-04-11,1570.0
2025-04-14,1585.0
2025-04-15,1583.0
2025-04-16,1566.0
2025-04-17,1555.5
2025-04-18,1552.5
2025-04-21,1574.0
2025-04-22,1530.5
2025-04-23,1595.0
2025-04-24,1590.5
2025-04-25,1566.0
2025-04-28,1562.0
2025-04-29,1553.0
2025-04-30,1538.0
2025-05-06,1502.0
2025-05-07,1507.0
2025-05-08,1478.0
2025-05-09,1446.5
2025-05-12,1471.5
2025-05-13,1447.0
2025-05-14,1482.0
2025-05-15,1472.0
2025-05-16,1445.5
2025-05-19,1428.0
2025-05-20,1407.5
2025-05-21,1417.5
2025-05-22,1406.5
2025-05-23,1383.0
2025-05-26,1375.0
2025-05-27,1364.0
2025-05-28,1338.5
2025-05-29,1332.0
2025-05-30,1308.0
2025-06-03,1299.0
2025-06-04,1367.5
2025-06-05,1342.0
2025-06-06,1350.5
2025-06-09,1339.0
2025-06-10,1349.0
2025-06-11,1356.0
2025-06-12,1328.5
2025-06-13,1349.5
2025-06-16,1371.0
2025-06-17,1365.5
2025-06-18,1375.0
2025-06-19,1374.0
2025-06-20,1384.5
2025-06-23,1385.0
2025-06-24,1351.5
2025-06-25,1387.5
2025-06-26,1395.5
2025-06-27,1421.5
2025-06-30,1404.0
2025-07-01,1388.5
2025-07-02,1442.0
2025-07-03,1445.5
2025-07-04,1433.0
2025-07-07,1422.5
2025-07-08,1424.5
