d,c
2024-01-16,2347.0
2024-01-17,2340.0
2024-01-18,2333.0
2024-01-19,2350.0
2024-01-22,2341.0
2024-01-23,2347.0
2024-01-24,2358.0
2024-01-25,2359.0
2024-01-26,2368.0
2024-01-29,2375.0
2024-01-30,2369.0
2024-01-31,2385.0
2024-02-01,2389.0
2024-02-02,2397.0
2024-02-05,2392.0
2024-02-06,2403.0
2024-02-07,2402.0
2024-02-08,2409.0
2024-02-19,2395.0
2024-02-20,2411.0
2024-02-21,2421.0
2024-02-22,2432.0
2024-02-23,2415.0
2024-02-26,2418.0
2024-02-27,2417.0
2024-02-28,2415.0
2024-02-29,2417.0
2024-03-01,2416.0
2024-03-04,2407.0
2024-03-05,2409.0
2024-03-06,2416.0
2024-03-07,2411.0
2024-03-08,2407.0
2024-03-11,2393.0
2024-03-12,2407.0
2024-03-13,2408.0
2024-03-14,2400.0
2024-03-15,2416.0
2024-03-18,2413.0
2024-03-19,2403.0
2024-03-20,2403.0
2024-03-21,2413.0
2024-03-22,2400.0
2024-03-25,2396.0
2024-03-26,2385.0
2024-03-27,2389.0
2024-03-28,2386.0
2024-03-29,2395.0
2024-04-01,2397.0
2024-04-02,2395.0
2024-04-03,2393.0
2024-04-08,2393.0
2024-04-09,2397.0
2024-04-10,2405.0
2024-04-11,2396.0
2024-04-12,2403.0
2024-04-15,2406.0
2024-04-16,2393.0
2024-04-17,2390.0
2024-04-18,2385.0
2024-04-19,2404.0
2024-04-22,2388.0
2024-04-23,2391.0
2024-04-24,2394.0
2024-04-25,2384.0
2024-04-26,2373.0
2024-04-29,2365.0
2024-04-30,2357.0
2024-05-06,2365.0
2024-05-07,2391.0
2024-05-08,2399.0
2024-05-09,2404.0
2024-05-10,2408.0
2024-05-13,2405.0
2024-05-14,2416.0
2024-05-15,2420.0
2024-05-16,2428.0
2024-05-17,2420.0
2024-05-20,2420.0
2024-05-21,2420.0
2024-05-22,2439.0
2024-05-23,2430.0
2024-05-24,2426.0
2024-05-27,2415.0
2024-05-28,2417.0
2024-05-29,2405.0
2024-05-30,2400.0
2024-05-31,2406.0
2024-06-03,2400.0
2024-06-04,2391.0
2024-06-05,2394.0
2024-06-06,2400.0
2024-06-07,2409.0
2024-06-11,2411.0
2024-06-12,2419.0
2024-06-13,2415.0
2024-06-14,2414.0
2024-06-17,2400.0
2024-06-18,2391.0
2024-06-19,2392.0
2024-06-20,2398.0
2024-06-21,2393.0
2024-06-24,2415.0
2024-06-25,2425.0
2024-06-26,2426.0
2024-06-27,2415.0
2024-06-28,2416.0
2024-07-01,2396.0
2024-07-02,2398.0
2024-07-03,2392.0
2024-07-04,2387.0
2024-07-05,2380.0
2024-07-08,2369.0
2024-07-09,2349.0
2024-07-10,2328.0
2024-07-11,2322.0
2024-07-12,2323.0
2024-07-15,2313.0
2024-07-16,2307.0
2024-07-17,2308.0
2024-07-18,2317.0
2024-07-19,2312.0
2024-07-22,2322.0
2024-07-23,2317.0
2024-07-24,2302.0
2024-07-25,2292.0
2024-07-26,2291.0
2024-07-29,2292.0
2024-07-30,2289.0
2024-07-31,2305.0
2024-08-01,2293.0
2024-08-02,2286.0
2024-08-05,2263.0
2024-08-06,2250.0
2024-08-07,2268.0
2024-08-08,2284.0
2024-08-09,2282.0
2024-08-12,2260.0
2024-08-13,2247.0
2024-08-14,2234.0
2024-08-15,2256.0
2024-08-16,2240.0
2024-08-19,2268.0
