datetime,CF2009
2019-09-17,13875.0
2019-09-18,13740.0
2019-09-19,13730.0
2019-09-20,13770.0
2019-09-23,13665.0
2019-09-24,13450.0
2019-09-25,13400.0
2019-09-26,13280.0
2019-09-27,12970.0
2019-09-30,12850.0
2019-10-08,13025.0
2019-10-09,13165.0
2019-10-10,13205.0
2019-10-11,13205.0
2019-10-14,13615.0
2019-10-15,13440.0
2019-10-16,13470.0
2019-10-17,13555.0
2019-10-18,13570.0
2019-10-21,13550.0
2019-10-22,13640.0
2019-10-23,13660.0
2019-10-24,13645.0
2019-10-25,13710.0
2019-10-28,13635.0
2019-10-29,13930.0
2019-10-30,13965.0
2019-10-31,14095.0
2019-11-01,13995.0
2019-11-04,13900.0
2019-11-05,14050.0
2019-11-06,13980.0
2019-11-07,13835.0
2019-11-08,13860.0
2019-11-11,13740.0
2019-11-12,13740.0
2019-11-13,13955.0
2019-11-14,13890.0
2019-11-15,13910.0
2019-11-18,13940.0
2019-11-19,13765.0
2019-11-20,13820.0
2019-11-21,13610.0
2019-11-22,13690.0
2019-11-25,13695.0
2019-11-26,13790.0
2019-11-27,13750.0
2019-11-28,13665.0
2019-11-29,13680.0
2019-12-02,13525.0
2019-12-03,13430.0
2019-12-04,13370.0
2019-12-05,13465.0
2019-12-06,13700.0
2019-12-09,13655.0
2019-12-10,13615.0
2019-12-11,13640.0
2019-12-12,13755.0
2019-12-13,13785.0
2019-12-16,13760.0
2019-12-17,13795.0
2019-12-18,13745.0
2019-12-19,13820.0
2019-12-20,13830.0
2019-12-23,13780.0
2019-12-24,13810.0
2019-12-25,13750.0
2019-12-26,13845.0
2019-12-27,14085.0
2019-12-30,14390.0
2019-12-31,14380.0
2020-01-02,14380.0
2020-01-03,14425.0
2020-01-06,14485.0
2020-01-07,14630.0
2020-01-08,14580.0
2020-01-09,14660.0
2020-01-10,14695.0
2020-01-13,14840.0
2020-01-14,14565.0
2020-01-15,14325.0
2020-01-16,14415.0
2020-01-17,14430.0
2020-01-20,14395.0
2020-01-21,14200.0
2020-01-22,14125.0
2020-01-23,13845.0
2020-02-03,12950.0
2020-02-04,13040.0
2020-02-05,13395.0
2020-02-06,13570.0
2020-02-07,13590.0
2020-02-10,13530.0
2020-02-11,13595.0
2020-02-12,13530.0
2020-02-13,13495.0
2020-02-14,13490.0
2020-02-17,13985.0
2020-02-18,13650.0
2020-02-19,13735.0
2020-02-20,13795.0
2020-02-21,13725.0
2020-02-24,13395.0
2020-02-25,13480.0
2020-02-26,13270.0
2020-02-27,13090.0
2020-02-28,12625.0
2020-03-02,12850.0
2020-03-03,12990.0
2020-03-04,12960.0
2020-03-05,13235.0
2020-03-06,13070.0
2020-03-09,12625.0
2020-03-10,12915.0
2020-03-11,12785.0
2020-03-12,12615.0
2020-03-13,12245.0
2020-03-16,11900.0
2020-03-17,12030.0
2020-03-18,11990.0
2020-03-19,11535.0
2020-03-20,11430.0
2020-03-23,11020.0
2020-03-24,10810.0
2020-03-25,11155.0
2020-03-26,11105.0
2020-03-27,11180.0
2020-03-30,10840.0
2020-03-31,10940.0
2020-04-01,10740.0
2020-04-02,10895.0
2020-04-03,10875.0
2020-04-07,11180.0
2020-04-08,11505.0
2020-04-09,11515.0
2020-04-10,11535.0
2020-04-13,11340.0
2020-04-14,11415.0
2020-04-15,11380.0
2020-04-16,11310.0
2020-04-17,11400.0
2020-04-20,11520.0
2020-04-21,11165.0
2020-04-22,11295.0
2020-04-23,11695.0
2020-04-24,11460.0
2020-04-27,11465.0
2020-04-28,11400.0
2020-04-29,11450.0
2020-04-30,11650.0
2020-05-06,11335.0
2020-05-07,11540.0
2020-05-08,11655.0
2020-05-11,11620.0
2020-05-12,11535.0
2020-05-13,11550.0
2020-05-14,11490.0
2020-05-15,11645.0
2020-05-18,11590.0
2020-05-19,11730.0
2020-05-20,11800.0
2020-05-21,11790.0
2020-05-22,11580.0
2020-05-25,11620.0
2020-05-26,11630.0
2020-05-27,11605.0
2020-05-28,11560.0
2020-05-29,11480.0
2020-06-01,11695.0
2020-06-02,11740.0
2020-06-03,11785.0
2020-06-04,11780.0
2020-06-05,11985.0
2020-06-08,11985.0
2020-06-09,12095.0
2020-06-10,12020.0
2020-06-11,11975.0
2020-06-12,11855.0
2020-06-15,11715.0
2020-06-16,11835.0
2020-06-17,11840.0
2020-06-18,11890.0
2020-06-19,11910.0
2020-06-22,11730.0
2020-06-23,11670.0
2020-06-24,11650.0
2020-06-29,11665.0
2020-06-30,11675.0
2020-07-01,11785.0
2020-07-02,11890.0
2020-07-03,11950.0
2020-07-06,12025.0
2020-07-07,11950.0
2020-07-08,11925.0
2020-07-09,12110.0
2020-07-10,12055.0
2020-07-13,12130.0
2020-07-14,11995.0
2020-07-15,12080.0
2020-07-16,11950.0
2020-07-17,11945.0
2020-07-20,11980.0
2020-07-21,12080.0
2020-07-22,12165.0
2020-07-23,12070.0
2020-07-24,12010.0
2020-07-27,11935.0
2020-07-28,11965.0
2020-07-29,12070.0
2020-07-30,12060.0
2020-07-31,12010.0
2020-08-03,12125.0
2020-08-04,12055.0
2020-08-05,12070.0
2020-08-06,12275.0
2020-08-07,12340.0
2020-08-10,12140.0
2020-08-11,12170.0
2020-08-12,12280.0
2020-08-13,12185.0
2020-08-14,12215.0
2020-08-17,12285.0
2020-08-18,12285.0
2020-08-19,12220.0
2020-08-20,12225.0
2020-08-21,12280.0
2020-08-24,12290.0
2020-08-25,12290.0
2020-08-26,12325.0
2020-08-27,12315.0
2020-08-28,12360.0
2020-08-31,12485.0
2020-09-01,12520.0
2020-09-02,12500.0
2020-09-03,12425.0
2020-09-04,12280.0
2020-09-07,12305.0
2020-09-08,12355.0
2020-09-09,11830.0
2020-09-10,11980.0
2020-09-11,12030.0
2020-09-14,11945.0
