datetime,B2605
2025-05-20,3404.0
2025-05-21,3404.0
2025-05-22,3388.0
2025-05-23,3386.0
2025-05-26,3372.0
2025-05-27,3393.0
2025-05-28,3370.0
2025-05-29,3357.0
2025-05-30,3345.0
2025-06-03,3338.0
2025-06-04,3332.0
2025-06-05,3336.0
2025-06-06,3357.0
2025-06-09,3372.0
2025-06-10,3367.0
2025-06-11,3360.0
2025-06-12,3362.0
2025-06-13,3371.0
2025-06-16,3403.0
2025-06-17,3406.0
2025-06-18,3418.0
2025-06-19,3434.0
2025-06-20,3433.0
2025-06-23,3423.0
2025-06-24,3406.0
2025-06-25,3386.0
2025-06-26,3377.0
2025-06-27,3376.0
2025-06-30,3379.0
2025-07-01,3378.0
2025-07-02,3370.0
2025-07-03,3386.0
2025-07-04,3388.0
2025-07-07,3377.0
2025-07-08,3380.0
2025-07-09,3376.0
2025-07-10,3377.0
2025-07-11,3379.0
2025-07-14,3379.0
2025-07-15,3380.0
2025-07-16,3383.0
2025-07-17,3400.0
2025-07-18,3430.0
2025-07-21,3434.0
2025-07-22,3435.0
2025-07-23,3443.0
2025-07-24,3446.0
2025-07-25,3449.0
2025-07-28,3437.0
2025-07-29,3443.0
2025-07-30,3442.0
2025-07-31,3434.0
2025-08-01,3440.0
2025-08-04,3443.0
2025-08-05,3463.0
2025-08-06,3476.0
2025-08-07,3478.0
2025-08-08,3488.0
2025-08-11,3504.0
2025-08-12,3521.0
2025-08-13,3570.0
2025-08-14,3557.0
2025-08-15,3549.0
2025-08-18,3573.0
2025-08-19,3582.0
2025-08-20,3579.0
2025-08-21,3561.0
2025-08-22,3564.0
2025-08-25,3580.0
2025-08-26,3568.0
2025-08-27,3551.0
2025-08-28,3538.0
2025-08-29,3540.0
2025-09-01,3533.0
2025-09-02,3525.0
2025-09-03,3533.0
2025-09-04,3516.0
2025-09-05,3527.0
2025-09-08,3526.0
2025-09-09,3521.0
2025-09-10,3494.0
2025-09-11,3512.0
2025-09-12,3519.0
2025-09-15,3512.0
2025-09-16,3516.0
2025-09-17,3492.0
2025-09-18,3470.0
2025-09-19,3498.0
2025-09-22,3495.0
2025-09-23,3415.0
2025-09-24,3429.0
2025-09-25,3455.0
2025-09-26,3443.0
2025-09-29,3434.0
2025-09-30,3425.0
2025-10-09,3461.0
2025-10-10,3464.0
2025-10-13,3452.0
2025-10-14,3431.0
2025-10-15,3447.0
2025-10-16,3449.0
2025-10-17,3421.0
2025-10-20,3450.0
2025-10-21,3465.0
2025-10-22,3458.0
2025-10-23,3481.0
2025-10-24,3485.0
2025-10-27,3508.0
2025-10-28,3504.0
2025-10-29,3506.0
2025-10-30,3509.0
2025-10-31,3516.0
2025-11-03,3529.0
2025-11-04,3523.0
2025-11-05,3538.0
2025-11-06,3542.0
2025-11-07,3521.0
2025-11-10,3539.0
2025-11-11,3544.0
2025-11-12,3560.0
2025-11-13,3565.0
2025-11-14,3566.0
2025-11-17,3531.0
2025-11-18,3554.0
2025-11-19,3555.0
2025-11-20,3525.0
2025-11-21,3503.0
2025-11-24,3520.0
2025-11-25,3527.0
2025-11-26,3536.0
2025-11-27,3549.0
2025-11-28,3562.0
2025-12-01,3561.0
2025-12-02,3578.0
2025-12-03,3576.0
2025-12-04,3559.0
2025-12-05,3548.0
2025-12-08,3506.0
2025-12-09,3479.0
2025-12-10,3480.0
2025-12-11,3490.0
2025-12-12,3503.0
2025-12-15,3486.0
2025-12-16,3497.0
2025-12-17,3459.0
2025-12-18,3442.0
2025-12-19,3414.0
2025-12-22,3429.0
2025-12-23,3437.0
2025-12-24,3421.0
2025-12-25,3460.0
2025-12-26,3491.0
2025-12-29,3483.0
2025-12-30,3492.0
2025-12-31,3459.0
2026-01-05,3459.0
2026-01-06,3497.0
2026-01-07,3536.0
2026-01-08,3510.0
2026-01-09,3519.0
2026-01-12,3522.0
2026-01-13,3492.0
2026-01-14,3473.0
2026-01-15,3441.0
2026-01-16,3443.0
2026-01-19,3438.0
2026-01-20,3464.0
2026-01-21,3453.0
2026-01-22,3501.0
2026-01-23,3493.0
2026-01-26,3535.0
2026-01-27,3535.0
2026-01-28,3571.0
2026-01-29,3596.0
2026-01-30,3551.0
2026-02-02,3491.0
2026-02-03,3468.0
2026-02-04,3473.0
2026-02-05,3468.0
2026-02-06,3468.0
2026-02-09,3471.0
2026-02-10,3468.0
2026-02-11,3506.0
2026-02-12,3525.0
