datetime,B2105
2020-05-20,3039.0
2020-05-21,3032.0
2020-05-22,3031.0
2020-05-25,3071.0
2020-05-26,3064.0
2020-05-27,3083.0
2020-05-28,3070.0
2020-05-29,3088.0
2020-06-01,3082.0
2020-06-02,3073.0
2020-06-03,3089.0
2020-06-04,3090.0
2020-06-05,3108.0
2020-06-08,3103.0
2020-06-09,3107.0
2020-06-10,3099.0
2020-06-11,3089.0
2020-06-12,3110.0
2020-06-15,3091.0
2020-06-16,3099.0
2020-06-17,3088.0
2020-06-18,3085.0
2020-06-19,3092.0
2020-06-22,3100.0
2020-06-23,3087.0
2020-06-24,3090.0
2020-06-29,3063.0
2020-06-30,3064.0
2020-07-01,3107.0
2020-07-02,3119.0
2020-07-03,3119.0
2020-07-06,3155.0
2020-07-07,3130.0
2020-07-08,3128.0
2020-07-09,3134.0
2020-07-10,3130.0
2020-07-13,3110.0
2020-07-14,3101.0
2020-07-15,3101.0
2020-07-16,3099.0
2020-07-17,3123.0
2020-07-20,3150.0
2020-07-21,3126.0
2020-07-22,3138.0
2020-07-23,3156.0
2020-07-24,3185.0
2020-07-27,3167.0
2020-07-28,3133.0
2020-07-29,3145.0
2020-07-30,3153.0
2020-07-31,3164.0
2020-08-03,3209.0
2020-08-04,3197.0
2020-08-05,3173.0
2020-08-06,3169.0
2020-08-07,3159.0
2020-08-10,3133.0
2020-08-11,3136.0
2020-08-12,3140.0
2020-08-13,3177.0
2020-08-14,3189.0
2020-08-17,3223.0
2020-08-18,3227.0
2020-08-19,3237.0
2020-08-20,3227.0
2020-08-21,3224.0
2020-08-24,3238.0
2020-08-25,3242.0
2020-08-26,3264.0
2020-08-27,3265.0
2020-08-28,3298.0
2020-08-31,3351.0
2020-09-01,3348.0
2020-09-02,3350.0
2020-09-03,3358.0
2020-09-04,3395.0
2020-09-07,3408.0
2020-09-08,3442.0
2020-09-09,3412.0
2020-09-10,3419.0
2020-09-11,3475.0
2020-09-14,3532.0
2020-09-15,3539.0
2020-09-16,3500.0
2020-09-17,3550.0
2020-09-18,3637.0
2020-09-21,3660.0
2020-09-22,3565.0
2020-09-23,3515.0
2020-09-24,3487.0
2020-09-25,3474.0
2020-09-28,3502.0
2020-09-29,3471.0
2020-09-30,3434.0
2020-10-09,3620.0
2020-10-12,3678.0
2020-10-13,3619.0
2020-10-14,3610.0
2020-10-15,3596.0
2020-10-16,3620.0
2020-10-19,3620.0
2020-10-20,3642.0
2020-10-21,3661.0
2020-10-22,3665.0
2020-10-23,3615.0
2020-10-26,3672.0
2020-10-27,3669.0
2020-10-28,3645.0
2020-10-29,3595.0
2020-10-30,3576.0
2020-11-02,3561.0
2020-11-03,3598.0
2020-11-04,3635.0
2020-11-05,3718.0
2020-11-06,3722.0
2020-11-09,3675.0
2020-11-10,3690.0
2020-11-11,3798.0
2020-11-12,3758.0
2020-11-13,3761.0
2020-11-16,3748.0
2020-11-17,3792.0
2020-11-18,3792.0
2020-11-19,3822.0
2020-11-20,3838.0
2020-11-23,3863.0
2020-11-24,3822.0
2020-11-25,3825.0
2020-11-26,3820.0
2020-11-27,3808.0
2020-11-30,3821.0
2020-12-01,3727.0
2020-12-02,3672.0
2020-12-03,3676.0
2020-12-04,3721.0
2020-12-07,3709.0
2020-12-08,3670.0
2020-12-09,3675.0
2020-12-10,3705.0
2020-12-11,3686.0
2020-12-14,3722.0
2020-12-15,3704.0
2020-12-16,3756.0
2020-12-17,3764.0
2020-12-18,3850.0
2020-12-21,3924.0
2020-12-22,3878.0
2020-12-23,3928.0
2020-12-24,3957.0
2020-12-25,3970.0
2020-12-28,3936.0
2020-12-29,3889.0
2020-12-30,3987.0
2020-12-31,4089.0
2021-01-04,4110.0
2021-01-05,4118.0
2021-01-06,4170.0
2021-01-07,4170.0
2021-01-08,4180.0
2021-01-11,4225.0
2021-01-12,4212.0
2021-01-13,4330.0
2021-01-14,4258.0
2021-01-15,4228.0
2021-01-18,4211.0
2021-01-19,4178.0
2021-01-20,4058.0
2021-01-21,4107.0
2021-01-22,4017.0
2021-01-25,3977.0
2021-01-26,3985.0
2021-01-27,4100.0
2021-01-28,4050.0
2021-01-29,4054.0
2021-02-01,4046.0
2021-02-02,3968.0
2021-02-03,3956.0
2021-02-04,4013.0
2021-02-05,4063.0
2021-02-08,4030.0
2021-02-09,4130.0
2021-02-10,4081.0
2021-02-18,4136.0
2021-02-19,4162.0
2021-02-22,4236.0
2021-02-23,4312.0
2021-02-24,4306.0
2021-02-25,4322.0
2021-02-26,4178.0
2021-03-01,4245.0
2021-03-02,4153.0
2021-03-03,4220.0
2021-03-04,4220.0
2021-03-05,4254.0
2021-03-08,4359.0
2021-03-09,4265.0
2021-03-10,4178.0
2021-03-11,4091.0
2021-03-12,4105.0
2021-03-15,4129.0
2021-03-16,4163.0
2021-03-17,4180.0
2021-03-18,4099.0
2021-03-19,4026.0
2021-03-22,4037.0
2021-03-23,4066.0
2021-03-24,4162.0
2021-03-25,4186.0
2021-03-26,4080.0
2021-03-29,3976.0
2021-03-30,3933.0
2021-03-31,3924.0
2021-04-01,4134.0
2021-04-02,4127.0
2021-04-06,4135.0
2021-04-07,4182.0
2021-04-08,4105.0
2021-04-09,4073.0
2021-04-12,3993.0
2021-04-13,3993.0
2021-04-14,4008.0
2021-04-15,4059.0
2021-04-16,4114.0
2021-04-19,4086.0
2021-04-20,4126.0
2021-04-21,4168.0
2021-04-22,4221.0
2021-04-23,4226.0
2021-04-26,4194.0
2021-04-27,4227.0
2021-04-28,4108.0
2021-04-29,4074.0
2021-04-30,3954.0
2021-05-06,4078.0
2021-05-07,4272.0
2021-05-10,4301.0
2021-05-12,4416.0
2021-05-19,4250.0
