datetime,OI2105
2020-05-20,6656.0
2020-05-21,6640.0
2020-05-22,6572.0
2020-05-25,6582.0
2020-05-26,6581.0
2020-05-27,6587.0
2020-05-28,6725.0
2020-05-29,6737.0
2020-06-01,6780.0
2020-06-02,6780.0
2020-06-03,6826.0
2020-06-04,6842.0
2020-06-05,6825.0
2020-06-08,6846.0
2020-06-09,6893.0
2020-06-10,6840.0
2020-06-11,6843.0
2020-06-12,6830.0
2020-06-15,6855.0
2020-06-16,6889.0
2020-06-17,6935.0
2020-06-18,6965.0
2020-06-19,7032.0
2020-06-22,7028.0
2020-06-23,7011.0
2020-06-24,7062.0
2020-06-29,7020.0
2020-06-30,7013.0
2020-07-01,7044.0
2020-07-02,7072.0
2020-07-03,7085.0
2020-07-06,7155.0
2020-07-07,7178.0
2020-07-08,7236.0
2020-07-09,7266.0
2020-07-10,7238.0
2020-07-13,7311.0
2020-07-14,7377.0
2020-07-15,7387.0
2020-07-16,7429.0
2020-07-17,7708.0
2020-07-20,7910.0
2020-07-21,7830.0
2020-07-22,7655.0
2020-07-23,7729.0
2020-07-24,7723.0
2020-07-27,7680.0
2020-07-28,7634.0
2020-07-29,7769.0
2020-07-30,7785.0
2020-07-31,7889.0
2020-08-03,8083.0
2020-08-04,8150.0
2020-08-05,8097.0
2020-08-06,8210.0
2020-08-07,8177.0
2020-08-10,7996.0
2020-08-11,8035.0
2020-08-12,7993.0
2020-08-13,8100.0
2020-08-14,8142.0
2020-08-17,8201.0
2020-08-18,8170.0
2020-08-19,8255.0
2020-08-20,8173.0
2020-08-21,8180.0
2020-08-24,8160.0
2020-08-25,8068.0
2020-08-26,8100.0
2020-08-27,8071.0
2020-08-28,8174.0
2020-08-31,8230.0
2020-09-01,8285.0
2020-09-02,8285.0
2020-09-03,8286.0
2020-09-04,8276.0
2020-09-07,8245.0
2020-09-08,8280.0
2020-09-09,8259.0
2020-09-10,8224.0
2020-09-11,8231.0
2020-09-14,8345.0
2020-09-15,8336.0
2020-09-16,8336.0
2020-09-17,8438.0
2020-09-18,8605.0
2020-09-21,8770.0
2020-09-22,8665.0
2020-09-23,8452.0
2020-09-24,8342.0
2020-09-25,8377.0
2020-09-28,8342.0
2020-09-29,8315.0
2020-09-30,8218.0
2020-10-09,8437.0
2020-10-12,8590.0
2020-10-13,8566.0
2020-10-14,8545.0
2020-10-15,8498.0
2020-10-16,8504.0
2020-10-19,8350.0
2020-10-20,8428.0
