datetime,TA2101
2020-02-10,4632.0
2020-02-11,4660.0
2020-02-12,4646.0
2020-02-13,4664.0
2020-02-14,4676.0
2020-02-17,4704.0
2020-02-18,4674.0
2020-02-19,4684.0
2020-02-20,4708.0
2020-02-21,4716.0
2020-02-24,4682.0
2020-02-25,4670.0
2020-02-26,4606.0
2020-02-27,4540.0
2020-02-28,4460.0
2020-03-02,4500.0
2020-03-03,4544.0
2020-03-04,4566.0
2020-03-05,4554.0
2020-03-06,4494.0
2020-03-09,4278.0
2020-03-10,4176.0
2020-03-11,4180.0
2020-03-12,4096.0
2020-03-13,4090.0
2020-03-16,4000.0
2020-03-17,3932.0
2020-03-18,3826.0
2020-03-19,3688.0
2020-03-20,3790.0
2020-03-23,3658.0
2020-03-24,3600.0
2020-03-25,3622.0
2020-03-26,3604.0
2020-03-27,3560.0
2020-03-30,3398.0
2020-03-31,3468.0
2020-04-01,3414.0
2020-04-02,3554.0
2020-04-03,3596.0
2020-04-07,3636.0
2020-04-08,3626.0
2020-04-09,3710.0
2020-04-10,3692.0
2020-04-13,3610.0
2020-04-14,3642.0
2020-04-15,3640.0
2020-04-16,3592.0
2020-04-17,3586.0
2020-04-20,3554.0
2020-04-21,3468.0
2020-04-22,3278.0
2020-04-23,3490.0
2020-04-24,3494.0
2020-04-27,3444.0
2020-04-28,3484.0
2020-04-29,3550.0
2020-04-30,3576.0
2020-05-06,3648.0
2020-05-07,3654.0
2020-05-08,3654.0
2020-05-11,3630.0
2020-05-12,3608.0
2020-05-13,3596.0
2020-05-14,3620.0
2020-05-15,3706.0
2020-05-18,3732.0
2020-05-19,3744.0
2020-05-20,3848.0
2020-05-21,3848.0
2020-05-22,3752.0
2020-05-25,3784.0
2020-05-26,3788.0
2020-05-27,3762.0
2020-05-28,3796.0
2020-05-29,3746.0
2020-06-01,3828.0
2020-06-02,3822.0
2020-06-03,3862.0
2020-06-04,3800.0
2020-06-05,3832.0
2020-06-08,3902.0
2020-06-09,3886.0
2020-06-10,3868.0
2020-06-11,3838.0
2020-06-12,3826.0
2020-06-15,3790.0
2020-06-16,3848.0
2020-06-17,3868.0
2020-06-18,3856.0
2020-06-19,3880.0
2020-06-22,3870.0
2020-06-23,3858.0
2020-06-24,3856.0
2020-06-29,3780.0
2020-06-30,3802.0
2020-07-01,3802.0
2020-07-02,3816.0
2020-07-03,3822.0
2020-07-06,3844.0
2020-07-07,3784.0
2020-07-08,3796.0
2020-07-09,3788.0
2020-07-10,3734.0
2020-07-13,3768.0
2020-07-14,3770.0
2020-07-15,3770.0
2020-07-16,3754.0
2020-07-17,3724.0
2020-07-20,3700.0
2020-07-21,3722.0
2020-07-22,3722.0
2020-07-23,3742.0
2020-07-24,3740.0
2020-07-27,3722.0
2020-07-28,3744.0
2020-07-29,3740.0
2020-07-30,3752.0
2020-07-31,3764.0
2020-08-03,3720.0
2020-08-04,3736.0
2020-08-05,3772.0
2020-08-06,3780.0
2020-08-07,3818.0
2020-08-10,3824.0
2020-08-11,3816.0
2020-08-12,3784.0
2020-08-13,3764.0
2020-08-14,3770.0
2020-08-17,3774.0
2020-08-18,3762.0
2020-08-19,3746.0
2020-08-20,3728.0
2020-08-21,3724.0
2020-08-24,3738.0
2020-08-25,3750.0
2020-08-26,3760.0
2020-08-27,3742.0
2020-08-28,3702.0
2020-08-31,3748.0
2020-09-01,3752.0
2020-09-02,3800.0
2020-09-03,3736.0
2020-09-04,3722.0
2020-09-07,3726.0
2020-09-08,3740.0
2020-09-09,3636.0
2020-09-10,3646.0
2020-09-11,3612.0
2020-09-14,3630.0
2020-09-15,3648.0
2020-09-16,3660.0
2020-09-17,3626.0
2020-09-18,3650.0
2020-09-21,3596.0
2020-09-22,3580.0
2020-09-23,3522.0
2020-09-24,3542.0
2020-09-25,3526.0
2020-09-28,3460.0
2020-09-29,3464.0
2020-09-30,3420.0
2020-10-09,3448.0
2020-10-12,3480.0
2020-10-13,3480.0
2020-10-14,3546.0
2020-10-15,3588.0
2020-10-16,3612.0
2020-10-19,3600.0
2020-10-20,3614.0
2020-10-21,3634.0
2020-10-22,3586.0
2020-10-23,3540.0
2020-10-26,3488.0
2020-10-27,3474.0
2020-10-28,3440.0
2020-10-29,3432.0
2020-10-30,3360.0
2020-11-02,3350.0
2020-11-03,3380.0
2020-11-04,3368.0
2020-11-05,3296.0
2020-11-06,3228.0
2020-11-09,3250.0
2020-11-10,3286.0
2020-11-11,3380.0
2020-11-12,3376.0
2020-11-13,3364.0
2020-11-16,3378.0
2020-11-17,3376.0
2020-11-18,3416.0
2020-11-19,3430.0
2020-11-20,3472.0
2020-11-23,3458.0
2020-11-24,3488.0
2020-11-25,3486.0
2020-11-26,3478.0
2020-11-27,3498.0
2020-11-30,3414.0
2020-12-01,3428.0
2020-12-02,3416.0
2020-12-03,3458.0
2020-12-04,3580.0
2020-12-07,3638.0
2020-12-08,3592.0
2020-12-09,3552.0
2020-12-10,3538.0
2020-12-11,3612.0
2020-12-14,3706.0
2020-12-15,3676.0
2020-12-16,3686.0
2020-12-17,3744.0
2020-12-18,3710.0
2020-12-21,3684.0
2020-12-22,3646.0
2020-12-23,3644.0
2020-12-24,3680.0
2020-12-25,3696.0
2020-12-28,3650.0
2020-12-29,3648.0
2020-12-30,3658.0
2020-12-31,3702.0
2021-01-04,3802.0
2021-01-05,3774.0
2021-01-06,3836.0
2021-01-07,3952.0
2021-01-08,3914.0
2021-01-11,3794.0
2021-01-12,3850.0
2021-01-13,3934.0
2021-01-14,3926.0
2021-01-15,3940.0
