d,c
2019-09-17,5264.0
2019-09-18,5162.0
2019-09-19,5132.0
2019-09-20,5100.0
2019-09-23,5124.0
2019-09-24,5060.0
2019-09-25,5060.0
2019-09-26,5070.0
2019-09-27,5034.0
2019-09-30,4992.0
2019-10-08,5056.0
2019-10-09,5136.0
2019-10-10,5130.0
2019-10-11,5164.0
2019-10-14,5030.0
2019-10-15,5024.0
2019-10-16,5112.0
2019-10-17,5118.0
2019-10-18,5126.0
2019-10-21,5168.0
2019-10-22,5116.0
2019-10-23,5198.0
2019-10-24,5228.0
2019-10-25,5258.0
2019-10-28,5276.0
2019-10-29,5272.0
2019-10-30,5350.0
2019-10-31,5318.0
2019-11-01,5316.0
2019-11-04,5366.0
2019-11-05,5424.0
2019-11-06,5376.0
2019-11-07,5330.0
2019-11-08,5352.0
2019-11-11,5550.0
2019-11-12,5506.0
2019-11-13,5486.0
2019-11-14,5454.0
2019-11-15,5406.0
2019-11-18,5464.0
2019-11-19,5494.0
2019-11-20,5638.0
2019-11-21,5610.0
2019-11-22,5596.0
2019-11-25,5698.0
2019-11-26,5520.0
2019-11-27,5520.0
2019-11-28,5472.0
2019-11-29,5590.0
2019-12-02,5514.0
2019-12-03,5532.0
2019-12-04,5512.0
2019-12-05,5574.0
2019-12-06,5616.0
2019-12-09,5660.0
2019-12-10,5634.0
2019-12-11,5574.0
2019-12-12,5606.0
2019-12-13,5634.0
2019-12-16,5626.0
2019-12-17,5670.0
2019-12-18,5626.0
2019-12-19,5646.0
2019-12-20,5768.0
2019-12-23,5748.0
2019-12-24,5764.0
2019-12-25,5764.0
2019-12-26,5794.0
2019-12-27,5976.0
2019-12-30,5978.0
2019-12-31,6044.0
2020-01-02,6042.0
2020-01-03,6012.0
2020-01-06,6016.0
2020-01-07,6028.0
2020-01-08,5992.0
2020-01-09,6046.0
2020-01-10,6104.0
2020-01-13,6032.0
2020-01-14,5886.0
2020-01-15,5836.0
2020-01-16,5796.0
2020-01-17,5828.0
2020-01-20,5868.0
2020-01-21,5698.0
2020-01-22,5796.0
2020-01-23,5812.0
2020-02-03,5404.0
2020-02-04,5468.0
2020-02-05,5570.0
2020-02-06,5714.0
2020-02-07,5736.0
2020-02-10,5628.0
2020-02-11,5578.0
2020-02-12,5518.0
2020-02-13,5524.0
2020-02-14,5436.0
2020-02-17,5542.0
2020-02-18,5490.0
2020-02-19,5432.0
2020-02-20,5442.0
2020-02-21,5456.0
2020-02-24,5402.0
2020-02-25,5332.0
2020-02-26,5258.0
2020-02-27,5276.0
2020-02-28,5018.0
2020-03-02,5154.0
2020-03-03,5122.0
2020-03-04,5228.0
2020-03-05,5342.0
2020-03-06,5234.0
2020-03-09,4990.0
2020-03-10,5004.0
2020-03-11,4940.0
2020-03-12,4758.0
2020-03-13,4676.0
2020-03-16,4544.0
2020-03-17,4606.0
2020-03-18,4596.0
2020-03-19,4660.0
2020-03-20,4684.0
2020-03-23,4588.0
2020-03-24,4728.0
2020-03-25,4902.0
2020-03-26,4716.0
2020-03-27,4780.0
2020-03-30,4872.0
2020-03-31,4762.0
2020-04-01,4714.0
2020-04-02,4760.0
2020-04-03,4660.0
2020-04-07,4738.0
2020-04-08,4842.0
2020-04-09,4894.0
2020-04-10,4752.0
2020-04-13,4692.0
2020-04-14,4678.0
2020-04-15,4702.0
2020-04-16,4584.0
2020-04-17,4688.0
2020-04-20,4674.0
2020-04-21,4458.0
2020-04-22,4410.0
2020-04-23,4474.0
2020-04-24,4360.0
2020-04-27,4324.0
2020-04-28,4324.0
2020-04-29,4346.0
2020-04-30,4462.0
2020-05-06,4342.0
2020-05-07,4342.0
