datetime,SA2509
2024-09-18,1473.0
2024-09-19,1496.0
2024-09-20,1459.0
2024-09-23,1479.0
2024-09-24,1562.0
2024-09-25,1578.0
2024-09-26,1613.0
2024-09-27,1700.0
2024-09-30,1833.0
2024-10-08,1638.0
2024-10-09,1664.0
2024-10-10,1672.0
2024-10-11,1704.0
2024-10-14,1712.0
2024-10-15,1806.0
2024-10-16,1769.0
2024-10-17,1679.0
2024-10-18,1699.0
2024-10-21,1707.0
2024-10-22,1711.0
2024-10-23,1696.0
2024-10-24,1720.0
2024-10-25,1699.0
2024-10-28,1720.0
2024-10-29,1702.0
2024-10-30,1732.0
2024-10-31,1737.0
2024-11-01,1724.0
2024-11-04,1700.0
2024-11-05,1728.0
2024-11-06,1708.0
2024-11-07,1727.0
2024-11-08,1706.0
2024-11-11,1682.0
2024-11-12,1690.0
2024-11-13,1701.0
2024-11-14,1687.0
2024-11-15,1664.0
2024-11-18,1665.0
2024-11-19,1654.0
2024-11-20,1646.0
2024-11-21,1673.0
2024-11-22,1649.0
2024-11-25,1660.0
2024-11-26,1653.0
2024-11-27,1668.0
2024-11-28,1662.0
2024-11-29,1657.0
2024-12-02,1658.0
2024-12-03,1649.0
2024-12-04,1598.0
2024-12-05,1597.0
2024-12-06,1600.0
2024-12-09,1578.0
2024-12-10,1597.0
2024-12-11,1610.0
2024-12-12,1609.0
2024-12-13,1580.0
2024-12-16,1549.0
2024-12-17,1544.0
2024-12-18,1517.0
2024-12-19,1544.0
2024-12-20,1542.0
2024-12-23,1533.0
2024-12-24,1570.0
2024-12-25,1555.0
2024-12-26,1552.0
2024-12-27,1538.0
2024-12-30,1532.0
2024-12-31,1522.0
2025-01-02,1536.0
2025-01-03,1499.0
2025-01-06,1496.0
2025-01-07,1482.0
2025-01-08,1465.0
2025-01-09,1480.0
2025-01-10,1476.0
2025-01-13,1502.0
2025-01-14,1539.0
2025-01-15,1534.0
2025-01-16,1553.0
2025-01-17,1579.0
2025-01-20,1563.0
2025-01-21,1561.0
2025-01-22,1552.0
2025-01-23,1559.0
2025-01-24,1577.0
2025-01-27,1551.0
2025-02-05,1523.0
2025-02-06,1514.0
2025-02-07,1543.0
2025-02-10,1547.0
2025-02-11,1539.0
2025-02-12,1551.0
2025-02-13,1513.0
2025-02-14,1537.0
2025-02-17,1582.0
2025-02-18,1575.0
2025-02-19,1577.0
2025-02-20,1603.0
2025-02-21,1589.0
2025-02-24,1598.0
2025-02-25,1570.0
2025-02-26,1581.0
2025-02-27,1614.0
2025-02-28,1622.0
2025-03-03,1610.0
2025-03-04,1587.0
2025-03-05,1541.0
2025-03-06,1537.0
2025-03-07,1512.0
2025-03-10,1500.0
2025-03-11,1496.0
2025-03-12,1494.0
2025-03-13,1502.0
2025-03-14,1512.0
2025-03-17,1495.0
2025-03-18,1483.0
2025-03-19,1481.0
2025-03-20,1489.0
2025-03-21,1461.0
