datetime,B2405
2023-05-18,3715.0
2023-05-19,3725.0
2023-05-22,3662.0
2023-05-23,3676.0
2023-05-24,3643.0
2023-05-25,3640.0
2023-05-26,3687.0
2023-05-29,3672.0
2023-05-30,3660.0
2023-05-31,3595.0
2023-06-01,3624.0
2023-06-02,3621.0
2023-06-05,3682.0
2023-06-06,3680.0
2023-06-07,3634.0
2023-06-08,3640.0
2023-06-09,3668.0
2023-06-12,3679.0
2023-06-13,3686.0
2023-06-14,3717.0
2023-06-15,3732.0
2023-06-16,3804.0
2023-06-19,3858.0
2023-06-20,3881.0
2023-06-21,3889.0
2023-06-26,3851.0
2023-06-27,3851.0
2023-06-28,3848.0
2023-06-29,3819.0
2023-06-30,3853.0
2023-07-03,4042.0
2023-07-04,3972.0
2023-07-05,3975.0
2023-07-06,3959.0
2023-07-07,3912.0
2023-07-10,3896.0
2023-07-11,3902.0
2023-07-12,3923.0
2023-07-13,3890.0
2023-07-14,3892.0
2023-07-17,3884.0
2023-07-18,3891.0
2023-07-19,3983.0
2023-07-20,4028.0
2023-07-21,3981.0
2023-07-24,3974.0
2023-07-25,3987.0
2023-07-26,4006.0
2023-07-27,4039.0
2023-07-28,4006.0
2023-07-31,3962.0
2023-08-01,3989.0
2023-08-02,3986.0
2023-08-03,3941.0
2023-08-04,3967.0
2023-08-07,3951.0
2023-08-08,3934.0
2023-08-09,3974.0
2023-08-10,3980.0
2023-08-11,3984.0
2023-08-14,4000.0
2023-08-15,4035.0
2023-08-16,4037.0
2023-08-17,4085.0
2023-08-18,4120.0
2023-08-21,4179.0
2023-08-22,4087.0
2023-08-23,4090.0
2023-08-24,4119.0
2023-08-25,4179.0
2023-08-28,4182.0
2023-08-29,4180.0
2023-08-30,4211.0
2023-08-31,4214.0
2023-09-01,4216.0
2023-09-04,4154.0
2023-09-05,4172.0
2023-09-06,4210.0
2023-09-07,4175.0
2023-09-08,4117.0
2023-09-11,4140.0
2023-09-12,4121.0
2023-09-13,4050.0
2023-09-14,4037.0
2023-09-15,4105.0
2023-09-18,4085.0
2023-09-19,4015.0
2023-09-20,4059.0
2023-09-21,3998.0
2023-09-22,4022.0
2023-09-25,4010.0
2023-09-26,4018.0
2023-09-27,4035.0
2023-09-28,4050.0
2023-10-09,3960.0
2023-10-10,3915.0
2023-10-11,3944.0
2023-10-12,3948.0
2023-10-13,4009.0
2023-10-16,4007.0
2023-10-17,3997.0
2023-10-18,4011.0
2023-10-19,4025.0
2023-10-20,4018.0
2023-10-23,3987.0
2023-10-24,3974.0
2023-10-25,3993.0
2023-10-26,4012.0
2023-10-27,4020.0
2023-10-30,4063.0
2023-10-31,3998.0
2023-11-01,4029.0
2023-11-02,4056.0
2023-11-03,4082.0
2023-11-06,4170.0
2023-11-07,4133.0
2023-11-08,4161.0
2023-11-09,4158.0
2023-11-10,4105.0
2023-11-13,4134.0
2023-11-14,4180.0
2023-11-15,4228.0
2023-11-16,4214.0
2023-11-17,4160.0
2023-11-20,4148.0
2023-11-21,4167.0
2023-11-22,4157.0
2023-11-23,4123.0
2023-11-24,4119.0
2023-11-27,4076.0
2023-11-28,4072.0
2023-11-29,4065.0
2023-11-30,4093.0
2023-12-01,4027.0
2023-12-04,3990.0
2023-12-05,3989.0
2023-12-06,3973.0
2023-12-07,3964.0
2023-12-08,4014.0
2023-12-11,4015.0
2023-12-12,4056.0
2023-12-13,4020.0
2023-12-14,3981.0
2023-12-15,3974.0
2023-12-18,3960.0
2023-12-19,3955.0
2023-12-20,3939.0
2023-12-21,3937.0
2023-12-22,3895.0
2023-12-25,3924.0
2023-12-26,3929.0
2023-12-27,3954.0
2023-12-28,3950.0
2023-12-29,3892.0
2024-01-02,3826.0
2024-01-03,3803.0
2024-01-04,3813.0
2024-01-05,3775.0
2024-01-08,3732.0
2024-01-09,3740.0
2024-01-10,3733.0
2024-01-11,3724.0
2024-01-12,3680.0
2024-01-15,3656.0
2024-01-16,3672.0
2024-01-17,3633.0
2024-01-18,3623.0
2024-01-19,3653.0
2024-01-22,3655.0
2024-01-23,3660.0
2024-01-24,3673.0
2024-01-25,3658.0
2024-01-26,3606.0
2024-01-29,3508.0
2024-01-30,3452.0
2024-01-31,3486.0
2024-02-01,3517.0
2024-02-02,3478.0
2024-02-05,3467.0
2024-02-06,3482.0
2024-02-07,3455.0
2024-02-08,3488.0
2024-02-19,3518.0
2024-02-20,3511.0
2024-02-21,3489.0
2024-02-22,3486.0
2024-02-23,3477.0
2024-02-26,3463.0
2024-02-27,3517.0
2024-02-28,3527.0
2024-02-29,3549.0
2024-03-01,3638.0
2024-03-04,3670.0
2024-03-05,3670.0
2024-03-06,3676.0
2024-03-07,3689.0
2024-03-08,3799.0
2024-03-11,3762.0
2024-03-12,3793.0
2024-03-13,3795.0
2024-03-14,3852.0
2024-03-15,3879.0
2024-03-18,3859.0
2024-03-19,3880.0
2024-03-20,3933.0
2024-03-21,3986.0
2024-03-22,3918.0
2024-03-25,3859.0
2024-03-26,3850.0
2024-03-27,3820.0
2024-03-28,3775.0
2024-03-29,3820.0
2024-04-01,3865.0
2024-04-02,3788.0
2024-04-03,3775.0
2024-04-08,3784.0
2024-04-09,3756.0
2024-04-10,3744.0
2024-04-11,3720.0
2024-04-12,3759.0
2024-04-15,3789.0
2024-04-16,3810.0
2024-04-17,3698.0
2024-04-18,3752.0
2024-04-19,3732.0
2024-04-22,3705.0
2024-04-23,3774.0
2024-04-24,3745.0
2024-04-25,3707.0
2024-04-26,3739.0
2024-04-29,3724.0
2024-04-30,3739.0
2024-05-06,3820.0
2024-05-07,3910.0
2024-05-08,3875.0
