datetime,CF2109
2020-09-15,13500.0
2020-09-16,13480.0
2020-09-17,13475.0
2020-09-18,13515.0
2020-09-21,13640.0
2020-09-22,13645.0
2020-09-23,13500.0
2020-09-24,13385.0
2020-09-25,13355.0
2020-09-28,13480.0
2020-09-29,13440.0
2020-09-30,13455.0
2020-10-09,13900.0
2020-10-12,14445.0
2020-10-13,14575.0
2020-10-14,14740.0
2020-10-15,14740.0
2020-10-16,14840.0
2020-10-19,15260.0
2020-10-20,15105.0
2020-10-21,14960.0
2020-10-22,14835.0
2020-10-23,14785.0
2020-10-26,14790.0
2020-10-27,14790.0
2020-10-28,14945.0
2020-10-29,14680.0
2020-10-30,14450.0
2020-11-02,14335.0
2020-11-03,14265.0
2020-11-04,14570.0
2020-11-05,14520.0
2020-11-06,14240.0
2020-11-09,14350.0
2020-11-10,14320.0
2020-11-11,14400.0
2020-11-12,14410.0
2020-11-13,14315.0
2020-11-16,14310.0
2020-11-17,14275.0
2020-11-18,14285.0
2020-11-19,14440.0
2020-11-20,14380.0
2020-11-23,14555.0
2020-11-24,14790.0
2020-11-25,14670.0
2020-11-26,14580.0
2020-11-27,14825.0
2020-11-30,14820.0
2020-12-01,14740.0
2020-12-02,14625.0
2020-12-03,14680.0
2020-12-04,14605.0
2020-12-07,14830.0
2020-12-08,14740.0
2020-12-09,14715.0
2020-12-10,14755.0
2020-12-11,15020.0
2020-12-14,15075.0
2020-12-15,15015.0
2020-12-16,14995.0
2020-12-17,15030.0
2020-12-18,15130.0
2020-12-21,15250.0
2020-12-22,14700.0
2020-12-23,14895.0
2020-12-24,14970.0
2020-12-25,15100.0
2020-12-28,15035.0
2020-12-29,15035.0
2020-12-30,15180.0
2020-12-31,15205.0
2021-01-04,15520.0
2021-01-05,15485.0
2021-01-06,15610.0
2021-01-07,15695.0
2021-01-08,15595.0
2021-01-11,15300.0
2021-01-12,15380.0
2021-01-13,15530.0
2021-01-14,15140.0
2021-01-15,15170.0
2021-01-18,15415.0
2021-01-19,15440.0
2021-01-20,15285.0
2021-01-21,15455.0
2021-01-22,15360.0
2021-01-25,15315.0
2021-01-26,15035.0
2021-01-27,15295.0
2021-01-28,15040.0
2021-01-29,14950.0
2021-02-01,15260.0
2021-02-02,15095.0
2021-02-03,15060.0
2021-02-04,15450.0
2021-02-05,15730.0
2021-02-08,15705.0
2021-02-09,15760.0
2021-02-10,15875.0
2021-02-18,16185.0
2021-02-19,16275.0
2021-02-22,16460.0
2021-02-23,16490.0
2021-02-24,16415.0
2021-02-25,16905.0
2021-02-26,16390.0
2021-03-01,16855.0
2021-03-02,16595.0
2021-03-03,16530.0
2021-03-04,16205.0
2021-03-05,16160.0
2021-03-08,16275.0
2021-03-09,16010.0
