d,c
2023-01-17,3746.0
2023-01-18,3787.0
2023-01-19,3752.0
2023-01-20,3691.0
2023-01-30,3716.0
2023-01-31,3713.0
2023-02-01,3706.0
2023-02-02,3712.0
2023-02-03,3713.0
2023-02-06,3735.0
2023-02-07,3699.0
2023-02-08,3693.0
2023-02-09,3666.0
2023-02-10,3691.0
2023-02-13,3718.0
2023-02-14,3717.0
2023-02-15,3696.0
2023-02-16,3698.0
2023-02-17,3696.0
2023-02-20,3724.0
2023-02-21,3721.0
2023-02-22,3742.0
2023-02-23,3719.0
2023-02-24,3741.0
2023-02-27,3724.0
2023-02-28,3690.0
2023-03-01,3659.0
2023-03-02,3660.0
2023-03-03,3691.0
2023-03-06,3692.0
2023-03-07,3709.0
2023-03-08,3707.0
2023-03-09,3715.0
2023-03-10,3697.0
2023-03-13,3708.0
2023-03-14,3666.0
2023-03-15,3672.0
2023-03-16,3646.0
2023-03-17,3631.0
2023-03-20,3555.0
2023-03-21,3572.0
2023-03-22,3538.0
2023-03-23,3480.0
2023-03-24,3450.0
2023-03-27,3483.0
2023-03-28,3526.0
2023-03-29,3525.0
2023-03-30,3515.0
2023-03-31,3509.0
2023-04-03,3593.0
2023-04-04,3584.0
2023-04-06,3552.0
2023-04-07,3540.0
2023-04-10,3526.0
2023-04-11,3541.0
2023-04-12,3505.0
2023-04-13,3544.0
2023-04-14,3508.0
2023-04-17,3515.0
2023-04-18,3540.0
2023-04-19,3471.0
2023-04-20,3423.0
2023-04-21,3387.0
2023-04-24,3413.0
2023-04-25,3406.0
2023-04-26,3423.0
2023-04-27,3422.0
2023-04-28,3464.0
2023-05-04,3426.0
2023-05-05,3448.0
2023-05-08,3473.0
2023-05-09,3444.0
2023-05-10,3418.0
2023-05-11,3406.0
2023-05-12,3446.0
2023-05-15,3390.0
2023-05-16,3425.0
2023-05-17,3342.0
2023-05-18,3359.0
2023-05-19,3353.0
2023-05-22,3329.0
2023-05-23,3376.0
2023-05-24,3342.0
2023-05-25,3336.0
2023-05-26,3341.0
2023-05-29,3333.0
2023-05-30,3340.0
2023-05-31,3307.0
2023-06-01,3343.0
2023-06-02,3318.0
2023-06-05,3397.0
2023-06-06,3391.0
2023-06-07,3370.0
2023-06-08,3367.0
2023-06-09,3380.0
2023-06-12,3400.0
2023-06-13,3433.0
2023-06-14,3445.0
2023-06-15,3490.0
2023-06-16,3545.0
2023-06-19,3577.0
2023-06-20,3617.0
2023-06-21,3672.0
2023-06-26,3637.0
2023-06-27,3607.0
