datetime,J2301
2022-07-01,2885.0
2022-07-04,2800.0
2022-07-05,2860.5
2022-07-06,2877.0
2022-07-07,2864.0
2022-07-08,2768.0
2022-07-11,2736.5
2022-07-12,2611.0
2022-07-13,2603.5
2022-07-14,2553.5
2022-07-15,2378.0
2022-07-18,2567.0
2022-07-19,2478.5
2022-07-20,2465.0
2022-07-21,2435.0
2022-07-22,2466.5
2022-07-25,2505.0
2022-07-26,2526.0
2022-07-27,2550.0
2022-07-28,2718.0
2022-07-29,2710.0
2022-08-01,2733.0
2022-08-02,2787.5
2022-08-03,2762.5
2022-08-04,2647.5
2022-08-05,2650.0
2022-08-08,2763.0
2022-08-09,2789.0
2022-08-10,2735.0
2022-08-11,2752.5
2022-08-12,2794.0
2022-08-15,2721.0
2022-08-16,2754.5
2022-08-17,2626.5
2022-08-18,2570.5
2022-08-19,2532.5
2022-08-22,2609.0
2022-08-23,2583.0
2022-08-24,2589.5
2022-08-25,2628.0
2022-08-26,2693.0
2022-08-29,2561.0
2022-08-30,2463.0
2022-08-31,2454.0
2022-09-01,2424.0
2022-09-02,2448.5
2022-09-05,2482.5
2022-09-06,2485.0
2022-09-07,2430.5
2022-09-08,2506.5
2022-09-09,2548.5
2022-09-13,2603.0
2022-09-14,2581.0
2022-09-15,2642.5
2022-09-16,2622.0
2022-09-19,2658.5
2022-09-20,2681.5
2022-09-21,2713.5
2022-09-22,2741.0
2022-09-23,2725.0
2022-09-26,2712.0
2022-09-27,2786.0
2022-09-28,2766.0
2022-09-29,2788.0
2022-09-30,2791.0
2022-10-10,2900.0
2022-10-11,2825.5
2022-10-12,2768.5
2022-10-13,2751.0
2022-10-14,2809.0
2022-10-17,2664.0
2022-10-18,2636.0
2022-10-19,2659.0
2022-10-20,2572.5
2022-10-21,2598.5
2022-10-24,2606.0
2022-10-25,2566.5
2022-10-26,2556.5
2022-10-27,2533.0
2022-10-28,2488.0
2022-10-31,2393.0
2022-11-01,2460.0
2022-11-02,2480.0
2022-11-03,2487.0
2022-11-04,2582.0
2022-11-07,2602.0
2022-11-08,2648.0
2022-11-09,2664.5
2022-11-10,2571.0
2022-11-11,2696.0
2022-11-14,2705.5
2022-11-15,2748.5
2022-11-16,2780.5
2022-11-17,2778.0
2022-11-18,2786.5
2022-11-21,2712.0
2022-11-22,2686.0
2022-11-23,2725.0
2022-11-24,2757.5
2022-11-25,2806.0
2022-11-28,2786.0
2022-11-29,2851.0
2022-11-30,2809.0
2022-12-01,2765.5
2022-12-02,2819.0
2022-12-05,2857.0
2022-12-06,2787.0
2022-12-07,2805.5
2022-12-08,2898.5
2022-12-09,2934.5
2022-12-12,2988.0
2022-12-13,2940.5
2022-12-14,2956.0
2022-12-15,2961.0
2022-12-16,2978.0
2022-12-19,2931.0
2022-12-20,2947.0
2022-12-21,2973.0
2022-12-22,2931.0
2022-12-23,2972.0
2022-12-26,3016.0
2022-12-27,3011.5
2022-12-28,2990.5
2022-12-29,3028.0
2022-12-30,2944.0
2023-01-03,2875.0
2023-01-04,2899.5
2023-01-05,2800.0
2023-01-06,2840.0
2023-01-09,2810.0
2023-01-10,2880.0
2023-01-11,2860.0
2023-01-12,2830.0
2023-01-13,2880.0
2023-01-16,3000.0
