datetime,FG1905
2018-05-16,1304.0
2018-05-17,1306.0
2018-05-18,1296.0
2018-05-21,1315.0
2018-05-22,1317.0
2018-05-23,1313.0
2018-05-24,1326.0
2018-05-25,1324.0
2018-05-28,1348.0
2018-05-29,1351.0
2018-05-30,1347.0
2018-05-31,1359.0
2018-06-01,1373.0
2018-06-04,1368.0
2018-06-05,1369.0
2018-06-06,1367.0
2018-06-07,1375.0
2018-06-08,1376.0
2018-06-11,1371.0
2018-06-12,1383.0
2018-06-13,1367.0
2018-06-14,1366.0
2018-06-15,1399.0
2018-06-19,1383.0
2018-06-20,1390.0
2018-06-21,1390.0
2018-06-22,1387.0
2018-06-25,1380.0
2018-06-26,1354.0
2018-06-27,1358.0
2018-06-28,1366.0
2018-06-29,1386.0
2018-07-02,1381.0
2018-07-03,1380.0
2018-07-04,1387.0
2018-07-05,1375.0
2018-07-06,1373.0
2018-07-09,1370.0
2018-07-10,1373.0
2018-07-11,1360.0
2018-07-12,1372.0
2018-07-13,1366.0
2018-07-16,1367.0
2018-07-17,1363.0
2018-07-18,1360.0
2018-07-19,1358.0
2018-07-20,1364.0
2018-07-23,1362.0
2018-07-24,1370.0
2018-07-25,1370.0
2018-07-26,1370.0
2018-07-27,1380.0
2018-07-30,1388.0
2018-07-31,1382.0
2018-08-01,1384.0
2018-08-02,1376.0
2018-08-03,1368.0
2018-08-06,1375.0
2018-08-07,1377.0
2018-08-08,1382.0
2018-08-09,1392.0
2018-08-10,1393.0
2018-08-13,1403.0
2018-08-14,1428.0
2018-08-15,1433.0
2018-08-16,1391.0
2018-08-17,1402.0
2018-08-20,1408.0
2018-08-21,1402.0
2018-08-22,1413.0
2018-08-23,1415.0
2018-08-24,1430.0
2018-08-27,1433.0
2018-08-28,1428.0
2018-08-29,1428.0
2018-08-30,1419.0
2018-08-31,1405.0
2018-09-03,1386.0
2018-09-04,1376.0
2018-09-05,1343.0
2018-09-06,1333.0
2018-09-07,1314.0
2018-09-10,1316.0
2018-09-11,1316.0
2018-09-12,1320.0
2018-09-13,1324.0
2018-09-14,1317.0
2018-09-17,1319.0
2018-09-18,1323.0
2018-09-19,1330.0
2018-09-20,1328.0
2018-09-21,1335.0
2018-09-25,1334.0
2018-09-26,1339.0
2018-09-27,1322.0
2018-09-28,1320.0
2018-10-08,1294.0
2018-10-09,1308.0
2018-10-10,1315.0
2018-10-11,1299.0
2018-10-12,1308.0
2018-10-15,1290.0
2018-10-16,1286.0
2018-10-17,1291.0
2018-10-18,1272.0
2018-10-19,1278.0
2018-10-22,1288.0
2018-10-23,1286.0
2018-10-24,1297.0
2018-10-25,1290.0
2018-10-26,1297.0
2018-10-29,1288.0
2018-10-30,1294.0
2018-10-31,1288.0
2018-11-01,1286.0
2018-11-02,1292.0
2018-11-05,1287.0
2018-11-06,1277.0
2018-11-07,1272.0
2018-11-08,1244.0
2018-11-09,1228.0
2018-11-12,1208.0
2018-11-13,1210.0
2018-11-14,1212.0
2018-11-15,1214.0
2018-11-16,1226.0
2018-11-19,1240.0
2018-11-20,1242.0
2018-11-21,1252.0
2018-11-22,1258.0
2018-11-23,1241.0
2018-11-26,1220.0
2018-11-27,1228.0
2018-11-28,1234.0
2018-11-29,1233.0
2018-11-30,1229.0
2018-12-03,1245.0
2018-12-04,1251.0
2018-12-05,1254.0
2018-12-06,1251.0
2018-12-07,1270.0
2018-12-10,1270.0
2018-12-11,1266.0
2018-12-12,1272.0
2018-12-13,1283.0
2018-12-14,1297.0
2018-12-17,1307.0
2018-12-18,1298.0
2018-12-19,1295.0
2018-12-20,1301.0
2018-12-21,1299.0
2018-12-24,1282.0
2018-12-25,1281.0
2018-12-26,1283.0
2018-12-27,1284.0
2018-12-28,1294.0
