datetime,Y2209
2021-09-15,8194.0
2021-09-16,8300.0
2021-09-17,8042.0
2021-09-22,8106.0
2021-09-23,8254.0
2021-09-24,8414.0
2021-09-27,8400.0
2021-09-28,8444.0
2021-09-29,8402.0
2021-09-30,8626.0
2021-10-08,8952.0
2021-10-11,8920.0
2021-10-12,8806.0
2021-10-13,8836.0
2021-10-14,8740.0
2021-10-15,8858.0
2021-10-18,8984.0
2021-10-19,9114.0
2021-10-20,9192.0
2021-10-21,9140.0
2021-10-22,8860.0
2021-10-25,8888.0
2021-10-26,8930.0
2021-10-27,8844.0
2021-10-28,8660.0
2021-10-29,8858.0
2021-11-01,8668.0
2021-11-02,8698.0
2021-11-03,8814.0
2021-11-04,8530.0
2021-11-05,8436.0
2021-11-08,8230.0
2021-11-09,8002.0
2021-11-10,8246.0
2021-11-11,8304.0
2021-11-12,8306.0
2021-11-15,8302.0
2021-11-16,8276.0
2021-11-17,8388.0
2021-11-18,8492.0
2021-11-19,8578.0
2021-11-22,8418.0
2021-11-23,8260.0
2021-11-24,8378.0
2021-11-25,8510.0
2021-11-26,8476.0
2021-11-29,8388.0
2021-11-30,8062.0
2021-12-01,8102.0
2021-12-02,7954.0
2021-12-03,8190.0
2021-12-06,8248.0
2021-12-07,8408.0
2021-12-08,8276.0
2021-12-09,8248.0
2021-12-10,8148.0
2021-12-13,8120.0
2021-12-14,8016.0
2021-12-15,8000.0
2021-12-16,8104.0
2021-12-17,8186.0
2021-12-20,8038.0
2021-12-21,8160.0
2021-12-22,8240.0
2021-12-23,8302.0
2021-12-24,8460.0
2021-12-27,8466.0
2021-12-28,8570.0
2021-12-29,8450.0
2021-12-30,8510.0
2021-12-31,8524.0
2022-01-04,8598.0
2022-01-05,8716.0
2022-01-06,8668.0
2022-01-07,8778.0
2022-01-10,8832.0
2022-01-11,8820.0
2022-01-12,8786.0
2022-01-13,8846.0
2022-01-14,8866.0
2022-01-17,8828.0
2022-01-18,8888.0
2022-01-19,8944.0
2022-01-20,9112.0
2022-01-21,9256.0
2022-01-24,9172.0
2022-01-25,9084.0
2022-01-26,9120.0
2022-01-27,9284.0
2022-01-28,9564.0
2022-02-07,9828.0
2022-02-08,9768.0
2022-02-09,9650.0
2022-02-10,9660.0
2022-02-11,9544.0
2022-02-14,9696.0
2022-02-15,9764.0
2022-02-16,9754.0
2022-02-17,9738.0
2022-02-18,9874.0
2022-02-21,9938.0
2022-02-22,9978.0
2022-02-23,10126.0
2022-02-24,10504.0
2022-02-25,10238.0
2022-02-28,10304.0
2022-03-01,10434.0
2022-03-02,10570.0
2022-03-03,10788.0
2022-03-04,10424.0
2022-03-07,10486.0
2022-03-08,10434.0
2022-03-09,10630.0
2022-03-10,10304.0
2022-03-11,10200.0
2022-03-14,10028.0
2022-03-15,9892.0
2022-03-16,10146.0
2022-03-17,10002.0
2022-03-18,10184.0
2022-03-21,10130.0
2022-03-22,10196.0
2022-03-23,10128.0
2022-03-24,10182.0
2022-03-25,10102.0
2022-03-28,10130.0
2022-03-29,10122.0
2022-03-30,10028.0
2022-03-31,10174.0
2022-04-01,9904.0
2022-04-06,10370.0
2022-04-07,10322.0
2022-04-08,10496.0
2022-04-11,10482.0
2022-04-12,10708.0
2022-04-13,10664.0
2022-04-14,10818.0
2022-04-15,10942.0
2022-04-18,10916.0
2022-04-19,11090.0
2022-04-20,10940.0
2022-04-21,11038.0
2022-04-22,11072.0
2022-04-25,10942.0
2022-04-26,11130.0
2022-04-27,11286.0
2022-04-28,11418.0
2022-04-29,11524.0
2022-05-05,11278.0
2022-05-06,11112.0
2022-05-09,11088.0
2022-05-10,10998.0
2022-05-11,11024.0
2022-05-12,11052.0
2022-05-13,11326.0
2022-05-16,11372.0
2022-05-17,11286.0
2022-05-18,11276.0
2022-05-19,11296.0
2022-05-20,11428.0
2022-05-23,11454.0
2022-05-24,11480.0
2022-05-25,11572.0
2022-05-26,11550.0
2022-05-27,11740.0
2022-05-30,11604.0
2022-05-31,11776.0
2022-06-01,11706.0
2022-06-02,11770.0
2022-06-06,11906.0
2022-06-07,11998.0
2022-06-08,12122.0
2022-06-09,11794.0
2022-06-10,11886.0
2022-06-13,11718.0
2022-06-14,11798.0
2022-06-15,11566.0
2022-06-16,11380.0
2022-06-17,11354.0
2022-06-20,11088.0
2022-06-21,10806.0
2022-06-22,10372.0
2022-06-23,10238.0
2022-06-24,9888.0
2022-06-27,10176.0
2022-06-28,10374.0
2022-06-29,10276.0
2022-06-30,10280.0
2022-07-01,9746.0
2022-07-04,9740.0
2022-07-05,9234.0
2022-07-06,8924.0
2022-07-07,8916.0
2022-07-08,9174.0
2022-07-11,9244.0
2022-07-12,9238.0
2022-07-13,8830.0
2022-07-14,9002.0
2022-07-15,8960.0
2022-07-18,9310.0
2022-07-19,9276.0
2022-07-20,9332.0
2022-07-21,9246.0
2022-07-22,9112.0
2022-07-25,9122.0
2022-07-26,9458.0
2022-07-27,9376.0
2022-07-28,9880.0
2022-07-29,10062.0
2022-08-01,9960.0
2022-08-02,9860.0
2022-08-03,10010.0
2022-08-04,9524.0
2022-08-05,9658.0
2022-08-08,9946.0
2022-08-09,9924.0
2022-08-10,9934.0
2022-08-11,10006.0
2022-08-12,10154.0
2022-08-15,9968.0
2022-08-16,9974.0
2022-08-17,10048.0
2022-08-18,9858.0
2022-08-19,9940.0
2022-08-22,10112.0
2022-08-23,10112.0
2022-08-24,10412.0
2022-08-25,10424.0
2022-08-26,10436.0
2022-08-29,10658.0
2022-08-30,10524.0
2022-08-31,10580.0
2022-09-01,10128.0
2022-09-02,10200.0
2022-09-05,10296.0
2022-09-06,10400.0
2022-09-07,10400.0
2022-09-13,10292.0
2022-09-15,10100.0
