datetime,SF2301
2022-07-13,7590.0
2022-07-14,7428.0
2022-07-15,7148.0
2022-07-18,7374.0
2022-07-19,7316.0
2022-07-20,7522.0
2022-07-21,7398.0
2022-07-22,7446.0
2022-07-25,7266.0
2022-07-26,7428.0
2022-07-27,7490.0
2022-07-28,7650.0
2022-07-29,7712.0
2022-08-01,7944.0
2022-08-02,7944.0
2022-08-03,7910.0
2022-08-04,7694.0
2022-08-05,7632.0
2022-08-08,7644.0
2022-08-09,7748.0
2022-08-10,7760.0
2022-08-11,7954.0
2022-08-12,7928.0
2022-08-15,7930.0
2022-08-16,7844.0
2022-08-17,7524.0
2022-08-18,7420.0
2022-08-19,7394.0
2022-08-22,7572.0
2022-08-23,7630.0
2022-08-24,7612.0
2022-08-25,7870.0
2022-08-26,8086.0
2022-08-29,7874.0
2022-08-30,7780.0
2022-08-31,7774.0
2022-09-01,7580.0
2022-09-02,7578.0
2022-09-05,7760.0
2022-09-06,7644.0
2022-09-07,7568.0
2022-09-08,7766.0
2022-09-09,8068.0
2022-09-13,8068.0
2022-09-14,7980.0
2022-09-15,7968.0
2022-09-16,7926.0
2022-09-19,8074.0
2022-09-20,8028.0
2022-09-21,8110.0
2022-09-22,8378.0
2022-09-23,8192.0
2022-09-26,8250.0
2022-09-27,8230.0
2022-09-28,8046.0
2022-09-29,8162.0
2022-09-30,8298.0
2022-10-10,8596.0
2022-10-11,8380.0
2022-10-12,8406.0
2022-10-13,8238.0
2022-10-14,8240.0
2022-10-17,8098.0
2022-10-18,8086.0
2022-10-19,8086.0
2022-10-20,7952.0
2022-10-21,7994.0
2022-10-24,7998.0
2022-10-25,7820.0
2022-10-26,7824.0
2022-10-27,7836.0
2022-10-28,7876.0
2022-10-31,7786.0
2022-11-01,7910.0
2022-11-02,8046.0
2022-11-03,8232.0
2022-11-04,8438.0
2022-11-07,8378.0
2022-11-08,8370.0
2022-11-09,8404.0
2022-11-10,8302.0
2022-11-11,8440.0
2022-11-14,8342.0
2022-11-15,8502.0
2022-11-16,8588.0
2022-11-17,8534.0
2022-11-18,8672.0
2022-11-21,8326.0
2022-11-22,8080.0
2022-11-23,8116.0
2022-11-24,8356.0
2022-11-25,8504.0
2022-11-28,8416.0
2022-11-29,8386.0
2022-11-30,8398.0
2022-12-01,8286.0
2022-12-02,8528.0
2022-12-05,8466.0
2022-12-06,8438.0
2022-12-07,8322.0
2022-12-08,8476.0
2022-12-09,8636.0
2022-12-12,8588.0
2022-12-13,8612.0
2022-12-14,8714.0
2022-12-15,8660.0
2022-12-16,8560.0
2022-12-19,8334.0
2022-12-20,8282.0
2022-12-21,8358.0
2022-12-22,8460.0
2022-12-23,8340.0
2022-12-26,8354.0
2022-12-27,8466.0
2022-12-28,8414.0
2022-12-29,8604.0
2022-12-30,8614.0
2023-01-03,8746.0
2023-01-04,8644.0
2023-01-05,8630.0
2023-01-06,8586.0
2023-01-09,8650.0
2023-01-10,8700.0
2023-01-11,8776.0
2023-01-12,8750.0
2023-01-13,8880.0
2023-01-16,8680.0
