d,c
2020-05-18,3277.0
2020-05-19,3292.0
2020-05-20,3280.0
2020-05-21,3304.0
2020-05-22,3258.0
2020-05-25,3248.0
2020-05-26,3235.0
2020-05-27,3238.0
2020-05-28,3243.0
2020-05-29,3291.0
2020-06-01,3291.0
2020-06-02,3335.0
2020-06-03,3334.0
2020-06-04,3315.0
2020-06-05,3319.0
2020-06-08,3339.0
2020-06-09,3341.0
2020-06-10,3322.0
2020-06-11,3324.0
2020-06-12,3343.0
2020-06-15,3311.0
2020-06-16,3330.0
2020-06-17,3324.0
2020-06-18,3342.0
2020-06-19,3366.0
2020-06-22,3359.0
2020-06-23,3348.0
2020-06-24,3351.0
2020-06-29,3308.0
2020-06-30,3317.0
2020-07-01,3323.0
2020-07-02,3327.0
2020-07-03,3364.0
2020-07-06,3362.0
2020-07-07,3373.0
2020-07-08,3419.0
2020-07-09,3435.0
2020-07-10,3412.0
2020-07-13,3461.0
2020-07-14,3478.0
2020-07-15,3484.0
2020-07-16,3460.0
2020-07-17,3469.0
2020-07-20,3453.0
2020-07-21,3493.0
2020-07-22,3519.0
2020-07-23,3533.0
2020-07-24,3474.0
2020-07-27,3461.0
2020-07-28,3463.0
2020-07-29,3489.0
2020-07-30,3494.0
2020-07-31,3508.0
2020-08-03,3560.0
2020-08-04,3555.0
2020-08-05,3551.0
2020-08-06,3588.0
2020-08-07,3586.0
2020-08-10,3587.0
2020-08-11,3591.0
2020-08-12,3597.0
2020-08-13,3597.0
2020-08-14,3591.0
2020-08-17,3618.0
2020-08-18,3660.0
2020-08-19,3683.0
2020-08-20,3661.0
2020-08-21,3663.0
2020-08-24,3661.0
2020-08-25,3630.0
2020-08-26,3638.0
2020-08-27,3635.0
2020-08-28,3649.0
2020-08-31,3684.0
2020-09-01,3686.0
2020-09-02,3695.0
2020-09-03,3714.0
2020-09-04,3684.0
2020-09-07,3665.0
2020-09-08,3648.0
2020-09-09,3604.0
2020-09-10,3579.0
2020-09-11,3602.0
2020-09-14,3598.0
2020-09-15,3541.0
2020-09-16,3527.0
2020-09-17,3511.0
2020-09-18,3521.0
2020-09-21,3474.0
2020-09-22,3466.0
2020-09-23,3471.0
2020-09-24,3478.0
2020-09-25,3459.0
2020-09-28,3470.0
2020-09-29,3464.0
2020-09-30,3488.0
2020-10-09,3565.0
2020-10-12,3565.0
2020-10-13,3546.0
2020-10-14,3540.0
2020-10-15,3503.0
2020-10-16,3511.0
2020-10-19,3492.0
2020-10-20,3490.0
2020-10-21,3517.0
2020-10-22,3515.0
2020-10-23,3500.0
2020-10-26,3489.0
2020-10-27,3492.0
