datetime,CF2309
2022-09-16,14550.0
2022-09-19,14380.0
2022-09-20,14330.0
2022-09-21,14210.0
2022-09-22,14380.0
2022-09-23,13980.0
2022-09-26,13725.0
2022-09-27,13610.0
2022-09-28,13400.0
2022-09-29,13560.0
2022-09-30,13585.0
2022-10-10,13595.0
2022-10-11,13880.0
2022-10-12,13975.0
2022-10-13,13645.0
2022-10-14,13780.0
2022-10-17,13730.0
2022-10-18,13640.0
2022-10-19,13570.0
2022-10-20,13295.0
2022-10-21,13290.0
2022-10-24,13320.0
2022-10-25,13200.0
2022-10-26,13200.0
2022-10-27,13070.0
2022-10-28,12875.0
2022-10-31,12495.0
2022-11-01,12625.0
2022-11-02,12780.0
2022-11-03,12700.0
2022-11-04,13025.0
2022-11-07,13070.0
2022-11-08,13045.0
2022-11-09,12950.0
2022-11-10,13040.0
2022-11-11,13230.0
2022-11-14,13175.0
2022-11-15,13255.0
2022-11-16,13345.0
2022-11-17,13380.0
2022-11-18,13390.0
2022-11-21,13115.0
2022-11-22,13215.0
2022-11-23,13240.0
2022-11-24,13270.0
2022-11-25,13280.0
2022-11-28,13115.0
2022-11-29,13235.0
2022-11-30,13185.0
2022-12-01,13520.0
2022-12-02,13620.0
2022-12-05,13635.0
2022-12-06,13805.0
2022-12-07,13805.0
2022-12-08,13890.0
2022-12-09,14035.0
2022-12-12,13930.0
2022-12-13,14000.0
2022-12-14,14060.0
2022-12-15,14150.0
2022-12-16,14280.0
2022-12-19,13940.0
2022-12-20,14050.0
2022-12-21,14235.0
2022-12-22,14060.0
2022-12-23,14070.0
2022-12-26,14185.0
2022-12-27,14355.0
2022-12-28,14405.0
2022-12-29,14350.0
2022-12-30,14435.0
2023-01-03,14540.0
2023-01-04,14495.0
2023-01-05,14455.0
2023-01-06,14530.0
2023-01-09,14565.0
2023-01-10,14600.0
2023-01-11,14590.0
2023-01-12,14535.0
2023-01-13,14560.0
2023-01-16,14465.0
2023-01-17,14510.0
2023-01-18,14840.0
2023-01-19,14915.0
2023-01-20,14945.0
2023-01-30,15010.0
2023-01-31,15225.0
2023-02-01,15325.0
2023-02-02,15220.0
2023-02-03,15155.0
2023-02-06,15035.0
2023-02-07,15020.0
2023-02-08,14890.0
2023-02-09,14960.0
2023-02-10,14620.0
2023-02-13,14460.0
2023-02-14,14480.0
2023-02-15,14510.0
2023-02-16,14520.0
2023-02-17,14340.0
2023-02-20,14535.0
2023-02-21,14630.0
2023-02-22,14630.0
2023-02-23,14610.0
2023-02-24,14455.0
2023-02-27,14475.0
2023-02-28,14550.0
2023-03-01,14640.0
2023-03-02,14860.0
2023-03-03,14900.0
2023-03-06,14865.0
2023-03-07,14860.0
2023-03-08,14835.0
2023-03-09,14670.0
2023-03-10,14540.0
2023-03-13,14445.0
2023-03-14,14425.0
2023-03-15,14470.0
2023-03-16,14040.0
2023-03-17,14115.0
2023-03-20,14185.0
2023-03-21,14145.0
2023-03-22,14180.0
2023-03-23,14165.0
2023-03-24,14090.0
2023-03-27,14085.0
2023-03-28,14380.0
2023-03-29,14540.0
2023-03-30,14490.0
2023-03-31,14515.0
2023-04-03,14530.0
2023-04-04,14550.0
2023-04-06,14695.0
2023-04-07,14900.0
2023-04-10,14810.0
2023-04-11,14790.0
2023-04-12,14730.0
2023-04-13,14875.0
2023-04-14,14795.0
2023-04-17,15125.0
2023-04-18,15145.0
2023-04-19,15160.0
2023-04-20,15175.0
2023-04-21,14855.0
2023-04-24,14895.0
2023-04-25,15220.0
2023-04-26,15325.0
2023-04-27,15225.0
2023-04-28,15485.0
2023-05-04,15715.0
2023-05-05,15995.0
2023-05-08,15920.0
2023-05-09,15600.0
2023-05-10,15685.0
2023-05-11,15620.0
2023-05-12,15440.0
2023-05-15,15760.0
2023-05-16,15705.0
2023-05-17,15720.0
2023-05-18,15855.0
2023-05-19,15995.0
2023-05-22,16125.0
2023-05-23,16135.0
2023-05-24,15725.0
2023-05-25,15565.0
2023-05-26,15475.0
2023-05-29,15645.0
2023-05-30,15505.0
2023-05-31,15500.0
2023-06-01,16400.0
2023-06-02,16340.0
2023-06-05,16760.0
2023-06-06,16860.0
2023-06-07,16815.0
2023-06-08,16865.0
2023-06-09,16790.0
2023-06-12,16755.0
2023-06-13,16870.0
2023-06-14,16830.0
2023-06-15,16770.0
2023-06-16,16795.0
2023-06-19,16475.0
2023-06-20,16700.0
2023-06-21,16350.0
2023-06-26,16265.0
2023-06-27,16315.0
2023-06-28,16330.0
2023-06-29,16280.0
2023-06-30,16660.0
2023-07-03,16785.0
2023-07-04,16505.0
2023-07-05,16555.0
2023-07-06,16575.0
2023-07-07,16680.0
2023-07-10,16665.0
2023-07-11,17100.0
2023-07-12,17240.0
2023-07-13,17225.0
2023-07-14,17125.0
2023-07-17,16905.0
2023-07-18,17180.0
2023-07-19,17160.0
2023-07-20,17145.0
2023-07-21,17165.0
2023-07-24,16925.0
2023-07-25,17005.0
2023-07-26,17050.0
2023-07-27,17090.0
2023-07-28,17050.0
2023-07-31,17265.0
2023-08-01,17280.0
2023-08-02,17305.0
2023-08-03,17075.0
2023-08-04,17080.0
2023-08-07,17305.0
2023-08-08,17090.0
2023-08-09,17130.0
2023-08-10,17135.0
2023-08-11,17205.0
2023-08-14,17115.0
2023-08-15,17155.0
2023-08-16,17000.0
2023-08-17,16830.0
2023-08-18,17090.0
2023-08-21,17135.0
2023-08-22,17120.0
2023-08-23,17245.0
2023-08-24,17390.0
2023-08-25,17575.0
2023-08-28,17720.0
2023-08-29,17650.0
2023-08-30,17805.0
2023-08-31,17840.0
2023-09-01,17895.0
2023-09-04,17450.0
2023-09-05,17600.0
2023-09-06,17715.0
2023-09-07,17235.0
2023-09-08,17090.0
2023-09-11,17255.0
2023-09-12,17435.0
2023-09-13,17075.0
2023-09-14,17185.0
