d,c
2019-01-16,3205.0
2019-01-17,3225.0
2019-01-18,3298.0
2019-01-21,3319.0
2019-01-22,3295.0
2019-01-23,3281.0
2019-01-24,3306.0
2019-01-25,3321.0
2019-01-28,3308.0
2019-01-29,3297.0
2019-01-30,3305.0
2019-01-31,3323.0
2019-02-01,3338.0
2019-02-11,3375.0
2019-02-12,3366.0
2019-02-13,3325.0
2019-02-14,3305.0
2019-02-15,3244.0
2019-02-18,3295.0
2019-02-19,3317.0
2019-02-20,3303.0
2019-02-21,3328.0
2019-02-22,3372.0
2019-02-25,3345.0
2019-02-26,3376.0
2019-02-27,3361.0
2019-02-28,3367.0
2019-03-01,3407.0
2019-03-04,3418.0
2019-03-05,3395.0
2019-03-06,3362.0
2019-03-07,3407.0
2019-03-08,3370.0
2019-03-11,3297.0
2019-03-12,3358.0
2019-03-13,3342.0
2019-03-14,3323.0
2019-03-15,3309.0
2019-03-18,3315.0
2019-03-19,3318.0
2019-03-20,3320.0
2019-03-21,3323.0
2019-03-22,3329.0
2019-03-25,3293.0
2019-03-26,3269.0
2019-03-27,3258.0
2019-03-28,3238.0
2019-03-29,3291.0
2019-04-01,3315.0
2019-04-02,3362.0
2019-04-03,3398.0
2019-04-04,3401.0
2019-04-08,3514.0
2019-04-09,3530.0
2019-04-10,3537.0
2019-04-11,3557.0
2019-04-12,3546.0
2019-04-15,3584.0
2019-04-16,3542.0
2019-04-17,3550.0
2019-04-18,3465.0
2019-04-19,3494.0
2019-04-23,3511.0
2019-04-24,3482.0
2019-04-25,3467.0
2019-04-26,3484.0
2019-04-29,3503.0
2019-04-30,3540.0
2019-05-06,3483.0
2019-05-07,3487.0
2019-05-08,3460.0
2019-05-09,3466.0
2019-05-10,3473.0
2019-05-13,3430.0
2019-05-14,3406.0
2019-05-15,3423.0
2019-05-16,3470.0
2019-05-17,3493.0
2019-05-20,3498.0
2019-05-21,3618.0
2019-05-22,3614.0
2019-05-23,3586.0
2019-05-24,3593.0
2019-05-27,3555.0
2019-05-28,3569.0
2019-05-29,3553.0
2019-05-30,3518.0
2019-05-31,3493.0
2019-06-03,3457.0
2019-06-04,3496.0
2019-06-05,3496.0
2019-06-06,3485.0
2019-06-10,3457.0
2019-06-11,3560.0
2019-06-12,3516.0
2019-06-13,3526.0
2019-06-14,3510.0
2019-06-17,3462.0
2019-06-18,3498.0
2019-06-19,3530.0
2019-06-20,3572.0
2019-06-21,3600.0
2019-06-24,3641.0
2019-06-25,3702.0
2019-06-26,3711.0
2019-06-27,3715.0
2019-06-28,3765.0
2019-07-01,3794.0
2019-07-02,3776.0
2019-07-03,3755.0
2019-07-04,3756.0
2019-07-05,3741.0
2019-07-08,3737.0
2019-07-09,3770.0
2019-07-10,3761.0
2019-07-11,3755.0
2019-07-12,3724.0
2019-07-15,3782.0
2019-07-16,3785.0
2019-07-17,3801.0
2019-07-18,3733.0
2019-07-19,3776.0
2019-07-22,3726.0
2019-07-23,3721.0
2019-07-24,3684.0
2019-07-25,3716.0
2019-07-26,3685.0
2019-07-29,3650.0
2019-07-30,3651.0
2019-07-31,3657.0
2019-08-01,3635.0
2019-08-02,3590.0
2019-08-05,3525.0
2019-08-06,3497.0
2019-08-07,3500.0
2019-08-08,3477.0
2019-08-09,3405.0
2019-08-12,3451.0
2019-08-13,3440.0
2019-08-14,3451.0
2019-08-15,3470.0
2019-08-16,3459.0
2019-08-19,3470.0
2019-08-20,3435.0
2019-08-21,3426.0
2019-08-22,3418.0
2019-08-23,3446.0
2019-08-26,3372.0
2019-08-27,3281.0
2019-08-28,3317.0
2019-08-29,3266.0
2019-08-30,3350.0
2019-09-02,3407.0
2019-09-03,3403.0
2019-09-04,3423.0
2019-09-05,3439.0
2019-09-06,3387.0
2019-09-09,3497.0
2019-09-10,3479.0
2019-09-11,3481.0
2019-09-12,3549.0
2019-09-16,3564.0
2019-09-17,3533.0
2019-09-18,3493.0
2019-09-19,3397.0
2019-09-20,3388.0
2019-09-23,3510.0
2019-09-24,3477.0
2019-09-25,3498.0
2019-09-26,3445.0
2019-09-27,3437.0
2019-09-30,3470.0
2019-10-08,3404.0
2019-10-09,3413.0
2019-10-10,3415.0
2019-10-11,3407.0
2019-10-14,3352.0
2019-10-15,3346.0
2019-10-16,3291.0
2019-10-17,3324.0
2019-10-18,3310.0
2019-10-21,3290.0
