datetime,Y2201
2021-01-18,7200.0
2021-01-19,7168.0
2021-01-20,7046.0
2021-01-21,7130.0
2021-01-22,7014.0
2021-01-25,7012.0
2021-01-26,7036.0
2021-01-27,7214.0
2021-01-28,7176.0
2021-01-29,7200.0
2021-02-01,7138.0
2021-02-02,7070.0
2021-02-03,6908.0
2021-02-04,6962.0
2021-02-05,7056.0
2021-02-08,7082.0
2021-02-09,7234.0
2021-02-10,7258.0
2021-02-18,7416.0
2021-02-19,7468.0
2021-02-22,7552.0
2021-02-23,7606.0
2021-02-24,7676.0
2021-02-25,7750.0
2021-02-26,7608.0
2021-03-01,7718.0
2021-03-02,7594.0
2021-03-03,7682.0
2021-03-04,7734.0
2021-03-05,7732.0
2021-03-08,8020.0
2021-03-09,7950.0
2021-03-10,8068.0
2021-03-11,8038.0
2021-03-12,8150.0
2021-03-15,8216.0
2021-03-16,8210.0
2021-03-17,8180.0
2021-03-18,7986.0
2021-03-19,7800.0
2021-03-22,7902.0
2021-03-23,8168.0
2021-03-24,8146.0
2021-03-25,8196.0
2021-03-26,7884.0
2021-03-29,7772.0
2021-03-30,7694.0
2021-03-31,7570.0
2021-04-01,7834.0
2021-04-02,7856.0
2021-04-06,7982.0
2021-04-07,8020.0
2021-04-08,7858.0
2021-04-09,7834.0
2021-04-12,7724.0
2021-04-13,7792.0
2021-04-14,7820.0
2021-04-15,7862.0
2021-04-16,7972.0
2021-04-19,7950.0
2021-04-20,8090.0
2021-04-21,8222.0
2021-04-22,8332.0
2021-04-23,8420.0
2021-04-26,8264.0
2021-04-27,8384.0
2021-04-28,8206.0
2021-04-29,8258.0
2021-04-30,8212.0
2021-05-06,8710.0
2021-05-07,8770.0
2021-05-10,8672.0
2021-05-11,8678.0
2021-05-12,8974.0
2021-05-13,8990.0
2021-05-14,8750.0
2021-05-17,8680.0
2021-05-18,8898.0
2021-05-19,8760.0
2021-05-20,8664.0
2021-05-21,8308.0
2021-05-24,8228.0
2021-05-25,8250.0
2021-05-26,8268.0
2021-05-27,8076.0
2021-05-28,8292.0
2021-05-31,8238.0
2021-06-01,8342.0
2021-06-02,8538.0
2021-06-03,8794.0
2021-06-04,8642.0
2021-06-07,8772.0
2021-06-08,8522.0
2021-06-09,8506.0
2021-06-10,8590.0
2021-06-11,8440.0
2021-06-15,8088.0
2021-06-16,7900.0
2021-06-17,7842.0
2021-06-18,7610.0
2021-06-21,7756.0
2021-06-22,7862.0
2021-06-23,7986.0
2021-06-24,7902.0
2021-06-25,8026.0
2021-06-28,8000.0
2021-06-29,7980.0
2021-06-30,8102.0
2021-07-01,8342.0
2021-07-02,8410.0
2021-07-05,8372.0
2021-07-06,8432.0
2021-07-07,8264.0
2021-07-08,8262.0
2021-07-09,8368.0
2021-07-12,8412.0
2021-07-13,8548.0
2021-07-14,8642.0
2021-07-15,8702.0
2021-07-16,8694.0
2021-07-19,8728.0
2021-07-20,8786.0
2021-07-21,8692.0
2021-07-22,8652.0
2021-07-23,8738.0
2021-07-26,8702.0
2021-07-27,8892.0
2021-07-28,8710.0
2021-07-29,8748.0
2021-07-30,8722.0
2021-08-02,8404.0
2021-08-03,8396.0
2021-08-04,8530.0
2021-08-05,8558.0
2021-08-06,8614.0
2021-08-09,8680.0
2021-08-10,8730.0
2021-08-11,8988.0
2021-08-12,8944.0
2021-08-13,8924.0
2021-08-16,9076.0
2021-08-17,9188.0
2021-08-18,9024.0
2021-08-19,9024.0
2021-08-20,8976.0
2021-08-23,8936.0
2021-08-24,8990.0
2021-08-25,9110.0
2021-08-26,9104.0
2021-08-27,9074.0
2021-08-30,9012.0
2021-08-31,9120.0
2021-09-01,8940.0
2021-09-02,8910.0
2021-09-03,9152.0
2021-09-06,9162.0
2021-09-07,9206.0
2021-09-08,9192.0
2021-09-09,9168.0
2021-09-10,8958.0
2021-09-13,9004.0
2021-09-14,8978.0
2021-09-15,9030.0
2021-09-16,9110.0
2021-09-17,8864.0
2021-09-22,8930.0
2021-09-23,9176.0
2021-09-24,9222.0
2021-09-27,9090.0
2021-09-28,9174.0
2021-09-29,9142.0
2021-09-30,9356.0
2021-10-08,9714.0
2021-10-11,9762.0
2021-10-12,9672.0
2021-10-13,9694.0
2021-10-14,9580.0
2021-10-15,9716.0
2021-10-18,9872.0
2021-10-19,10002.0
2021-10-20,10120.0
2021-10-21,10128.0
2021-10-22,9806.0
2021-10-25,9892.0
2021-10-26,9998.0
2021-10-27,9896.0
2021-10-28,9772.0
2021-10-29,9984.0
2021-11-01,9770.0
2021-11-02,9886.0
2021-11-03,10094.0
2021-11-04,9700.0
2021-11-05,9614.0
2021-11-08,9404.0
2021-11-09,9112.0
2021-11-10,9390.0
2021-11-11,9472.0
2021-11-12,9498.0
2021-11-15,9508.0
2021-11-16,9466.0
2021-11-17,9582.0
2021-11-18,9644.0
2021-11-19,9698.0
2021-11-22,9470.0
2021-11-23,9368.0
2021-11-24,9468.0
2021-11-25,9560.0
2021-11-26,9452.0
2021-11-29,9382.0
2021-11-30,9054.0
2021-12-01,9124.0
2021-12-02,8956.0
2021-12-03,9178.0
2021-12-06,9276.0
2021-12-07,9360.0
2021-12-08,9198.0
2021-12-09,9118.0
2021-12-10,9010.0
2021-12-13,8932.0
2021-12-14,8814.0
2021-12-15,8700.0
2021-12-16,8784.0
2021-12-17,8912.0
2021-12-20,8698.0
2021-12-21,8868.0
2021-12-22,8958.0
2021-12-23,9072.0
2021-12-24,9258.0
2021-12-27,9208.0
2021-12-28,9266.0
2021-12-29,9134.0
2021-12-30,9190.0
2021-12-31,9190.0
2022-01-04,9030.0
2022-01-05,9228.0
2022-01-06,9026.0
2022-01-07,9194.0
2022-01-10,9060.0
2022-01-11,9200.0
2022-01-12,9200.0
2022-01-13,9350.0
2022-01-14,9370.0
